TradingPeriod,IsProxyPriceFlag,Year,Month,Day,PrevAvg$PerMWHr,PrevMed$PerMWHr,SinPeriod,CosPeriod,SinDate,CosDate,Anomaly
31,0.0,2022.0,12.0,9.0,136.455,136.455,-0.79335334,-0.60876143,-0.35970682,0.93306538,0
32,0.0,2022.0,12.0,9.0,74.19,74.19,-0.8660254,-0.5,-0.35937217,0.93319432,0
33,0.0,2022.0,12.0,9.0,73.912,74.25,-0.92387953,-0.38268343,-0.35903748,0.93332314,0
34,0.0,2022.0,12.0,9.0,60.11857143,58.51,-0.96592583,-0.25881905,-0.35870274,0.93345185,0
35,0.0,2022.0,12.0,9.0,61.16,61.185,-0.99144486,-0.13052619,-0.35836795,0.93358043,0
36,0.0,2022.0,12.0,9.0,69.72666667,73.995,-1.0,-0.0,-0.35803312,0.93370889,0
37,0.0,2022.0,12.0,9.0,117.04,106.86,-0.99144486,0.13052619,-0.35769824,0.93383723,0
38,0.0,2022.0,12.0,9.0,140.028,165.67,-0.96592583,0.25881905,-0.35736331,0.93396545,0
39,0.0,2022.0,12.0,9.0,46.27428571,56.45,-0.92387953,0.38268343,-0.35702834,0.93409355,0
40,0.0,2022.0,12.0,9.0,77.66666667,68.77,-0.8660254,0.5,-0.35669333,0.93422153,0
41,0.0,2022.0,12.0,9.0,58.31333333,57.17,-0.79335334,0.60876143,-0.35635827,0.93434939,0
42,0.0,2022.0,12.0,9.0,62.085,58.365,-0.70710678,0.70710678,-0.35602316,0.93447713,0
43,0.0,2022.0,12.0,9.0,42.348,52.21,-0.60876143,0.79335334,-0.355688,0.93460475,0
44,0.0,2022.0,12.0,9.0,39.47,39.47,-0.5,0.8660254,-0.3553528,0.93473225,0
45,0.0,2022.0,12.0,9.0,40.73,39.47,-0.38268343,0.92387953,-0.35501756,0.93485963,0
46,0.0,2022.0,12.0,9.0,22.78166667,22.06,-0.25881905,0.96592583,-0.35468227,0.93498689,0
47,0.0,2022.0,12.0,9.0,24.08666667,26.86,-0.13052619,0.99144486,-0.35434693,0.93511403,0
48,0.0,2022.0,12.0,9.0,24.27857143,26.48,-0.0,1.0,-0.35401155,0.93524105,0
1,0.0,2022.0,12.0,10.0,22.82,22.085,0.13052619,0.99144486,-0.35367612,0.93536795,0
2,0.0,2022.0,12.0,10.0,34.42142857,39.92,0.25881905,0.96592583,-0.35334065,0.93549473,0
3,0.0,2022.0,12.0,10.0,21.56285714,19.7,0.38268343,0.92387953,-0.35300513,0.93562139,0
4,0.0,2022.0,12.0,10.0,29.51428571,31.57,0.5,0.8660254,-0.35266957,0.93574792,0
5,0.0,2022.0,12.0,10.0,21.08714286,19.16,0.60876143,0.79335334,-0.35233396,0.93587434,0
6,0.0,2022.0,12.0,10.0,17.65142857,18.71,0.70710678,0.70710678,-0.3519983,0.93600064,0
7,0.0,2022.0,12.0,10.0,25.94875,28.14,0.79335334,0.60876143,-0.3516626,0.93612682,0
8,0.0,2022.0,12.0,10.0,21.61125,18.62,0.8660254,0.5,-0.35132686,0.93625287,0
9,0.0,2022.0,12.0,10.0,28.99857143,29.05,0.92387953,0.38268343,-0.35099107,0.93637881,0
10,0.0,2022.0,12.0,10.0,27.32142857,28.74,0.96592583,0.25881905,-0.35065523,0.93650462,0
11,0.0,2022.0,12.0,10.0,26.95166667,28.595,0.99144486,0.13052619,-0.35031935,0.93663032,0
12,0.0,2022.0,12.0,10.0,17.61833333,14.42,1.0,0.0,-0.34998343,0.93675589,0
13,0.0,2022.0,12.0,10.0,10.36,10.215,0.99144486,-0.13052619,-0.34964746,0.93688135,0
14,0.0,2022.0,12.0,10.0,10.56666667,10.19,0.96592583,-0.25881905,-0.34931144,0.93700668,0
15,0.0,2022.0,12.0,10.0,12.25666667,10.19,0.92387953,-0.38268343,-0.34897538,0.93713189,0
16,0.0,2022.0,12.0,10.0,10.2,10.12,0.8660254,-0.5,-0.34863927,0.93725699,0
17,0.0,2022.0,12.0,10.0,10.016,10.02,0.79335334,-0.60876143,-0.34830312,0.93738196,0
18,0.0,2022.0,12.0,10.0,4.80571429,3.15,0.70710678,-0.70710678,-0.34796693,0.93750681,0
19,0.0,2022.0,12.0,10.0,7.09857143,9.88,0.60876143,-0.79335334,-0.34763069,0.93763154,0
20,0.0,2022.0,12.0,10.0,4.75285714,3.04,0.5,-0.8660254,-0.3472944,0.93775615,0
21,0.0,2022.0,12.0,10.0,4.04142857,2.98,0.38268343,-0.92387953,-0.34695808,0.93788064,0
22,0.0,2022.0,12.0,10.0,1.29571429,0.2,0.25881905,-0.96592583,-0.3466217,0.93800501,0
23,0.0,2022.0,12.0,10.0,4.00333333,4.325,0.13052619,-0.99144486,-0.34628528,0.93812926,0
24,0.0,2022.0,12.0,10.0,7.585,7.075,0.0,-1.0,-0.34594882,0.93825338,0
25,0.0,2022.0,12.0,10.0,9.92166667,11.315,-0.13052619,-0.99144486,-0.34561231,0.93837739,0
26,0.0,2022.0,12.0,10.0,10.23833333,10.52,-0.25881905,-0.96592583,-0.34527576,0.93850128,0
27,0.0,2022.0,12.0,10.0,15.33428571,16.52,-0.38268343,-0.92387953,-0.34493916,0.93862504,0
28,0.0,2022.0,12.0,10.0,13.62,16.74,-0.5,-0.8660254,-0.34460252,0.93874869,0
29,0.0,2022.0,12.0,10.0,18.33833333,19.29,-0.60876143,-0.79335334,-0.34426584,0.93887221,0
30,0.0,2022.0,12.0,10.0,19.31,19.29,-0.70710678,-0.70710678,-0.34392911,0.93899562,0
31,0.0,2022.0,12.0,10.0,18.42666667,19.29,-0.79335334,-0.60876143,-0.34359234,0.9391189,0
32,0.0,2022.0,12.0,10.0,19.29,19.29,-0.8660254,-0.5,-0.34325552,0.93924206,0
33,0.0,2022.0,12.0,10.0,15.835,15.835,-0.92387953,-0.38268343,-0.34291866,0.9393651,0
34,0.0,2022.0,12.0,10.0,17.68142857,19.03,-0.96592583,-0.25881905,-0.34258175,0.93948802,0
35,0.0,2022.0,12.0,10.0,17.375,17.315,-0.99144486,-0.13052619,-0.3422448,0.93961082,0
36,0.0,2022.0,12.0,10.0,17.24666667,17.43,-1.0,-0.0,-0.34190781,0.9397335,0
37,0.0,2022.0,12.0,10.0,17.24833333,17.43,-0.99144486,0.13052619,-0.34157077,0.93985606,0
38,0.0,2022.0,12.0,10.0,15.95142857,17.44,-0.96592583,0.25881905,-0.34123369,0.93997849,0
39,0.0,2022.0,12.0,10.0,19.23666667,19.29,-0.92387953,0.38268343,-0.34089656,0.94010081,0
40,0.0,2022.0,12.0,10.0,19.29,19.29,-0.8660254,0.5,-0.34055939,0.94022301,0
41,0.0,2022.0,12.0,10.0,6.80857143,6.32,-0.79335334,0.60876143,-0.34022218,0.94034508,0
42,0.0,2022.0,12.0,10.0,11.245,11.3,-0.70710678,0.70710678,-0.33988492,0.94046703,0
43,0.0,2022.0,12.0,10.0,10.09,10.09,-0.60876143,0.79335334,-0.33954762,0.94058887,0
44,0.0,2022.0,12.0,10.0,19.115,20.285,-0.5,0.8660254,-0.33921028,0.94071058,0
45,0.0,2022.0,12.0,10.0,9.45333333,9.245,-0.38268343,0.92387953,-0.33887289,0.94083217,0
46,0.0,2022.0,12.0,10.0,6.06833333,5.12,-0.25881905,0.96592583,-0.33853546,0.94095364,0
47,0.0,2022.0,12.0,10.0,1.83333333,0.36,-0.13052619,0.99144486,-0.33819798,0.94107498,0
48,0.0,2022.0,12.0,10.0,1.66666667,0.305,-0.0,1.0,-0.33786046,0.94119621,0
1,0.0,2022.0,12.0,11.0,0.02666667,0.03,0.13052619,0.99144486,-0.3375229,0.94131732,0
2,0.0,2022.0,12.0,11.0,0.03,0.03,0.25881905,0.96592583,-0.33718529,0.9414383,0
3,0.0,2022.0,12.0,11.0,3.74714286,3.89,0.38268343,0.92387953,-0.33684764,0.94155917,0
4,0.0,2022.0,12.0,11.0,3.32833333,3.985,0.5,0.8660254,-0.33650995,0.94167991,0
5,0.0,2022.0,12.0,11.0,11.49,10.34,0.60876143,0.79335334,-0.33617222,0.94180053,0
6,0.0,2022.0,12.0,11.0,18.20714286,12.26,0.70710678,0.70710678,-0.33583444,0.94192103,0
7,0.0,2022.0,12.0,11.0,12.87,12.23,0.79335334,0.60876143,-0.33549662,0.94204141,0
8,0.0,2022.0,12.0,11.0,7.06285714,10.1,0.8660254,0.5,-0.33515875,0.94216167,0
9,0.0,2022.0,12.0,11.0,8.27857143,9.62,0.92387953,0.38268343,-0.33482084,0.94228181,0
10,0.0,2022.0,12.0,11.0,2.96,1.965,0.96592583,0.25881905,-0.33448289,0.94240182,0
11,0.0,2022.0,12.0,11.0,4.54333333,4.1,0.99144486,0.13052619,-0.3341449,0.94252172,0
12,0.0,2022.0,12.0,11.0,0.01333333,0.01,1.0,0.0,-0.33380686,0.94264149,0
13,0.0,2022.0,12.0,11.0,0.01,0.01,0.99144486,-0.13052619,-0.33346878,0.94276114,0
14,0.0,2022.0,12.0,11.0,0.01,0.01,0.96592583,-0.25881905,-0.33313066,0.94288067,0
15,0.0,2022.0,12.0,11.0,0.01,0.01,0.92387953,-0.38268343,-0.33279249,0.94300008,0
16,0.0,2022.0,12.0,11.0,0.01333333,0.01,0.8660254,-0.5,-0.33245428,0.94311937,0
17,0.0,2022.0,12.0,11.0,0.012,0.01,0.79335334,-0.60876143,-0.33211603,0.94323854,0
18,0.0,2022.0,12.0,11.0,0.01,0.01,0.70710678,-0.70710678,-0.33177773,0.94335759,0
19,0.0,2022.0,12.0,11.0,0.01285714,0.01,0.60876143,-0.79335334,-0.3314394,0.94347651,0
20,0.0,2022.0,12.0,11.0,0.02,0.02,0.5,-0.8660254,-0.33110102,0.94359531,0
21,0.0,2022.0,12.0,11.0,0.02285714,0.02,0.38268343,-0.92387953,-0.3307626,0.943714,0
22,0.0,2022.0,12.0,11.0,0.04857143,0.02,0.25881905,-0.96592583,-0.33042413,0.94383256,0
23,0.0,2022.0,12.0,11.0,0.09142857,0.09,0.13052619,-0.99144486,-0.33008562,0.94395099,0
24,0.0,2022.0,12.0,11.0,0.56285714,0.02,0.0,-1.0,-0.32974707,0.94406931,0
25,0.0,2022.0,12.0,11.0,0.69,0.045,-0.13052619,-0.99144486,-0.32940848,0.94418751,0
26,0.0,2022.0,12.0,11.0,4.81142857,3.84,-0.25881905,-0.96592583,-0.32906985,0.94430558,0
27,0.0,2022.0,12.0,11.0,8.87428571,9.6,-0.38268343,-0.92387953,-0.32873117,0.94442354,0
28,0.0,2022.0,12.0,11.0,8.67428571,9.48,-0.5,-0.8660254,-0.32839245,0.94454137,0
29,0.0,2022.0,12.0,11.0,8.15333333,8.94,-0.60876143,-0.79335334,-0.32805369,0.94465908,0
30,0.0,2022.0,12.0,11.0,9.235,9.235,-0.70710678,-0.70710678,-0.32771489,0.94477667,0
31,0.0,2022.0,12.0,11.0,8.89,8.89,-0.79335334,-0.60876143,-0.32737604,0.94489414,0
32,0.0,2022.0,12.0,11.0,5.348,4.84,-0.8660254,-0.5,-0.32703715,0.94501148,0
33,0.0,2022.0,12.0,11.0,7.49833333,7.68,-0.92387953,-0.38268343,-0.32669822,0.94512871,0
34,0.0,2022.0,12.0,11.0,4.31666667,3.805,-0.96592583,-0.25881905,-0.32635925,0.94524581,0
35,0.0,2022.0,12.0,11.0,1.62714286,0.13,-0.99144486,-0.13052619,-0.32602024,0.94536279,0
36,0.0,2022.0,12.0,11.0,3.14285714,3.59,-1.0,-0.0,-0.32568118,0.94547965,0
37,0.0,2022.0,12.0,11.0,3.15714286,3.61,-0.99144486,0.13052619,-0.32534208,0.94559639,0
38,0.0,2022.0,12.0,11.0,3.59857143,3.84,-0.96592583,0.25881905,-0.32500295,0.945713,0
39,0.0,2022.0,12.0,11.0,4.38285714,4.85,-0.92387953,0.38268343,-0.32466376,0.9458295,0
40,0.0,2022.0,12.0,11.0,7.27142857,9.3,-0.8660254,0.5,-0.32432454,0.94594587,0
41,0.0,2022.0,12.0,11.0,8.47666667,9.335,-0.79335334,0.60876143,-0.32398528,0.94606212,0
42,0.0,2022.0,12.0,11.0,9.565,9.58,-0.70710678,0.70710678,-0.32364597,0.94617825,0
43,0.0,2022.0,12.0,11.0,7.866,9.4,-0.60876143,0.79335334,-0.32330662,0.94629426,0
44,0.0,2022.0,12.0,11.0,9.33,9.33,-0.5,0.8660254,-0.32296723,0.94641015,0
45,0.0,2022.0,12.0,11.0,8.49857143,9.33,-0.38268343,0.92387953,-0.3226278,0.94652591,0
46,0.0,2022.0,12.0,11.0,8.09142857,9.29,-0.25881905,0.96592583,-0.32228833,0.94664155,0
47,0.0,2022.0,12.0,11.0,9.29571429,9.92,-0.13052619,0.99144486,-0.32194881,0.94675708,0
48,0.0,2022.0,12.0,11.0,8.11142857,8.93,-0.0,1.0,-0.32160926,0.94687248,0
1,0.0,2022.0,12.0,12.0,4.47142857,3.77,0.13052619,0.99144486,-0.32126966,0.94698775,0
2,0.0,2022.0,12.0,12.0,6.61142857,7.07,0.25881905,0.96592583,-0.32093002,0.94710291,0
3,0.0,2022.0,12.0,12.0,15.47857143,16.42,0.38268343,0.92387953,-0.32059034,0.94721794,0
4,0.0,2022.0,12.0,12.0,16.83714286,17.11,0.5,0.8660254,-0.32025062,0.94733286,0
5,0.0,2022.0,12.0,12.0,10.19833333,9.595,0.60876143,0.79335334,-0.31991086,0.94744765,0
6,0.0,2022.0,12.0,12.0,10.20857143,10.04,0.70710678,0.70710678,-0.31957106,0.94756231,0
7,0.0,2022.0,12.0,12.0,15.87285714,17.25,0.79335334,0.60876143,-0.31923121,0.94767686,0
8,0.0,2022.0,12.0,12.0,6.23833333,6.79,0.8660254,0.5,-0.31889133,0.94779129,0
9,0.0,2022.0,12.0,12.0,0.02,0.02,0.92387953,0.38268343,-0.3185514,0.94790559,0
10,0.0,2022.0,12.0,12.0,0.01833333,0.02,0.96592583,0.25881905,-0.31821144,0.94801977,0
11,0.0,2022.0,12.0,12.0,1.34666667,0.02,0.99144486,0.13052619,-0.31787143,0.94813383,0
12,0.0,2022.0,12.0,12.0,0.0175,0.02,1.0,0.0,-0.31753138,0.94824776,0
13,0.0,2022.0,12.0,12.0,0.02,0.02,0.99144486,-0.13052619,-0.31719129,0.94836158,0
14,0.0,2022.0,12.0,12.0,0.01,0.01,0.96592583,-0.25881905,-0.31685116,0.94847527,0
15,0.0,2022.0,12.0,12.0,0.01,0.01,0.92387953,-0.38268343,-0.31651099,0.94858884,0
16,0.0,2022.0,12.0,12.0,0.01,0.01,0.8660254,-0.5,-0.31617077,0.94870229,0
17,0.0,2022.0,12.0,12.0,0.01666667,0.02,0.79335334,-0.60876143,-0.31583052,0.94881562,0
18,0.0,2022.0,12.0,12.0,0.02,0.02,0.70710678,-0.70710678,-0.31549023,0.94892883,0
19,0.0,2022.0,12.0,12.0,0.044,0.02,0.60876143,-0.79335334,-0.31514989,0.94904191,0
20,0.0,2022.0,12.0,12.0,0.05833333,0.02,0.5,-0.8660254,-0.31480952,0.94915487,0
21,0.0,2022.0,12.0,12.0,0.70857143,0.02,0.38268343,-0.92387953,-0.3144691,0.94926771,0
22,0.0,2022.0,12.0,12.0,3.31142857,0.46,0.25881905,-0.96592583,-0.31412865,0.94938043,0
23,0.0,2022.0,12.0,12.0,12.17428571,9.91,0.13052619,-0.99144486,-0.31378815,0.94949302,0
24,0.0,2022.0,12.0,12.0,12.47714286,9.44,0.0,-1.0,-0.31344762,0.94960549,0
25,0.0,2022.0,12.0,12.0,50.83571429,59.83,-0.13052619,-0.99144486,-0.31310704,0.94971784,0
26,0.0,2022.0,12.0,12.0,56.33571429,63.78,-0.25881905,-0.96592583,-0.31276642,0.94983007,0
27,0.0,2022.0,12.0,12.0,69.49142857,63.75,-0.38268343,-0.92387953,-0.31242577,0.94994218,0
28,0.0,2022.0,12.0,12.0,133.61333333,166.33,-0.5,-0.8660254,-0.31208507,0.95005416,0
29,0.0,2022.0,12.0,12.0,61.84571429,61.11,-0.60876143,-0.79335334,-0.31174433,0.95016602,0
30,0.0,2022.0,12.0,12.0,113.12,113.12,-0.70710678,-0.70710678,-0.31140356,0.95027776,0
31,0.0,2022.0,12.0,12.0,83.2075,76.78,-0.79335334,-0.60876143,-0.31106274,0.95038938,0
32,0.0,2022.0,12.0,12.0,96.88,96.88,-0.8660254,-0.5,-0.31072188,0.95050087,0
33,0.0,2022.0,12.0,12.0,171.6175,190.585,-0.92387953,-0.38268343,-0.31038098,0.95061225,0
34,0.0,2022.0,12.0,12.0,165.38428571,175.72,-0.96592583,-0.25881905,-0.31004005,0.9507235,0
35,0.0,2022.0,12.0,12.0,196.91142857,220.2,-0.99144486,-0.13052619,-0.30969907,0.95083463,0
36,0.0,2022.0,12.0,12.0,194.82571429,218.02,-1.0,-0.0,-0.30935805,0.95094563,0
37,0.0,2022.0,12.0,12.0,203.04142857,221.05,-0.99144486,0.13052619,-0.30901699,0.95105652,0
38,0.0,2022.0,12.0,12.0,192.83285714,214.05,-0.96592583,0.25881905,-0.3086759,0.95116728,0
39,0.0,2022.0,12.0,12.0,33.48857143,20.0,-0.92387953,0.38268343,-0.30833476,0.95127792,0
40,0.0,2022.0,12.0,12.0,222.58,237.445,-0.8660254,0.5,-0.30799359,0.95138843,0
41,0.0,2022.0,12.0,12.0,232.915,232.925,-0.79335334,0.60876143,-0.30765237,0.95149883,0
42,0.0,2022.0,12.0,12.0,234.84,235.13,-0.70710678,0.70710678,-0.30731111,0.9516091,0
43,0.0,2022.0,12.0,12.0,23.558,19.78,-0.60876143,0.79335334,-0.30696982,0.95171925,0
44,0.0,2022.0,12.0,12.0,174.69166667,200.38,-0.5,0.8660254,-0.30662849,0.95182928,0
45,0.0,2022.0,12.0,12.0,89.22,58.84,-0.38268343,0.92387953,-0.30628711,0.95193918,0
46,0.0,2022.0,12.0,12.0,51.34571429,58.17,-0.25881905,0.96592583,-0.3059457,0.95204896,0
47,0.0,2022.0,12.0,12.0,35.20428571,22.81,-0.13052619,0.99144486,-0.30560425,0.95215862,0
48,0.0,2022.0,12.0,12.0,19.33833333,19.315,-0.0,1.0,-0.30526276,0.95226816,0
1,0.0,2022.0,12.0,13.0,11.35285714,9.92,0.13052619,0.99144486,-0.30492122,0.95237758,0
2,0.0,2022.0,12.0,13.0,13.21285714,13.64,0.25881905,0.96592583,-0.30457965,0.95248687,0
3,0.0,2022.0,12.0,13.0,30.55857143,33.09,0.38268343,0.92387953,-0.30423805,0.95259604,0
4,0.0,2022.0,12.0,13.0,32.08142857,32.34,0.5,0.8660254,-0.3038964,0.95270509,0
5,0.0,2022.0,12.0,13.0,18.35333333,18.725,0.60876143,0.79335334,-0.30355471,0.95281401,0
6,0.0,2022.0,12.0,13.0,18.58142857,18.71,0.70710678,0.70710678,-0.30321298,0.95292281,0
7,0.0,2022.0,12.0,13.0,15.89833333,18.645,0.79335334,0.60876143,-0.30287122,0.95303149,0
8,0.0,2022.0,12.0,13.0,13.67714286,10.11,0.8660254,0.5,-0.30252941,0.95314005,0
9,0.0,2022.0,12.0,13.0,18.77166667,18.77,0.92387953,0.38268343,-0.30218757,0.95324848,0
10,0.0,2022.0,12.0,13.0,18.66166667,18.63,0.96592583,0.25881905,-0.30184569,0.9533568,0
11,0.0,2022.0,12.0,13.0,18.62833333,18.63,0.99144486,0.13052619,-0.30150377,0.95346499,0
12,0.0,2022.0,12.0,13.0,18.53333333,18.61,1.0,0.0,-0.30116181,0.95357305,0
13,0.0,2022.0,12.0,13.0,17.86166667,18.15,0.99144486,-0.13052619,-0.30081981,0.953681,0
14,0.0,2022.0,12.0,13.0,10.645,10.61,0.96592583,-0.25881905,-0.30047777,0.95378882,0
15,0.0,2022.0,12.0,13.0,7.16333333,7.12,0.92387953,-0.38268343,-0.30013569,0.95389652,0
16,0.0,2022.0,12.0,13.0,1.54571429,0.5,0.8660254,-0.5,-0.29979358,0.95400409,0
17,0.0,2022.0,12.0,13.0,4.18833333,4.175,0.79335334,-0.60876143,-0.29945143,0.95411155,0
18,0.0,2022.0,12.0,13.0,8.16,10.025,0.70710678,-0.70710678,-0.29910924,0.95421888,0
19,0.0,2022.0,12.0,13.0,13.82285714,15.55,0.60876143,-0.79335334,-0.29876701,0.95432609,0
20,0.0,2022.0,12.0,13.0,16.56125,18.72,0.5,-0.8660254,-0.29842474,0.95443317,0
21,0.0,2022.0,12.0,13.0,27.795,19.8,0.38268343,-0.92387953,-0.29808243,0.95454013,0
22,0.0,2022.0,12.0,13.0,39.07428571,23.55,0.25881905,-0.96592583,-0.29774008,0.95464697,0
23,0.0,2022.0,12.0,13.0,52.96285714,56.36,0.13052619,-0.99144486,-0.2973977,0.95475369,0
24,0.0,2022.0,12.0,13.0,96.258,67.26,0.0,-1.0,-0.29705528,0.95486028,0
25,0.0,2022.0,12.0,13.0,151.36833333,152.305,-0.13052619,-0.99144486,-0.29671282,0.95496675,0
26,0.0,2022.0,12.0,13.0,91.12833333,66.16,-0.25881905,-0.96592583,-0.29637032,0.9550731,0
27,0.0,2022.0,12.0,13.0,193.492,233.34,-0.38268343,-0.92387953,-0.29602778,0.95517933,0
28,0.0,2022.0,12.0,13.0,90.058,93.16,-0.5,-0.8660254,-0.29568521,0.95528543,0
29,0.0,2022.0,12.0,13.0,114.61,133.535,-0.60876143,-0.79335334,-0.2953426,0.95539141,0
30,0.0,2022.0,12.0,13.0,119.522,132.76,-0.70710678,-0.70710678,-0.29499995,0.95549727,0
31,0.0,2022.0,12.0,13.0,115.9575,132.415,-0.79335334,-0.60876143,-0.29465726,0.955603,0
32,0.0,2022.0,12.0,13.0,119.11,132.41,-0.8660254,-0.5,-0.29431453,0.95570861,0
33,0.0,2022.0,12.0,13.0,183.196,44.33,-0.92387953,-0.38268343,-0.29397177,0.9558141,0
34,0.0,2022.0,12.0,13.0,121.54333333,68.435,-0.96592583,-0.25881905,-0.29362897,0.95591947,0
35,0.0,2022.0,12.0,13.0,84.77,63.44,-0.99144486,-0.13052619,-0.29328613,0.95602471,0
36,0.0,2022.0,12.0,13.0,104.218,132.22,-1.0,-0.0,-0.29294325,0.95612983,0
37,0.0,2022.0,12.0,13.0,110.0,93.37,-0.99144486,0.13052619,-0.29260034,0.95623483,0
38,0.0,2022.0,12.0,13.0,98.105,98.31,-0.96592583,0.25881905,-0.29225738,0.9563397,0
39,0.0,2022.0,12.0,13.0,261.075,298.03,-0.92387953,0.38268343,-0.29191439,0.95644445,0
40,0.0,2022.0,12.0,13.0,301.0,378.11,-0.8660254,0.5,-0.29157137,0.95654908,0
41,0.0,2022.0,12.0,13.0,39.17333333,40.645,-0.79335334,0.60876143,-0.2912283,0.95665358,0
42,0.0,2022.0,12.0,13.0,44.092,36.54,-0.70710678,0.70710678,-0.2908852,0.95675796,0
43,0.0,2022.0,12.0,13.0,55.135,64.975,-0.60876143,0.79335334,-0.29054206,0.95686222,0
44,0.0,2022.0,12.0,13.0,43.974,36.33,-0.5,0.8660254,-0.29019888,0.95696636,0
45,0.0,2022.0,12.0,13.0,15.85666667,10.945,-0.38268343,0.92387953,-0.28985566,0.95707037,0
46,0.0,2022.0,12.0,13.0,23.66833333,19.325,-0.25881905,0.96592583,-0.28951241,0.95717426,0
47,0.0,2022.0,12.0,13.0,8.63,9.51,-0.13052619,0.99144486,-0.28916912,0.95727803,0
48,0.0,2022.0,12.0,13.0,6.05,4.4,-0.0,1.0,-0.2888258,0.95738167,0
1,0.0,2022.0,12.0,14.0,7.97666667,9.625,0.13052619,0.99144486,-0.28848243,0.95748519,0
2,0.0,2022.0,12.0,14.0,26.72333333,20.525,0.25881905,0.96592583,-0.28813903,0.95758859,0
3,0.0,2022.0,12.0,14.0,109.14666667,116.905,0.38268343,0.92387953,-0.28779559,0.95769186,0
4,0.0,2022.0,12.0,14.0,47.4,48.235,0.5,0.8660254,-0.28745212,0.95779501,0
5,0.0,2022.0,12.0,14.0,16.05714286,18.68,0.60876143,0.79335334,-0.28710861,0.95789804,0
6,0.0,2022.0,12.0,14.0,15.83714286,17.54,0.70710678,0.70710678,-0.28676506,0.95800094,0
7,0.0,2022.0,12.0,14.0,17.06428571,18.6,0.79335334,0.60876143,-0.28642147,0.95810372,0
8,0.0,2022.0,12.0,14.0,18.29285714,18.18,0.8660254,0.5,-0.28607785,0.95820638,0
9,0.0,2022.0,12.0,14.0,13.65285714,14.12,0.92387953,0.38268343,-0.28573419,0.95830891,0
10,0.0,2022.0,12.0,14.0,14.11142857,14.11,0.96592583,0.25881905,-0.2853905,0.95841132,0
11,0.0,2022.0,12.0,14.0,13.54,14.055,0.99144486,0.13052619,-0.28504676,0.95851361,0
12,0.0,2022.0,12.0,14.0,10.6125,10.59,1.0,0.0,-0.28470299,0.95861578,0
13,0.0,2022.0,12.0,14.0,5.63,4.115,0.99144486,-0.13052619,-0.28435919,0.95871782,0
14,0.0,2022.0,12.0,14.0,5.05,4.05,0.96592583,-0.25881905,-0.28401534,0.95881973,0
15,0.0,2022.0,12.0,14.0,7.3175,7.32,0.92387953,-0.38268343,-0.28367147,0.95892153,0
16,0.0,2022.0,12.0,14.0,10.64166667,10.45,0.8660254,-0.5,-0.28332755,0.9590232,0
17,0.0,2022.0,12.0,14.0,1.62,0.5,0.79335334,-0.60876143,-0.2829836,0.95912475,0
18,0.0,2022.0,12.0,14.0,3.72,0.5,0.70710678,-0.70710678,-0.28263961,0.95922617,0
19,0.0,2022.0,12.0,14.0,11.24571429,14.46,0.60876143,-0.79335334,-0.28229558,0.95932747,0
20,0.0,2022.0,12.0,14.0,10.32,10.57,0.5,-0.8660254,-0.28195152,0.95942865,0
21,0.0,2022.0,12.0,14.0,51.03571429,65.72,0.38268343,-0.92387953,-0.28160743,0.95952971,0
22,0.0,2022.0,12.0,14.0,35.10857143,21.02,0.25881905,-0.96592583,-0.28126329,0.95963064,0
23,0.0,2022.0,12.0,14.0,86.44285714,68.28,0.13052619,-0.99144486,-0.28091912,0.95973144,0
24,0.0,2022.0,12.0,14.0,56.05142857,63.11,0.0,-1.0,-0.28057492,0.95983213,0
25,0.0,2022.0,12.0,14.0,90.53714286,96.91,-0.13052619,-0.99144486,-0.28023068,0.95993269,0
26,0.0,2022.0,12.0,14.0,107.64571429,129.23,-0.25881905,-0.96592583,-0.2798864,0.96003313,0
27,0.0,2022.0,12.0,14.0,206.36,270.91,-0.38268343,-0.92387953,-0.27954208,0.96013344,0
28,0.0,2022.0,12.0,14.0,76.1025,81.74,-0.5,-0.8660254,-0.27919773,0.96023363,0
29,0.0,2022.0,12.0,14.0,246.12142857,271.29,-0.60876143,-0.79335334,-0.27885335,0.9603337,0
30,0.0,2022.0,12.0,14.0,195.138,225.9,-0.70710678,-0.70710678,-0.27850893,0.96043364,0
31,0.0,2022.0,12.0,14.0,307.245,337.17,-0.79335334,-0.60876143,-0.27816447,0.96053346,0
32,0.0,2022.0,12.0,14.0,176.80333333,222.32,-0.8660254,-0.5,-0.27781997,0.96063316,0
33,0.0,2022.0,12.0,14.0,161.25666667,114.5,-0.92387953,-0.38268343,-0.27747545,0.96073273,0
34,0.0,2022.0,12.0,14.0,74.32571429,76.59,-0.96592583,-0.25881905,-0.27713088,0.96083218,0
35,0.0,2022.0,12.0,14.0,69.22333333,67.075,-0.99144486,-0.13052619,-0.27678628,0.9609315,0
36,0.0,2022.0,12.0,14.0,67.272,67.44,-1.0,-0.0,-0.27644164,0.96103071,0
37,0.0,2022.0,12.0,14.0,66.13857143,67.9,-0.99144486,0.13052619,-0.27609697,0.96112978,0
38,0.0,2022.0,12.0,14.0,63.13166667,65.68,-0.96592583,0.25881905,-0.27575227,0.96122874,0
39,0.0,2022.0,12.0,14.0,64.2725,66.84,-0.92387953,0.38268343,-0.27540752,0.96132757,0
40,0.0,2022.0,12.0,14.0,72.69333333,76.435,-0.8660254,0.5,-0.27506275,0.96142628,0
