TradingPeriod,IsProxyPriceFlag,Year,Month,Day,PrevAvg$PerMWHr,PrevMed$PerMWHr,SinPeriod,CosPeriod,SinDate,CosDate,Avg$PerMWHr
2,0.0,2022.0,11.0,27.0,7.00714286,9.65,0.25881905,0.96592583,-0.55213634,0.83375384,1.92
3,0.0,2022.0,11.0,27.0,10.18857143,9.95,0.38268343,0.92387953,-0.5518373,0.8339518,0.33166667
4,0.0,2022.0,11.0,27.0,9.35857143,9.65,0.5,0.8660254,-0.55153818,0.83414965,0.02
5,0.0,2022.0,11.0,27.0,3.65833333,3.115,0.60876143,0.79335334,-0.551239,0.83434739,0.02
6,0.0,2022.0,11.0,27.0,1.56833333,0.47,0.70710678,0.70710678,-0.55093974,0.83454503,0.02
7,0.0,2022.0,11.0,27.0,0.15142857,0.02,0.79335334,0.60876143,-0.55064041,0.83474256,0.0125
8,0.0,2022.0,11.0,27.0,5.31,3.05,0.8660254,0.5,-0.55034101,0.83493998,0.015
9,0.0,2022.0,11.0,27.0,2.82714286,3.02,0.92387953,0.38268343,-0.55004154,0.83513729,0.01
10,0.0,2022.0,11.0,27.0,1.92,2.86,0.96592583,0.25881905,-0.549742,0.8353345,0.014
11,0.0,2022.0,11.0,27.0,0.33166667,0.48,0.99144486,0.13052619,-0.54944239,0.8355316,0.01857143
12,0.0,2022.0,11.0,27.0,0.02,0.02,1.0,0.0,-0.54914271,0.83572859,0.02
13,0.0,2022.0,11.0,27.0,0.02,0.02,0.99144486,-0.13052619,-0.54884296,0.83592548,0.02
14,0.0,2022.0,11.0,27.0,0.02,0.02,0.96592583,-0.25881905,-0.54854314,0.83612226,0.02
15,0.0,2022.0,11.0,27.0,0.0125,0.01,0.92387953,-0.38268343,-0.54824324,0.83631893,0.02
16,0.0,2022.0,11.0,27.0,0.015,0.015,0.8660254,-0.5,-0.54794328,0.83651549,0.02333333
17,0.0,2022.0,11.0,27.0,0.01,0.01,0.79335334,-0.60876143,-0.54764324,0.83671194,0.17833333
18,0.0,2022.0,11.0,27.0,0.014,0.01,0.70710678,-0.70710678,-0.54734314,0.83690829,1.03857143
19,0.0,2022.0,11.0,27.0,0.01857143,0.02,0.60876143,-0.79335334,-0.54704296,0.83710453,0.45333333
20,0.0,2022.0,11.0,27.0,0.02,0.02,0.5,-0.8660254,-0.54674272,0.83730066,1.65666667
21,0.0,2022.0,11.0,27.0,0.02,0.02,0.38268343,-0.92387953,-0.5464424,0.83749669,8.92333333
22,0.0,2022.0,11.0,27.0,0.02,0.02,0.25881905,-0.96592583,-0.54614202,0.8376926,5.47
23,0.0,2022.0,11.0,27.0,0.02,0.02,0.13052619,-0.99144486,-0.54584156,0.83788841,5.5175
24,0.0,2022.0,11.0,27.0,0.02333333,0.02,0.0,-1.0,-0.54554104,0.83808411,7.74333333
25,0.0,2022.0,11.0,27.0,0.17833333,0.055,-0.13052619,-0.99144486,-0.54524044,0.83827971,9.13
26,0.0,2022.0,11.0,27.0,1.03857143,0.44,-0.25881905,-0.96592583,-0.54493977,0.83847519,1.69166667
27,0.0,2022.0,11.0,27.0,0.45333333,0.46,-0.38268343,-0.92387953,-0.54463904,0.83867057,3.29
28,0.0,2022.0,11.0,27.0,1.65666667,1.64,-0.5,-0.8660254,-0.54433823,0.83886584,5.01
29,0.0,2022.0,11.0,27.0,8.92333333,9.435,-0.60876143,-0.79335334,-0.54403735,0.839061,7.21833333
30,0.0,2022.0,11.0,27.0,5.47,4.805,-0.70710678,-0.70710678,-0.5437364,0.83925605,6.11166667
31,0.0,2022.0,11.0,27.0,5.5175,5.0,-0.79335334,-0.60876143,-0.54343539,0.839451,3.69666667
32,0.0,2022.0,11.0,27.0,7.74333333,7.915,-0.8660254,-0.5,-0.5431343,0.83964584,1.91333333
33,0.0,2022.0,11.0,27.0,9.13,9.13,-0.92387953,-0.38268343,-0.54283314,0.83984057,4.30428571
34,0.0,2022.0,11.0,27.0,1.69166667,1.695,-0.96592583,-0.25881905,-0.54253192,0.84003519,8.545
35,0.0,2022.0,11.0,27.0,3.29,2.94,-0.99144486,-0.13052619,-0.54223062,0.8402297,13.69333333
36,0.0,2022.0,11.0,27.0,5.01,4.985,-1.0,-0.0,-0.54192926,0.84042411,23.63666667
37,0.0,2022.0,11.0,27.0,7.21833333,7.175,-0.99144486,0.13052619,-0.54162782,0.84061841,20.60142857
38,0.0,2022.0,11.0,27.0,6.11166667,5.105,-0.96592583,0.25881905,-0.54132632,0.8408126,26.05285714
39,0.0,2022.0,11.0,27.0,3.69666667,2.96,-0.92387953,0.38268343,-0.54102474,0.84100668,23.42857143
40,0.0,2022.0,11.0,27.0,1.91333333,2.38,-0.8660254,0.5,-0.5407231,0.84120065,13.32714286
41,0.0,2022.0,11.0,27.0,4.30428571,2.93,-0.79335334,0.60876143,-0.54042138,0.84139451,8.78428571
42,0.0,2022.0,11.0,27.0,8.545,9.255,-0.70710678,0.70710678,-0.5401196,0.84158827,9.74142857
43,0.0,2022.0,11.0,27.0,13.69333333,9.575,-0.60876143,0.79335334,-0.53981775,0.84178192,16.59857143
44,0.0,2022.0,11.0,27.0,23.63666667,22.285,-0.5,0.8660254,-0.53951582,0.84197546,5.37857143
45,0.0,2022.0,11.0,27.0,20.60142857,22.33,-0.38268343,0.92387953,-0.53921383,0.84216889,1.13333333
46,0.0,2022.0,11.0,27.0,26.05285714,25.8,-0.25881905,0.96592583,-0.53891177,0.84236222,0.68
47,0.0,2022.0,11.0,27.0,23.42857143,25.73,-0.13052619,0.99144486,-0.53860964,0.84255543,1.58166667
48,0.0,2022.0,11.0,27.0,13.32714286,9.8,-0.0,1.0,-0.53830744,0.84274854,0.92166667
1,0.0,2022.0,11.0,28.0,8.78428571,9.45,0.13052619,0.99144486,-0.53800517,0.84294154,0.095
2,0.0,2022.0,11.0,28.0,9.74142857,9.77,0.25881905,0.96592583,-0.53770283,0.84313443,0.16666667
3,0.0,2022.0,11.0,28.0,16.59857143,9.84,0.38268343,0.92387953,-0.53740043,0.84332721,0.27428571
4,0.0,2022.0,11.0,28.0,5.37857143,4.92,0.5,0.8660254,-0.53709795,0.84351988,0.02
5,0.0,2022.0,11.0,28.0,1.13333333,0.47,0.60876143,0.79335334,-0.5367954,0.84371245,0.08428571
6,0.0,2022.0,11.0,28.0,0.68,0.255,0.70710678,0.70710678,-0.53649279,0.8439049,0.01571429
7,0.0,2022.0,11.0,28.0,1.58166667,1.23,0.79335334,0.60876143,-0.53619011,0.84409725,0.01285714
8,0.0,2022.0,11.0,28.0,0.92166667,0.235,0.8660254,0.5,-0.53588735,0.84428949,0.095
9,0.0,2022.0,11.0,28.0,0.095,0.02,0.92387953,0.38268343,-0.53558453,0.84448162,1.645
10,0.0,2022.0,11.0,28.0,0.16666667,0.02,0.96592583,0.25881905,-0.53528164,0.84467364,3.23666667
11,0.0,2022.0,11.0,28.0,0.27428571,0.47,0.99144486,0.13052619,-0.53497868,0.84486556,8.86666667
12,0.0,2022.0,11.0,28.0,0.02,0.02,1.0,0.0,-0.53467565,0.84505736,7.715
13,0.0,2022.0,11.0,28.0,0.08428571,0.02,0.99144486,-0.13052619,-0.53437256,0.84524906,16.895
14,0.0,2022.0,11.0,28.0,0.01571429,0.02,0.96592583,-0.25881905,-0.53406939,0.84544064,11.99833333
15,0.0,2022.0,11.0,28.0,0.01285714,0.01,0.92387953,-0.38268343,-0.53376616,0.84563212,23.365
16,0.0,2022.0,11.0,28.0,0.095,0.02,0.8660254,-0.5,-0.53346286,0.84582349,70.08333333
17,0.0,2022.0,11.0,28.0,1.645,0.48,0.79335334,-0.60876143,-0.53315948,0.84601475,126.44285714
18,0.0,2022.0,11.0,28.0,3.23666667,2.215,0.70710678,-0.70710678,-0.53285604,0.84620591,46.98
19,0.0,2022.0,11.0,28.0,8.86666667,7.53,0.60876143,-0.79335334,-0.53255254,0.84639695,45.79
20,0.0,2022.0,11.0,28.0,7.715,6.655,0.5,-0.8660254,-0.53224896,0.84658788,87.81
21,0.0,2022.0,11.0,28.0,16.895,17.575,0.38268343,-0.92387953,-0.53194531,0.84677871,29.2175
22,0.0,2022.0,11.0,28.0,11.99833333,12.82,0.25881905,-0.96592583,-0.5316416,0.84696943,9.86666667
23,0.0,2022.0,11.0,28.0,23.365,26.645,0.13052619,-0.99144486,-0.53133782,0.84716003,20.326
24,0.0,2022.0,11.0,28.0,70.08333333,52.19,0.0,-1.0,-0.53103397,0.84735053,42.67333333
25,0.0,2022.0,11.0,28.0,126.44285714,117.24,-0.13052619,-0.99144486,-0.53073005,0.84754092,13.775
26,0.0,2022.0,11.0,28.0,46.98,51.02,-0.25881905,-0.96592583,-0.53042606,0.8477312,36.20833333
27,0.0,2022.0,11.0,28.0,45.79,51.6,-0.38268343,-0.92387953,-0.53012201,0.84792138,18.24714286
28,0.0,2022.0,11.0,28.0,87.81,87.55,-0.5,-0.8660254,-0.52981788,0.84811144,4.00166667
29,0.0,2022.0,11.0,28.0,29.2175,30.695,-0.60876143,-0.79335334,-0.52951369,0.84830139,3.66857143
30,0.0,2022.0,11.0,28.0,9.86666667,9.135,-0.70710678,-0.70710678,-0.52920943,0.84849124,3.54
31,0.0,2022.0,11.0,28.0,20.326,12.3,-0.79335334,-0.60876143,-0.5289051,0.84868097,3.34
32,0.0,2022.0,11.0,28.0,42.67333333,52.44,-0.8660254,-0.5,-0.52860071,0.8488706,2.585
33,0.0,2022.0,11.0,28.0,13.775,9.135,-0.92387953,-0.38268343,-0.52829624,0.84906012,0.42
34,0.0,2022.0,11.0,28.0,36.20833333,30.795,-0.96592583,-0.25881905,-0.52799171,0.84924952,0.41
35,0.0,2022.0,11.0,28.0,18.24714286,8.88,-0.99144486,-0.13052619,-0.52768711,0.84943882,4.508
36,0.0,2022.0,11.0,28.0,4.00166667,3.615,-1.0,-0.0,-0.52738244,0.84962801,6.84666667
37,0.0,2022.0,11.0,28.0,3.66857143,3.55,-0.99144486,0.13052619,-0.52707771,0.84981709,8.75142857
38,0.0,2022.0,11.0,28.0,3.54,3.54,-0.96592583,0.25881905,-0.52677291,0.85000606,9.27285714
39,0.0,2022.0,11.0,28.0,3.34,3.56,-0.92387953,0.38268343,-0.52646803,0.85019492,6.78857143
40,0.0,2022.0,11.0,28.0,2.585,2.14,-0.8660254,0.5,-0.5261631,0.85038368,5.34857143
41,0.0,2022.0,11.0,28.0,0.42,0.42,-0.79335334,0.60876143,-0.52585809,0.85057232,5.40142857
42,0.0,2022.0,11.0,28.0,0.41,0.41,-0.70710678,0.70710678,-0.52555302,0.85076085,5.44142857
43,0.0,2022.0,11.0,28.0,4.508,4.76,-0.60876143,0.79335334,-0.52524787,0.85094928,9.38
44,0.0,2022.0,11.0,28.0,6.84666667,6.84,-0.5,0.8660254,-0.52494266,0.85113759,6.36285714
45,0.0,2022.0,11.0,28.0,8.75142857,9.13,-0.38268343,0.92387953,-0.52463739,0.8513258,0.76666667
46,0.0,2022.0,11.0,28.0,9.27285714,8.88,-0.25881905,0.96592583,-0.52433204,0.85151389,0.1
47,0.0,2022.0,11.0,28.0,6.78857143,6.57,-0.13052619,0.99144486,-0.52402663,0.85170188,0.24
48,0.0,2022.0,11.0,28.0,5.34857143,5.0,-0.0,1.0,-0.52372115,0.85188975,0.09666667
1,0.0,2022.0,11.0,29.0,5.40142857,4.9,0.13052619,0.99144486,-0.52341561,0.85207752,0.03
2,0.0,2022.0,11.0,29.0,5.44142857,4.93,0.25881905,0.96592583,-0.52310999,0.85226518,2.28
3,0.0,2022.0,11.0,29.0,9.38,9.44,0.38268343,0.92387953,-0.52280431,0.85245273,0.02571429
4,0.0,2022.0,11.0,29.0,6.36285714,7.06,0.5,0.8660254,-0.52249856,0.85264016,0.01857143
5,0.0,2022.0,11.0,29.0,0.76666667,0.255,0.60876143,0.79335334,-0.52219275,0.85282749,0.01166667
6,0.0,2022.0,11.0,29.0,0.1,0.03,0.70710678,0.70710678,-0.52188687,0.85301471,0.01
7,0.0,2022.0,11.0,29.0,0.24,0.23,0.79335334,0.60876143,-0.52158092,0.85320182,0.01
8,0.0,2022.0,11.0,29.0,0.09666667,0.03,0.8660254,0.5,-0.5212749,0.85338882,0.01
9,0.0,2022.0,11.0,29.0,0.03,0.03,0.92387953,0.38268343,-0.52096882,0.85357571,0.01
10,0.0,2022.0,11.0,29.0,2.28,3.77,0.96592583,0.25881905,-0.52066267,0.85376249,0.02
11,0.0,2022.0,11.0,29.0,0.02571429,0.03,0.99144486,0.13052619,-0.52035645,0.85394916,0.18
12,0.0,2022.0,11.0,29.0,0.01857143,0.01,1.0,0.0,-0.52005016,0.85413572,0.11166667
13,0.0,2022.0,11.0,29.0,0.01166667,0.01,0.99144486,-0.13052619,-0.51974381,0.85432217,1.91833333
14,0.0,2022.0,11.0,29.0,0.01,0.01,0.96592583,-0.25881905,-0.51943739,0.85450851,2.89666667
15,0.0,2022.0,11.0,29.0,0.01,0.01,0.92387953,-0.38268343,-0.51913091,0.85469474,10.11
16,0.0,2022.0,11.0,29.0,0.01,0.01,0.8660254,-0.5,-0.51882436,0.85488086,8.92714286
17,0.0,2022.0,11.0,29.0,0.01,0.01,0.79335334,-0.60876143,-0.51851774,0.85506687,27.08166667
18,0.0,2022.0,11.0,29.0,0.02,0.02,0.70710678,-0.70710678,-0.51821105,0.85525277,18.175
19,0.0,2022.0,11.0,29.0,0.18,0.08,0.60876143,-0.79335334,-0.5179043,0.85543856,7.15166667
20,0.0,2022.0,11.0,29.0,0.11166667,0.03,0.5,-0.8660254,-0.51759748,0.85562424,7.30666667
21,0.0,2022.0,11.0,29.0,1.91833333,1.44,0.38268343,-0.92387953,-0.5172906,0.85580981,8.95875
22,0.0,2022.0,11.0,29.0,2.89666667,2.045,0.25881905,-0.96592583,-0.51698365,0.85599527,9.19571429
23,0.0,2022.0,11.0,29.0,10.11,8.75,0.13052619,-0.99144486,-0.51667663,0.85618063,9.21375
24,0.0,2022.0,11.0,29.0,8.92714286,8.87,0.0,-1.0,-0.51636954,0.85636587,9.10714286
25,0.0,2022.0,11.0,29.0,27.08166667,26.53,-0.13052619,-0.99144486,-0.51606239,0.856551,8.91
26,0.0,2022.0,11.0,29.0,18.175,17.93,-0.25881905,-0.96592583,-0.51575517,0.85673602,9.18166667
27,0.0,2022.0,11.0,29.0,7.15166667,7.805,-0.38268343,-0.92387953,-0.51544789,0.85692093,25.69166667
28,0.0,2022.0,11.0,29.0,7.30666667,7.37,-0.5,-0.8660254,-0.51514054,0.85710573,16.19666667
29,0.0,2022.0,11.0,29.0,8.95875,9.29,-0.60876143,-0.79335334,-0.51483312,0.85729041,24.845
30,0.0,2022.0,11.0,29.0,9.19571429,9.29,-0.70710678,-0.70710678,-0.51452564,0.85747499,16.025
31,0.0,2022.0,11.0,29.0,9.21375,9.285,-0.79335334,-0.60876143,-0.51421809,0.85765946,14.106
32,0.0,2022.0,11.0,29.0,9.10714286,9.09,-0.8660254,-0.5,-0.51391048,0.85784382,21.99857143
33,0.0,2022.0,11.0,29.0,8.91,9.27,-0.92387953,-0.38268343,-0.5136028,0.85802807,23.32714286
34,0.0,2022.0,11.0,29.0,9.18166667,9.28,-0.96592583,-0.25881905,-0.51329505,0.85821221,25.67285714
35,0.0,2022.0,11.0,29.0,25.69166667,25.69,-0.99144486,-0.13052619,-0.51298724,0.85839623,18.62
36,0.0,2022.0,11.0,29.0,16.19666667,15.675,-1.0,-0.0,-0.51267936,0.85858015,26.26142857
37,0.0,2022.0,11.0,29.0,24.845,25.66,-0.99144486,0.13052619,-0.51237141,0.85876396,28.3
38,0.0,2022.0,11.0,29.0,16.025,15.2,-0.96592583,0.25881905,-0.5120634,0.85894765,30.48285714
39,0.0,2022.0,11.0,29.0,14.106,9.73,-0.92387953,0.38268343,-0.51175532,0.85913124,25.85285714
40,0.0,2022.0,11.0,29.0,21.99857143,25.66,-0.8660254,0.5,-0.51144718,0.85931472,15.38714286
41,0.0,2022.0,11.0,29.0,23.32714286,25.66,-0.79335334,0.60876143,-0.51113897,0.85949808,25.63
42,0.0,2022.0,11.0,29.0,25.67285714,25.69,-0.70710678,0.70710678,-0.5108307,0.85968133,25.59571429
43,0.0,2022.0,11.0,29.0,18.62,21.105,-0.60876143,0.79335334,-0.51052236,0.85986448,25.52285714
44,0.0,2022.0,11.0,29.0,26.26142857,26.12,-0.5,0.8660254,-0.51021395,0.86004751,16.34
45,0.0,2022.0,11.0,29.0,28.3,27.58,-0.38268343,0.92387953,-0.50990548,0.86023043,9.45166667
46,0.0,2022.0,11.0,29.0,30.48285714,28.57,-0.25881905,0.96592583,-0.50959695,0.86041324,5.27571429
47,0.0,2022.0,11.0,29.0,25.85285714,25.69,-0.13052619,0.99144486,-0.50928834,0.86059595,2.67
48,0.0,2022.0,11.0,29.0,15.38714286,8.88,-0.0,1.0,-0.50897968,0.86077854,0.305
1,0.0,2022.0,11.0,30.0,25.63,25.63,0.13052619,0.99144486,-0.50867094,0.86096102,1.736
2,0.0,2022.0,11.0,30.0,25.59571429,25.66,0.25881905,0.96592583,-0.50836215,0.86114338,0.35833333
3,0.0,2022.0,11.0,30.0,25.52285714,25.46,0.38268343,0.92387953,-0.50805328,0.86132564,0.09714286
4,0.0,2022.0,11.0,30.0,16.34,14.59,0.5,0.8660254,-0.50774435,0.86150779,0.02142857
5,0.0,2022.0,11.0,30.0,9.45166667,9.355,0.60876143,0.79335334,-0.50743536,0.86168983,0.02
6,0.0,2022.0,11.0,30.0,5.27571429,4.88,0.70710678,0.70710678,-0.5071263,0.86187175,0.02
7,0.0,2022.0,11.0,30.0,2.67,3.725,0.79335334,0.60876143,-0.50681717,0.86205357,0.01857143
8,0.0,2022.0,11.0,30.0,0.305,0.3,0.8660254,0.5,-0.50650798,0.86223527,0.02
9,0.0,2022.0,11.0,30.0,1.736,0.44,0.92387953,0.38268343,-0.50619873,0.86241686,0.02
10,0.0,2022.0,11.0,30.0,0.35833333,0.44,0.96592583,0.25881905,-0.50588941,0.86259835,0.02
11,0.0,2022.0,11.0,30.0,0.09714286,0.05,0.99144486,0.13052619,-0.50558002,0.86277972,0.05333333
12,0.0,2022.0,11.0,30.0,0.02142857,0.02,1.0,0.0,-0.50527057,0.86296098,0.19666667
13,0.0,2022.0,11.0,30.0,0.02,0.02,0.99144486,-0.13052619,-0.50496105,0.86314213,0.91
14,0.0,2022.0,11.0,30.0,0.02,0.02,0.96592583,-0.25881905,-0.50465147,0.86332317,3.66714286
15,0.0,2022.0,11.0,30.0,0.01857143,0.02,0.92387953,-0.38268343,-0.50434183,0.86350409,10.87857143
16,0.0,2022.0,11.0,30.0,0.02,0.02,0.8660254,-0.5,-0.50403212,0.86368491,22.97
17,0.0,2022.0,11.0,30.0,0.02,0.02,0.79335334,-0.60876143,-0.50372234,0.86386562,23.045
18,0.0,2022.0,11.0,30.0,0.02,0.02,0.70710678,-0.70710678,-0.5034125,0.86404621,13.00714286
19,0.0,2022.0,11.0,30.0,0.05333333,0.02,0.60876143,-0.79335334,-0.5031026,0.86422669,6.08833333
20,0.0,2022.0,11.0,30.0,0.19666667,0.12,0.5,-0.8660254,-0.50279263,0.86440706,1.46166667
21,0.0,2022.0,11.0,30.0,0.91,0.39,0.38268343,-0.92387953,-0.5024826,0.86458732,3.25285714
22,0.0,2022.0,11.0,30.0,3.66714286,3.62,0.25881905,-0.96592583,-0.5021725,0.86476747,3.1
23,0.0,2022.0,11.0,30.0,10.87857143,8.88,0.13052619,-0.99144486,-0.50186233,0.86494751,3.12
24,0.0,2022.0,11.0,30.0,22.97,23.815,0.0,-1.0,-0.50155211,0.86512744,3.29
25,0.0,2022.0,11.0,30.0,23.045,24.02,-0.13052619,-0.99144486,-0.50124181,0.86530725,2.64
26,0.0,2022.0,11.0,30.0,13.00714286,9.18,-0.25881905,-0.96592583,-0.50093146,0.86548696,3.484
27,0.0,2022.0,11.0,30.0,6.08833333,4.85,-0.38268343,-0.92387953,-0.50062104,0.86566655,4.224
28,0.0,2022.0,11.0,30.0,1.46166667,0.43,-0.5,-0.8660254,-0.50031055,0.86584603,1.965
29,0.0,2022.0,11.0,30.0,3.25285714,3.56,-0.60876143,-0.79335334,-0.5,0.8660254,1.955
30,0.0,2022.0,11.0,30.0,3.1,3.55,-0.70710678,-0.70710678,-0.49968939,0.86620466,0.81
31,0.0,2022.0,11.0,30.0,3.12,3.56,-0.79335334,-0.60876143,-0.49937871,0.86638381,3.174
32,0.0,2022.0,11.0,30.0,3.29,3.55,-0.8660254,-0.5,-0.49906796,0.86656285,3.33285714
33,0.0,2022.0,11.0,30.0,2.64,3.49,-0.92387953,-0.38268343,-0.49875716,0.86674177,3.46714286
34,0.0,2022.0,11.0,30.0,3.484,3.47,-0.96592583,-0.25881905,-0.49844629,0.86692058,3.98
35,0.0,2022.0,11.0,30.0,4.224,4.46,-0.99144486,-0.13052619,-0.49813535,0.86709929,4.55142857
36,0.0,2022.0,11.0,30.0,1.965,1.955,-1.0,-0.0,-0.49782435,0.86727788,7.38571429
37,0.0,2022.0,11.0,30.0,1.955,1.955,-0.99144486,0.13052619,-0.49751329,0.86745635,4.11428571
38,0.0,2022.0,11.0,30.0,0.81,0.42,-0.96592583,0.25881905,-0.49720216,0.86763472,4.84428571
39,0.0,2022.0,11.0,30.0,3.174,3.45,-0.92387953,0.38268343,-0.49689097,0.86781298,6.41142857
40,0.0,2022.0,11.0,30.0,3.33285714,3.35,-0.8660254,0.5,-0.49657972,0.86799112,7.14428571
41,0.0,2022.0,11.0,30.0,3.46714286,3.45,-0.79335334,0.60876143,-0.4962684,0.86816915,8.62714286
42,0.0,2022.0,11.0,30.0,3.98,3.93,-0.70710678,0.70710678,-0.49595701,0.86834707,11.40666667
43,0.0,2022.0,11.0,30.0,4.55142857,3.67,-0.60876143,0.79335334,-0.49564557,0.86852488,33.854
44,0.0,2022.0,11.0,30.0,7.38571429,8.53,-0.5,0.8660254,-0.49533406,0.86870258,18.76666667
45,0.0,2022.0,11.0,30.0,4.11428571,3.55,-0.38268343,0.92387953,-0.49502248,0.86888017,4.36833333
46,0.0,2022.0,11.0,30.0,4.84428571,4.82,-0.25881905,0.96592583,-0.49471084,0.86905764,0.85166667
47,0.0,2022.0,11.0,30.0,6.41142857,5.41,-0.13052619,0.99144486,-0.49439914,0.869235,0.09166667
48,0.0,2022.0,11.0,30.0,7.14428571,6.71,-0.0,1.0,-0.49408738,0.86941225,0.01428571
1,0.0,2022.0,12.0,1.0,8.62714286,8.95,0.13052619,0.99144486,-0.49377555,0.86958939,0.23333333
2,0.0,2022.0,12.0,1.0,11.40666667,9.0,0.25881905,0.96592583,-0.49346366,0.86976642,0.01666667
3,0.0,2022.0,12.0,1.0,33.854,23.47,0.38268343,0.92387953,-0.4931517,0.86994333,0.92428571
4,0.0,2022.0,12.0,1.0,18.76666667,23.36,0.5,0.8660254,-0.49283968,0.87012013,0.99166667
5,0.0,2022.0,12.0,1.0,4.36833333,3.78,0.60876143,0.79335334,-0.4925276,0.87029682,0.39
6,0.0,2022.0,12.0,1.0,0.85166667,0.47,0.70710678,0.70710678,-0.49221546,0.8704734,0.19428571
7,0.0,2022.0,12.0,1.0,0.09166667,0.02,0.79335334,0.60876143,-0.49190325,0.87064987,0.38428571
8,0.0,2022.0,12.0,1.0,0.01428571,0.01,0.8660254,0.5,-0.49159097,0.87082622,1.38857143
9,0.0,2022.0,12.0,1.0,0.23333333,0.24,0.92387953,0.38268343,-0.49127864,0.87100247,3.94333333
10,0.0,2022.0,12.0,1.0,0.01666667,0.02,0.96592583,0.25881905,-0.49096624,0.8711786,3.79333333
11,0.0,2022.0,12.0,1.0,0.92428571,0.45,0.99144486,0.13052619,-0.49065378,0.87135462,1.71166667
12,0.0,2022.0,12.0,1.0,0.99166667,0.45,1.0,0.0,-0.49034125,0.87153052,1.79833333
13,0.0,2022.0,12.0,1.0,0.39,0.45,0.99144486,-0.13052619,-0.49002867,0.87170632,0.98285714
14,0.0,2022.0,12.0,1.0,0.19428571,0.02,0.96592583,-0.25881905,-0.48971602,0.871882,6.74666667
15,0.0,2022.0,12.0,1.0,0.38428571,0.45,0.92387953,-0.38268343,-0.4894033,0.87205757,64.44857143
16,0.0,2022.0,12.0,1.0,1.38857143,0.45,0.8660254,-0.5,-0.48909052,0.87223303,539.20833333
17,0.0,2022.0,12.0,1.0,3.94333333,3.79,0.79335334,-0.60876143,-0.48877768,0.87240838,830.07857143
18,0.0,2022.0,12.0,1.0,3.79333333,4.21,0.70710678,-0.70710678,-0.48846478,0.87258361,937.145
19,0.0,2022.0,12.0,1.0,1.71166667,0.45,0.60876143,-0.79335334,-0.48815182,0.87275873,148.50166667
20,0.0,2022.0,12.0,1.0,1.79833333,1.245,0.5,-0.8660254,-0.48783879,0.87293374,73.36857143
21,0.0,2022.0,12.0,1.0,0.98285714,0.43,0.38268343,-0.92387953,-0.4875257,0.87310864,26.50333333
22,0.0,2022.0,12.0,1.0,6.74666667,4.28,0.25881905,-0.96592583,-0.48721254,0.87328342,23.76
23,0.0,2022.0,12.0,1.0,64.44857143,26.55,0.13052619,-0.99144486,-0.48689933,0.8734581,6.48571429
24,0.0,2022.0,12.0,1.0,539.20833333,576.8,0.0,-1.0,-0.48658605,0.87363266,5.16
25,0.0,2022.0,12.0,1.0,830.07857143,950.35,-0.13052619,-0.99144486,-0.48627271,0.8738071,15.21
26,0.0,2022.0,12.0,1.0,937.145,937.59,-0.25881905,-0.96592583,-0.4859593,0.87398144,5.86166667
27,0.0,2022.0,12.0,1.0,148.50166667,163.5,-0.38268343,-0.92387953,-0.48564584,0.87415566,11.51333333
28,0.0,2022.0,12.0,1.0,73.36857143,27.52,-0.5,-0.8660254,-0.48533231,0.87432977,9.01428571
29,0.0,2022.0,12.0,1.0,26.50333333,26.5,-0.60876143,-0.79335334,-0.48501872,0.87450377,10.91333333
30,0.0,2022.0,12.0,1.0,23.76,34.43,-0.70710678,-0.70710678,-0.48470506,0.87467766,18.064
31,0.0,2022.0,12.0,1.0,6.48571429,6.86,-0.79335334,-0.60876143,-0.48439135,0.87485143,12.096
32,0.0,2022.0,12.0,1.0,5.16,4.75,-0.8660254,-0.5,-0.48407757,0.87502509,11.41833333
33,0.0,2022.0,12.0,1.0,15.21,9.15,-0.92387953,-0.38268343,-0.48376373,0.87519864,39.296
34,0.0,2022.0,12.0,1.0,5.86166667,6.035,-0.96592583,-0.25881905,-0.48344982,0.87537207,10.00285714
35,0.0,2022.0,12.0,1.0,11.51333333,9.0,-0.99144486,-0.13052619,-0.48313586,0.8755454,12.29666667
36,0.0,2022.0,12.0,1.0,9.01428571,9.04,-1.0,-0.0,-0.48282183,0.87571861,18.27428571
37,0.0,2022.0,12.0,1.0,10.91333333,9.04,-0.99144486,0.13052619,-0.48250774,0.87589171,11.65833333
38,0.0,2022.0,12.0,1.0,18.064,24.07,-0.96592583,0.25881905,-0.48219359,0.87606469,10.91571429
39,0.0,2022.0,12.0,1.0,12.096,9.12,-0.92387953,0.38268343,-0.48187938,0.87623756,7.93166667
40,0.0,2022.0,12.0,1.0,11.41833333,8.88,-0.8660254,0.5,-0.4815651,0.87641032,4.53666667
41,0.0,2022.0,12.0,1.0,39.296,25.58,-0.79335334,0.60876143,-0.48125076,0.87658297,22.96333333
42,0.0,2022.0,12.0,1.0,10.00285714,10.7,-0.70710678,0.70710678,-0.48093636,0.8767555,23.61333333
43,0.0,2022.0,12.0,1.0,12.29666667,6.915,-0.60876143,0.79335334,-0.4806219,0.87692793,67.31166667
44,0.0,2022.0,12.0,1.0,18.27428571,26.4,-0.5,0.8660254,-0.48030738,0.87710023,23.04571429
45,0.0,2022.0,12.0,1.0,11.65833333,5.21,-0.38268343,0.92387953,-0.4799928,0.87727243,9.70857143
