TradingPeriod,IsProxyPriceFlag,Year,Month,Day,PrevAvg$PerMWHr,PrevMed$PerMWHr,SinPeriod,CosPeriod,SinDate,CosDate,Anomaly
43,0.0,2023.0,3.0,15.0,160.11666667,161.21,-0.60876143,0.79335334,0.96053346,0.27816447,0
44,0.0,2023.0,3.0,15.0,203.81,203.51,-0.5,0.8660254,0.96063316,0.27781997,0
45,0.0,2023.0,3.0,15.0,221.12142857,210.46,-0.38268343,0.92387953,0.96073273,0.27747545,0
46,0.0,2023.0,3.0,15.0,210.55571429,210.78,-0.25881905,0.96592583,0.96083218,0.27713088,0
47,0.0,2023.0,3.0,15.0,177.09,186.67,-0.13052619,0.99144486,0.9609315,0.27678628,0
48,0.0,2023.0,3.0,15.0,188.12285714,188.98,-0.0,1.0,0.96103071,0.27644164,0
1,0.0,2023.0,3.0,16.0,171.215,176.54,0.13052619,0.99144486,0.96112978,0.27609697,0
2,0.0,2023.0,3.0,16.0,161.38857143,161.35,0.25881905,0.96592583,0.96122874,0.27575227,0
3,0.0,2023.0,3.0,16.0,144.62857143,154.04,0.38268343,0.92387953,0.96132757,0.27540752,0
4,0.0,2023.0,3.0,16.0,138.88,142.87,0.5,0.8660254,0.96142628,0.27506275,0
5,0.0,2023.0,3.0,16.0,146.32428571,145.83,0.60876143,0.79335334,0.96152486,0.27471793,0
6,0.0,2023.0,3.0,16.0,190.30857143,190.62,0.70710678,0.70710678,0.96162332,0.27437308,0
7,0.0,2023.0,3.0,16.0,218.17,221.0,0.79335334,0.60876143,0.96172166,0.2740282,0
8,0.0,2023.0,3.0,16.0,146.76571429,125.96,0.8660254,0.5,0.96181987,0.27368328,0
9,0.0,2023.0,3.0,16.0,221.92,228.83,0.92387953,0.38268343,0.96191796,0.27333833,0
10,0.0,2023.0,3.0,16.0,213.05571429,211.81,0.96592583,0.25881905,0.96201592,0.27299334,0
11,0.0,2023.0,3.0,16.0,182.40571429,184.3,0.99144486,0.13052619,0.96211377,0.27264831,0
12,0.0,2023.0,3.0,16.0,169.19166667,169.57,1.0,0.0,0.96221148,0.27230325,0
13,0.0,2023.0,3.0,16.0,162.50166667,165.3,0.99144486,-0.13052619,0.96230908,0.27195816,0
14,0.0,2023.0,3.0,16.0,154.09,156.88,0.96592583,-0.25881905,0.96240655,0.27161303,0
15,0.0,2023.0,3.0,16.0,133.94142857,129.5,0.92387953,-0.38268343,0.96250389,0.27126786,0
16,0.0,2023.0,3.0,16.0,121.54,121.54,0.8660254,-0.5,0.96260112,0.27092266,0
17,0.0,2023.0,3.0,16.0,132.1175,125.675,0.79335334,-0.60876143,0.96269822,0.27057743,0
18,0.0,2023.0,3.0,16.0,152.976,165.31,0.70710678,-0.70710678,0.96279519,0.27023216,0
19,0.0,2023.0,3.0,16.0,153.77428571,154.86,0.60876143,-0.79335334,0.96289204,0.26988686,0
20,0.0,2023.0,3.0,16.0,164.935,165.19,0.5,-0.8660254,0.96298877,0.26954152,0
21,0.0,2023.0,3.0,16.0,93.58,115.025,0.38268343,-0.92387953,0.96308537,0.26919614,0
22,0.0,2023.0,3.0,16.0,78.33666667,94.5,0.25881905,-0.96592583,0.96318185,0.26885074,0
23,0.0,2023.0,3.0,16.0,95.935,121.62,0.13052619,-0.99144486,0.96327821,0.26850529,0
24,0.0,2023.0,3.0,16.0,141.424,147.33,0.0,-1.0,0.96337444,0.26815982,0
25,0.0,2023.0,3.0,16.0,153.42,152.825,-0.13052619,-0.99144486,0.96347055,0.26781431,0
26,0.0,2023.0,3.0,16.0,157.10333333,162.7,-0.25881905,-0.96592583,0.96356653,0.26746876,0
27,0.0,2023.0,3.0,16.0,190.6075,192.31,-0.38268343,-0.92387953,0.96366239,0.26712318,0
28,0.0,2023.0,3.0,16.0,213.09166667,217.075,-0.5,-0.8660254,0.96375813,0.26677756,0
29,0.0,2023.0,3.0,16.0,192.64666667,189.44,-0.60876143,-0.79335334,0.96385374,0.26643192,0
30,0.0,2023.0,3.0,16.0,182.96,186.005,-0.70710678,-0.70710678,0.96394923,0.26608623,0
31,0.0,2023.0,3.0,16.0,143.01833333,147.49,-0.79335334,-0.60876143,0.96404459,0.26574051,0
32,0.0,2023.0,3.0,16.0,144.31166667,144.465,-0.8660254,-0.5,0.96413983,0.26539476,0
33,0.0,2023.0,3.0,16.0,149.81833333,148.35,-0.92387953,-0.38268343,0.96423495,0.26504898,0
34,0.0,2023.0,3.0,16.0,144.934,146.02,-0.96592583,-0.25881905,0.96432994,0.26470316,0
35,0.0,2023.0,3.0,16.0,160.065,159.985,-0.99144486,-0.13052619,0.96442481,0.2643573,0
36,0.0,2023.0,3.0,16.0,146.735,147.935,-1.0,-0.0,0.96451956,0.26401141,0
37,0.0,2023.0,3.0,16.0,165.28,165.28,-0.99144486,0.13052619,0.96461418,0.26366549,0
38,0.0,2023.0,3.0,16.0,134.6125,135.115,-0.96592583,0.25881905,0.96470867,0.26331954,0
39,0.0,2023.0,3.0,16.0,126.885,121.77,-0.92387953,0.38268343,0.96480304,0.26297355,0
40,0.0,2023.0,3.0,16.0,143.32,141.71,-0.8660254,0.5,0.96489729,0.26262752,1
41,0.0,2023.0,3.0,16.0,142.75,146.22,-0.79335334,0.60876143,0.96499142,0.26228147,0
42,0.0,2023.0,3.0,16.0,148.84,147.58,-0.70710678,0.70710678,0.96508542,0.26193538,0
43,0.0,2023.0,3.0,16.0,131.90666667,132.38,-0.60876143,0.79335334,0.96517929,0.26158925,0
44,0.0,2023.0,3.0,16.0,157.91333333,160.44,-0.5,0.8660254,0.96527304,0.26124309,0
45,0.0,2023.0,3.0,16.0,186.23285714,193.1,-0.38268343,0.92387953,0.96536667,0.2608969,0
46,0.0,2023.0,3.0,16.0,229.02857143,250.7,-0.25881905,0.96592583,0.96546017,0.26055067,0
47,0.0,2023.0,3.0,16.0,303.2,298.34,-0.13052619,0.99144486,0.96555355,0.26020442,0
48,0.0,2023.0,3.0,16.0,293.72857143,313.65,-0.0,1.0,0.96564681,0.25985812,0
1,0.0,2023.0,3.0,17.0,284.7,302.81,0.13052619,0.99144486,0.96573994,0.2595118,0
2,0.0,2023.0,3.0,17.0,139.87428571,137.13,0.25881905,0.96592583,0.96583294,0.25916544,0
3,0.0,2023.0,3.0,17.0,126.87714286,123.83,0.38268343,0.92387953,0.96592583,0.25881905,0
4,0.0,2023.0,3.0,17.0,105.61571429,99.56,0.5,0.8660254,0.96601858,0.25847262,0
5,0.0,2023.0,3.0,17.0,141.93571429,146.4,0.60876143,0.79335334,0.96611122,0.25812616,0
6,0.0,2023.0,3.0,17.0,121.92142857,121.8,0.70710678,0.70710678,0.96620373,0.25777967,0
7,0.0,2023.0,3.0,17.0,89.91142857,105.96,0.79335334,0.60876143,0.96629611,0.25743314,0
8,0.0,2023.0,3.0,17.0,160.03571429,110.28,0.8660254,0.5,0.96638837,0.25708658,0
9,0.0,2023.0,3.0,17.0,135.95571429,108.88,0.92387953,0.38268343,0.96648051,0.25673999,0
10,0.0,2023.0,3.0,17.0,191.09571429,184.39,0.96592583,0.25881905,0.96657252,0.25639337,0
11,0.0,2023.0,3.0,17.0,168.20142857,183.48,0.99144486,0.13052619,0.96666441,0.25604671,0
12,0.0,2023.0,3.0,17.0,132.16285714,132.95,1.0,0.0,0.96675617,0.25570002,0
13,0.0,2023.0,3.0,17.0,132.43142857,132.48,0.99144486,-0.13052619,0.96684781,0.2553533,0
14,0.0,2023.0,3.0,17.0,134.522,132.48,0.96592583,-0.25881905,0.96693933,0.25500654,0
15,0.0,2023.0,3.0,17.0,170.75833333,170.62,0.92387953,-0.38268343,0.96703072,0.25465975,0
16,0.0,2023.0,3.0,17.0,148.96666667,148.99,0.8660254,-0.5,0.96712199,0.25431293,0
17,0.0,2023.0,3.0,17.0,157.862,148.99,0.79335334,-0.60876143,0.96721313,0.25396607,0
18,0.0,2023.0,3.0,17.0,143.96428571,132.48,0.70710678,-0.70710678,0.96730414,0.25361919,0
19,0.0,2023.0,3.0,17.0,146.61,132.53,0.60876143,-0.79335334,0.96739504,0.25327227,0
20,0.0,2023.0,3.0,17.0,144.63285714,133.02,0.5,-0.8660254,0.96748581,0.25292531,0
21,0.0,2023.0,3.0,17.0,201.01833333,174.49,0.38268343,-0.92387953,0.96757645,0.25257833,0
22,0.0,2023.0,3.0,17.0,116.93,123.64,0.25881905,-0.96592583,0.96766697,0.25223131,0
23,0.0,2023.0,3.0,17.0,149.27857143,166.73,0.13052619,-0.99144486,0.96775737,0.25188426,0
24,0.0,2023.0,3.0,17.0,163.64428571,169.88,0.0,-1.0,0.96784764,0.25153718,0
25,0.0,2023.0,3.0,17.0,194.32714286,210.71,-0.13052619,-0.99144486,0.96793778,0.25119006,0
26,0.0,2023.0,3.0,17.0,175.83142857,181.3,-0.25881905,-0.96592583,0.9680278,0.25084292,0
27,0.0,2023.0,3.0,17.0,158.17666667,154.145,-0.38268343,-0.92387953,0.9681177,0.25049574,0
28,0.0,2023.0,3.0,17.0,147.53166667,148.15,-0.5,-0.8660254,0.96820748,0.25014853,0
29,0.0,2023.0,3.0,17.0,144.21142857,148.11,-0.60876143,-0.79335334,0.96829712,0.24980128,0
30,0.0,2023.0,3.0,17.0,145.15,147.77,-0.70710678,-0.70710678,0.96838665,0.24945401,0
31,0.0,2023.0,3.0,17.0,144.05857143,147.79,-0.79335334,-0.60876143,0.96847605,0.2491067,0
32,0.0,2023.0,3.0,17.0,139.87857143,137.08,-0.8660254,-0.5,0.96856532,0.24875936,0
33,0.0,2023.0,3.0,17.0,143.525,139.06,-0.92387953,-0.38268343,0.96865447,0.24841199,0
34,0.0,2023.0,3.0,17.0,149.36833333,153.5,-0.96592583,-0.25881905,0.9687435,0.24806458,0
35,0.0,2023.0,3.0,17.0,162.93,160.81,-0.99144486,-0.13052619,0.9688324,0.24771715,0
36,0.0,2023.0,3.0,17.0,155.16,155.16,-1.0,-0.0,0.96892117,0.24736968,0
37,0.0,2023.0,3.0,17.0,150.97,155.495,-0.99144486,0.13052619,0.96900983,0.24702218,0
38,0.0,2023.0,3.0,17.0,125.918,121.83,-0.96592583,0.25881905,0.96909835,0.24667465,0
39,0.0,2023.0,3.0,17.0,98.745,94.695,-0.92387953,0.38268343,0.96918676,0.24632709,0
40,0.0,2023.0,3.0,17.0,127.86,121.8,-0.8660254,0.5,0.96927503,0.24597949,0
41,0.0,2023.0,3.0,17.0,147.52285714,154.43,-0.79335334,0.60876143,0.96936319,0.24563187,0
42,0.0,2023.0,3.0,17.0,146.34333333,146.295,-0.70710678,0.70710678,0.96945121,0.24528421,0
43,0.0,2023.0,3.0,17.0,139.36285714,136.44,-0.60876143,0.79335334,0.96953912,0.24493652,0
44,0.0,2023.0,3.0,17.0,153.56571429,156.19,-0.5,0.8660254,0.9696269,0.2445888,0
45,0.0,2023.0,3.0,17.0,151.80571429,149.14,-0.38268343,0.92387953,0.96971455,0.24424105,0
46,0.0,2023.0,3.0,17.0,149.335,154.83,-0.25881905,0.96592583,0.96980208,0.24389326,0
47,0.0,2023.0,3.0,17.0,151.33,151.15,-0.13052619,0.99144486,0.96988949,0.24354545,0
48,0.0,2023.0,3.0,17.0,155.21428571,155.98,-0.0,1.0,0.96997677,0.2431976,0
1,0.0,2023.0,3.0,18.0,166.83,162.91,0.13052619,0.99144486,0.97006392,0.24284972,0
2,0.0,2023.0,3.0,18.0,138.79833333,135.705,0.25881905,0.96592583,0.97015095,0.24250181,0
3,0.0,2023.0,3.0,18.0,169.822,162.13,0.38268343,0.92387953,0.97023786,0.24215387,0
4,0.0,2023.0,3.0,18.0,179.78857143,197.33,0.5,0.8660254,0.97032464,0.2418059,0
5,0.0,2023.0,3.0,18.0,173.06285714,157.89,0.60876143,0.79335334,0.9704113,0.2414579,0
6,0.0,2023.0,3.0,18.0,141.22142857,133.28,0.70710678,0.70710678,0.97049783,0.24110987,0
7,0.0,2023.0,3.0,18.0,133.285,135.94,0.79335334,0.60876143,0.97058423,0.2407618,0
8,0.0,2023.0,3.0,18.0,161.30571429,172.44,0.8660254,0.5,0.97067052,0.24041371,0
9,0.0,2023.0,3.0,18.0,163.88714286,159.51,0.92387953,0.38268343,0.97075667,0.24006558,0
10,0.0,2023.0,3.0,18.0,183.33166667,195.985,0.96592583,0.25881905,0.9708427,0.23971742,0
11,0.0,2023.0,3.0,18.0,148.22857143,150.98,0.99144486,0.13052619,0.97092861,0.23936923,0
12,0.0,2023.0,3.0,18.0,139.41166667,137.85,1.0,0.0,0.97101439,0.23902102,0
13,0.0,2023.0,3.0,18.0,129.45428571,132.04,0.99144486,-0.13052619,0.97110005,0.23867277,0
14,0.0,2023.0,3.0,18.0,126.66857143,122.03,0.96592583,-0.25881905,0.97118558,0.23832449,0
15,0.0,2023.0,3.0,18.0,119.72428571,127.39,0.92387953,-0.38268343,0.97127099,0.23797617,0
16,0.0,2023.0,3.0,18.0,141.325,142.8,0.8660254,-0.5,0.97135627,0.23762783,0
17,0.0,2023.0,3.0,18.0,135.15285714,139.96,0.79335334,-0.60876143,0.97144143,0.23727946,0
18,0.0,2023.0,3.0,18.0,157.07166667,153.26,0.70710678,-0.70710678,0.97152647,0.23693106,0
19,0.0,2023.0,3.0,18.0,140.80857143,137.71,0.60876143,-0.79335334,0.97161137,0.23658263,0
20,0.0,2023.0,3.0,18.0,138.05166667,137.82,0.5,-0.8660254,0.97169616,0.23623416,0
21,0.0,2023.0,3.0,18.0,143.17857143,151.34,0.38268343,-0.92387953,0.97178081,0.23588567,0
22,0.0,2023.0,3.0,18.0,124.456,123.23,0.25881905,-0.96592583,0.97186535,0.23553714,0
23,0.0,2023.0,3.0,18.0,98.01166667,111.035,0.13052619,-0.99144486,0.97194976,0.23518859,0
24,0.0,2023.0,3.0,18.0,98.97833333,111.76,0.0,-1.0,0.97203404,0.23484,0
25,0.0,2023.0,3.0,18.0,176.715,170.375,-0.13052619,-0.99144486,0.9721182,0.23449139,0
26,0.0,2023.0,3.0,18.0,189.58,191.07,-0.25881905,-0.96592583,0.97220223,0.23414274,0
27,0.0,2023.0,3.0,18.0,243.88,258.36,-0.38268343,-0.92387953,0.97228614,0.23379407,0
28,0.0,2023.0,3.0,18.0,254.124,257.37,-0.5,-0.8660254,0.97236992,0.23344536,0
29,0.0,2023.0,3.0,18.0,259.0375,258.615,-0.60876143,-0.79335334,0.97245358,0.23309663,0
30,0.0,2023.0,3.0,18.0,180.045,180.53,-0.70710678,-0.70710678,0.97253711,0.23274786,0
31,0.0,2023.0,3.0,18.0,160.9675,166.26,-0.79335334,-0.60876143,0.97262052,0.23239907,0
32,0.0,2023.0,3.0,18.0,141.77666667,140.48,-0.8660254,-0.5,0.9727038,0.23205024,0
33,0.0,2023.0,3.0,18.0,123.32428571,122.14,-0.92387953,-0.38268343,0.97278696,0.23170139,0
34,0.0,2023.0,3.0,18.0,109.685,108.785,-0.96592583,-0.25881905,0.97286999,0.2313525,0
35,0.0,2023.0,3.0,18.0,126.27,126.27,-0.99144486,-0.13052619,0.9729529,0.23100359,0
36,0.0,2023.0,3.0,18.0,133.26,129.685,-1.0,-0.0,0.97303568,0.23065464,0
37,0.0,2023.0,3.0,18.0,150.70333333,150.855,-0.99144486,0.13052619,0.97311834,0.23030567,0
38,0.0,2023.0,3.0,18.0,156.58166667,156.585,-0.96592583,0.25881905,0.97320087,0.22995667,0
39,0.0,2023.0,3.0,18.0,153.45333333,153.44,-0.92387953,0.38268343,0.97328328,0.22960763,0
40,0.0,2023.0,3.0,18.0,156.13666667,156.605,-0.8660254,0.5,0.97336556,0.22925857,0
41,0.0,2023.0,3.0,18.0,162.336,158.01,-0.79335334,0.60876143,0.97344771,0.22890948,0
42,0.0,2023.0,3.0,18.0,159.90142857,157.1,-0.70710678,0.70710678,0.97352974,0.22856036,0
43,0.0,2023.0,3.0,18.0,177.47,155.64,-0.60876143,0.79335334,0.97361165,0.22821121,0
44,0.0,2023.0,3.0,18.0,198.32571429,192.17,-0.5,0.8660254,0.97369343,0.22786203,0
45,0.0,2023.0,3.0,18.0,198.15166667,192.61,-0.38268343,0.92387953,0.97377509,0.22751282,0
46,0.0,2023.0,3.0,18.0,161.41857143,157.87,-0.25881905,0.96592583,0.97385662,0.22716358,0
47,0.0,2023.0,3.0,18.0,153.29428571,157.3,-0.13052619,0.99144486,0.97393802,0.22681431,0
48,0.0,2023.0,3.0,18.0,154.30714286,157.15,-0.0,1.0,0.9740193,0.22646501,0
1,0.0,2023.0,3.0,19.0,157.69166667,157.8,0.13052619,0.99144486,0.97410046,0.22611569,0
2,0.0,2023.0,3.0,19.0,138.31285714,129.2,0.25881905,0.96592583,0.97418148,0.22576633,0
3,0.0,2023.0,3.0,19.0,169.48142857,157.95,0.38268343,0.92387953,0.97426239,0.22541695,0
4,0.0,2023.0,3.0,19.0,153.49,157.63,0.5,0.8660254,0.97434317,0.22506753,0
5,0.0,2023.0,3.0,19.0,138.63833333,131.385,0.60876143,0.79335334,0.97442382,0.22471809,0
6,0.0,2023.0,3.0,19.0,148.18857143,142.81,0.70710678,0.70710678,0.97450435,0.22436862,0
7,0.0,2023.0,3.0,19.0,151.53666667,151.445,0.79335334,0.60876143,0.97458475,0.22401912,0
8,0.0,2023.0,3.0,19.0,141.52142857,138.28,0.8660254,0.5,0.97466503,0.22366959,0
9,0.0,2023.0,3.0,19.0,144.56833333,144.445,0.92387953,0.38268343,0.97474518,0.22332003,0
10,0.0,2023.0,3.0,19.0,122.16857143,124.81,0.96592583,0.25881905,0.97482521,0.22297044,0
11,0.0,2023.0,3.0,19.0,129.48571429,129.77,0.99144486,0.13052619,0.97490511,0.22262083,0
12,0.0,2023.0,3.0,19.0,116.45166667,121.805,1.0,0.0,0.97498488,0.22227119,0
13,0.0,2023.0,3.0,19.0,105.02166667,104.43,0.99144486,-0.13052619,0.97506453,0.22192151,0
14,0.0,2023.0,3.0,19.0,85.97285714,101.58,0.96592583,-0.25881905,0.97514406,0.22157181,0
15,0.0,2023.0,3.0,19.0,61.685,61.665,0.92387953,-0.38268343,0.97522346,0.22122208,0
16,0.0,2023.0,3.0,19.0,41.93,61.43,0.8660254,-0.5,0.97530273,0.22087232,0
17,0.0,2023.0,3.0,19.0,61.18,61.58,0.79335334,-0.60876143,0.97538188,0.22052254,0
18,0.0,2023.0,3.0,19.0,74.11166667,63.015,0.70710678,-0.70710678,0.9754609,0.22017272,0
19,0.0,2023.0,3.0,19.0,96.85571429,94.27,0.60876143,-0.79335334,0.9755398,0.21982288,0
20,0.0,2023.0,3.0,19.0,106.77833333,117.38,0.5,-0.8660254,0.97561857,0.21947301,0
21,0.0,2023.0,3.0,19.0,108.05666667,117.305,0.38268343,-0.92387953,0.97569722,0.21912311,0
22,0.0,2023.0,3.0,19.0,121.39,117.575,0.25881905,-0.96592583,0.97577574,0.21877318,0
23,0.0,2023.0,3.0,19.0,117.47166667,120.625,0.13052619,-0.99144486,0.97585414,0.21842323,0
24,0.0,2023.0,3.0,19.0,118.795,119.725,0.0,-1.0,0.97593241,0.21807324,0
25,0.0,2023.0,3.0,19.0,167.895,164.46,-0.13052619,-0.99144486,0.97601055,0.21772323,0
26,0.0,2023.0,3.0,19.0,124.21857143,120.01,-0.25881905,-0.96592583,0.97608857,0.21737319,0
27,0.0,2023.0,3.0,19.0,154.52571429,158.19,-0.38268343,-0.92387953,0.97616646,0.21702312,0
28,0.0,2023.0,3.0,19.0,159.99666667,157.685,-0.5,-0.8660254,0.97624423,0.21667303,0
29,0.0,2023.0,3.0,19.0,162.13,173.03,-0.60876143,-0.79335334,0.97632187,0.2163229,0
30,0.0,2023.0,3.0,19.0,108.80428571,113.52,-0.70710678,-0.70710678,0.97639939,0.21597275,0
31,0.0,2023.0,3.0,19.0,105.18166667,101.34,-0.79335334,-0.60876143,0.97647678,0.21562257,0
32,0.0,2023.0,3.0,19.0,119.275,122.01,-0.8660254,-0.5,0.97655405,0.21527237,0
33,0.0,2023.0,3.0,19.0,107.04166667,101.06,-0.92387953,-0.38268343,0.97663119,0.21492213,0
34,0.0,2023.0,3.0,19.0,109.81166667,110.03,-0.96592583,-0.25881905,0.9767082,0.21457187,0
35,0.0,2023.0,3.0,19.0,98.94333333,98.205,-0.99144486,-0.13052619,0.97678509,0.21422158,0
36,0.0,2023.0,3.0,19.0,73.79333333,76.445,-1.0,-0.0,0.97686186,0.21387126,0
37,0.0,2023.0,3.0,19.0,63.99166667,63.055,-0.99144486,0.13052619,0.97693849,0.21352092,0
38,0.0,2023.0,3.0,19.0,69.14857143,65.5,-0.96592583,0.25881905,0.977015,0.21317054,0
39,0.0,2023.0,3.0,19.0,83.39333333,81.385,-0.92387953,0.38268343,0.97709139,0.21282014,0
40,0.0,2023.0,3.0,19.0,111.20666667,116.975,-0.8660254,0.5,0.97716765,0.21246972,0
41,0.0,2023.0,3.0,19.0,121.37,120.145,-0.79335334,0.60876143,0.97724379,0.21211926,0
42,0.0,2023.0,3.0,19.0,142.09571429,151.54,-0.70710678,0.70710678,0.9773198,0.21176878,0
43,0.0,2023.0,3.0,19.0,120.98857143,118.56,-0.60876143,0.79335334,0.97739568,0.21141827,0
44,0.0,2023.0,3.0,19.0,148.17833333,157.15,-0.5,0.8660254,0.97747144,0.21106773,0
45,0.0,2023.0,3.0,19.0,157.06333333,155.4,-0.38268343,0.92387953,0.97754707,0.21071717,0
46,0.0,2023.0,3.0,19.0,150.53428571,155.44,-0.25881905,0.96592583,0.97762258,0.21036658,0
47,0.0,2023.0,3.0,19.0,156.77285714,156.01,-0.13052619,0.99144486,0.97769796,0.21001596,0
48,0.0,2023.0,3.0,19.0,152.20714286,154.63,-0.0,1.0,0.97777321,0.20966532,0
1,0.0,2023.0,3.0,20.0,155.22,156.7,0.13052619,0.99144486,0.97784834,0.20931465,0
2,0.0,2023.0,3.0,20.0,116.84833333,113.965,0.25881905,0.96592583,0.97792334,0.20896395,0
3,0.0,2023.0,3.0,20.0,123.08833333,124.5,0.38268343,0.92387953,0.97799822,0.20861322,0
4,0.0,2023.0,3.0,20.0,118.21142857,122.0,0.5,0.8660254,0.97807297,0.20826247,0
5,0.0,2023.0,3.0,20.0,79.39166667,90.74,0.60876143,0.79335334,0.9781476,0.20791169,0
6,0.0,2023.0,3.0,20.0,87.57142857,95.34,0.70710678,0.70710678,0.9782221,0.20756089,0
7,0.0,2023.0,3.0,20.0,111.70714286,122.06,0.79335334,0.60876143,0.97829648,0.20721005,0
8,0.0,2023.0,3.0,20.0,95.905,111.615,0.8660254,0.5,0.97837072,0.20685919,0
9,0.0,2023.0,3.0,20.0,76.56,76.045,0.92387953,0.38268343,0.97844485,0.20650831,0
10,0.0,2023.0,3.0,20.0,27.215,27.19,0.96592583,0.25881905,0.97851884,0.2061574,0
11,0.0,2023.0,3.0,20.0,76.24142857,54.27,0.99144486,0.13052619,0.97859272,0.20580646,0
12,0.0,2023.0,3.0,20.0,44.988,54.95,1.0,0.0,0.97866646,0.20545549,0
13,0.0,2023.0,3.0,20.0,11.082,0.03,0.99144486,-0.13052619,0.97874008,0.2051045,0
14,0.0,2023.0,3.0,20.0,1.23,0.53,0.96592583,-0.25881905,0.97881357,0.20475348,0
15,0.0,2023.0,3.0,20.0,0.03,0.03,0.92387953,-0.38268343,0.97888694,0.20440244,0
16,0.0,2023.0,3.0,20.0,0.03,0.03,0.8660254,-0.5,0.97896018,0.20405137,0
17,0.0,2023.0,3.0,20.0,0.03,0.03,0.79335334,-0.60876143,0.9790333,0.20370027,0
18,0.0,2023.0,3.0,20.0,0.03,0.03,0.70710678,-0.70710678,0.97910629,0.20334915,0
19,0.0,2023.0,3.0,20.0,0.175,0.03,0.60876143,-0.79335334,0.97917915,0.202998,0
20,0.0,2023.0,3.0,20.0,17.7,0.5,0.5,-0.8660254,0.97925189,0.20264682,0
21,0.0,2023.0,3.0,20.0,30.08857143,2.59,0.38268343,-0.92387953,0.9793245,0.20229562,0
22,0.0,2023.0,3.0,20.0,44.33142857,50.73,0.25881905,-0.96592583,0.97939699,0.20194439,0
23,0.0,2023.0,3.0,20.0,74.71857143,91.5,0.13052619,-0.99144486,0.97946935,0.20159314,0
24,0.0,2023.0,3.0,20.0,90.15666667,96.1,0.0,-1.0,0.97954158,0.20124186,0
25,0.0,2023.0,3.0,20.0,105.66666667,106.88,-0.13052619,-0.99144486,0.97961369,0.20089056,0
26,0.0,2023.0,3.0,20.0,97.80857143,94.74,-0.25881905,-0.96592583,0.97968567,0.20053922,0
27,0.0,2023.0,3.0,20.0,56.71285714,56.97,-0.38268343,-0.92387953,0.97975753,0.20018787,0
28,0.0,2023.0,3.0,20.0,57.33666667,55.68,-0.5,-0.8660254,0.97982926,0.19983648,0
29,0.0,2023.0,3.0,20.0,70.13166667,62.42,-0.60876143,-0.79335334,0.97990086,0.19948508,0
30,0.0,2023.0,3.0,20.0,61.51333333,55.91,-0.70710678,-0.70710678,0.97997234,0.19913364,0
31,0.0,2023.0,3.0,20.0,94.205,94.615,-0.79335334,-0.60876143,0.98004369,0.19878218,0
32,0.0,2023.0,3.0,20.0,54.45166667,54.295,-0.8660254,-0.5,0.98011492,0.1984307,0
33,0.0,2023.0,3.0,20.0,38.97333333,41.65,-0.92387953,-0.38268343,0.98018602,0.19807919,0
34,0.0,2023.0,3.0,20.0,39.20666667,41.14,-0.96592583,-0.25881905,0.98025699,0.19772765,0
35,0.0,2023.0,3.0,20.0,24.69833333,24.345,-0.99144486,-0.13052619,0.98032784,0.19737609,0
36,0.0,2023.0,3.0,20.0,13.64666667,8.04,-1.0,-0.0,0.98039856,0.1970245,0
37,0.0,2023.0,3.0,20.0,19.94166667,8.39,-0.99144486,0.13052619,0.98046916,0.19667289,0
38,0.0,2023.0,3.0,20.0,7.26333333,7.955,-0.96592583,0.25881905,0.98053963,0.19632125,0
39,0.0,2023.0,3.0,20.0,22.9,8.26,-0.92387953,0.38268343,0.98060997,0.19596959,0
40,0.0,2023.0,3.0,20.0,49.675,49.89,-0.8660254,0.5,0.98068019,0.1956179,0
41,0.0,2023.0,3.0,20.0,69.89666667,74.865,-0.79335334,0.60876143,0.98075028,0.19526619,0
42,0.0,2023.0,3.0,20.0,55.31666667,47.855,-0.70710678,0.70710678,0.98082025,0.19491445,0
43,0.0,2023.0,3.0,20.0,62.3,47.89,-0.60876143,0.79335334,0.98089009,0.19456269,0
44,0.0,2023.0,3.0,20.0,102.62333333,96.68,-0.5,0.8660254,0.9809598,0.1942109,0
45,0.0,2023.0,3.0,20.0,127.61333333,122.53,-0.38268343,0.92387953,0.98102939,0.19385908,0
46,0.0,2023.0,3.0,20.0,131.40142857,129.07,-0.25881905,0.96592583,0.98109885,0.19350725,0
47,0.0,2023.0,3.0,20.0,93.19142857,87.24,-0.13052619,0.99144486,0.98116818,0.19315538,0
48,0.0,2023.0,3.0,20.0,87.47285714,87.23,-0.0,1.0,0.98123739,0.19280349,0
1,0.0,2023.0,3.0,21.0,105.90285714,101.0,0.13052619,0.99144486,0.98130647,0.19245158,0
2,0.0,2023.0,3.0,21.0,90.38142857,91.11,0.25881905,0.96592583,0.98137543,0.19209964,0
3,0.0,2023.0,3.0,21.0,85.09285714,94.2,0.38268343,0.92387953,0.98144426,0.19174768,0
4,0.0,2023.0,3.0,21.0,70.59285714,74.26,0.5,0.8660254,0.98151296,0.1913957,0
5,0.0,2023.0,3.0,21.0,20.17571429,9.97,0.60876143,0.79335334,0.98158154,0.19104368,0
6,0.0,2023.0,3.0,21.0,32.39142857,10.5,0.70710678,0.70710678,0.98164999,0.19069165,0
7,0.0,2023.0,3.0,21.0,90.00714286,87.82,0.79335334,0.60876143,0.98171831,0.19033959,0
8,0.0,2023.0,3.0,21.0,53.94333333,67.1,0.8660254,0.5,0.98178651,0.1899875,0
