@relation relation: PoC: ISL0661; Target: Avg$PerMWHr; Delay: 24hr

@attribute TradingPeriod numeric
@attribute IsProxyPriceFlag numeric
@attribute Year numeric
@attribute Month numeric
@attribute Day numeric
@attribute PrevAvg$PerMWHr numeric
@attribute PrevMed$PerMWHr numeric
@attribute SinPeriod numeric
@attribute CosPeriod numeric
@attribute SinDate numeric
@attribute CosDate numeric
@attribute Avg$PerMWHr numeric

@data
9.0,0.0,2023.0,2.0,20.0,181.3,181.3,0.92387953,0.38268343,0.77124425,0.63653932,234.178
10.0,0.0,2023.0,2.0,20.0,181.17,181.17,0.96592583,0.25881905,0.77147248,0.63626269,203.00285714
11.0,0.0,2023.0,2.0,20.0,231.775,231.775,0.99144486,0.13052619,0.77170062,0.63598597,227.76333333
12.0,0.0,2023.0,2.0,20.0,232.79,232.83,1.0,0.0,0.77192865,0.63570918,203.95666667
13.0,0.0,2023.0,2.0,20.0,210.01571429,219.07,0.99144486,-0.13052619,0.77215658,0.6354323,184.04571429
14.0,0.0,2023.0,2.0,20.0,205.27571429,225.96,0.96592583,-0.25881905,0.77238442,0.63515534,227.05428571
15.0,0.0,2023.0,2.0,20.0,85.93142857,110.36,0.92387953,-0.38268343,0.77261216,0.6348783,221.76
16.0,0.0,2023.0,2.0,20.0,141.33142857,117.37,0.8660254,-0.5,0.77283979,0.63460118,267.18285714
17.0,0.0,2023.0,2.0,20.0,190.87142857,156.95,0.79335334,-0.60876143,0.77306733,0.63432398,272.73142857
18.0,0.0,2023.0,2.0,20.0,236.40285714,240.55,0.70710678,-0.70710678,0.77329477,0.63404669,283.43333333
19.0,0.0,2023.0,2.0,20.0,217.22428571,219.69,0.60876143,-0.79335334,0.7735221,0.63376932,243.37714286
20.0,0.0,2023.0,2.0,20.0,215.785,227.72,0.5,-0.8660254,0.77374934,0.63349187,247.45166667
21.0,0.0,2023.0,2.0,20.0,226.17166667,227.49,0.38268343,-0.92387953,0.77397648,0.63321434,252.37
22.0,0.0,2023.0,2.0,20.0,160.72,155.33,0.25881905,-0.96592583,0.77420352,0.63293673,240.33142857
23.0,0.0,2023.0,2.0,20.0,205.07714286,214.67,0.13052619,-0.99144486,0.77443046,0.63265904,246.10714286
24.0,0.0,2023.0,2.0,20.0,158.25714286,155.96,0.0,-1.0,0.7746573,0.63238127,249.56857143
25.0,0.0,2023.0,2.0,20.0,198.80714286,209.05,-0.13052619,-0.99144486,0.77488404,0.63210341,245.22428571
26.0,0.0,2023.0,2.0,20.0,205.81714286,209.78,-0.25881905,-0.96592583,0.77511068,0.63182547,260.34857143
27.0,0.0,2023.0,2.0,20.0,199.65571429,213.35,-0.38268343,-0.92387953,0.77533722,0.63154746,258.082
28.0,0.0,2023.0,2.0,20.0,222.37428571,225.24,-0.5,-0.8660254,0.77556367,0.63126936,251.16333333
29.0,0.0,2023.0,2.0,20.0,208.95142857,210.56,-0.60876143,-0.79335334,0.77579001,0.63099118,271.96285714
30.0,0.0,2023.0,2.0,20.0,220.66285714,216.87,-0.70710678,-0.70710678,0.77601625,0.63071292,275.72857143
31.0,0.0,2023.0,2.0,20.0,227.28,230.6,-0.79335334,-0.60876143,0.77624239,0.63043457,278.77571429
32.0,0.0,2023.0,2.0,20.0,223.37166667,223.26,-0.8660254,-0.5,0.77646843,0.63015615,276.66571429
33.0,0.0,2023.0,2.0,20.0,213.67857143,213.77,-0.92387953,-0.38268343,0.77669438,0.62987764,278.62857143
34.0,0.0,2023.0,2.0,20.0,162.09142857,150.86,-0.96592583,-0.25881905,0.77692022,0.62959906,282.22285714
35.0,0.0,2023.0,2.0,20.0,212.71714286,221.39,-0.99144486,-0.13052619,0.77714596,0.62932039,285.53
36.0,0.0,2023.0,2.0,20.0,262.96857143,270.44,-1.0,-0.0,0.7773716,0.62904164,331.00714286
37.0,0.0,2023.0,2.0,20.0,281.20285714,281.48,-0.99144486,0.13052619,0.77759715,0.62876281,340.08333333
38.0,0.0,2023.0,2.0,20.0,283.978,284.51,-0.96592583,0.25881905,0.77782259,0.62848391,332.06
39.0,0.0,2023.0,2.0,20.0,268.155,276.23,-0.92387953,0.38268343,0.77804793,0.62820491,304.77714286
40.0,0.0,2023.0,2.0,20.0,248.93666667,246.58,-0.8660254,0.5,0.77827318,0.62792584,300.30666667
41.0,0.0,2023.0,2.0,20.0,260.20333333,260.275,-0.79335334,0.60876143,0.77849832,0.62764669,287.20428571
42.0,0.0,2023.0,2.0,20.0,272.62666667,272.275,-0.70710678,0.70710678,0.77872336,0.62736746,316.12333333
43.0,0.0,2023.0,2.0,20.0,272.208,273.22,-0.60876143,0.79335334,0.7789483,0.62708815,334.89333333
44.0,0.0,2023.0,2.0,20.0,257.63833333,259.355,-0.5,0.8660254,0.77917314,0.62680875,322.30833333
45.0,0.0,2023.0,2.0,20.0,237.88285714,242.06,-0.38268343,0.92387953,0.77939789,0.62652928,254.43333333
46.0,0.0,2023.0,2.0,20.0,172.12142857,166.07,-0.25881905,0.96592583,0.77962253,0.62624972,227.45666667
47.0,0.0,2023.0,2.0,20.0,198.805,198.45,-0.13052619,0.99144486,0.77984707,0.62597009,197.48166667
48.0,0.0,2023.0,2.0,20.0,242.24333333,238.29,-0.0,1.0,0.78007151,0.62569037,115.14833333
1.0,0.0,2023.0,2.0,21.0,240.94166667,237.02,0.13052619,0.99144486,0.78029585,0.62541057,62.375
2.0,0.0,2023.0,2.0,21.0,213.42285714,227.89,0.25881905,0.96592583,0.78052009,0.6251307,186.64
3.0,0.0,2023.0,2.0,21.0,185.54833333,175.16,0.38268343,0.92387953,0.78074423,0.62485074,227.40333333
4.0,0.0,2023.0,2.0,21.0,160.255,160.11,0.5,0.8660254,0.78096827,0.6245707,163.51
5.0,0.0,2023.0,2.0,21.0,163.01833333,168.11,0.60876143,0.79335334,0.78119221,0.62429058,134.34333333
6.0,0.0,2023.0,2.0,21.0,176.00571429,172.54,0.70710678,0.70710678,0.78141605,0.62401038,99.74285714
7.0,0.0,2023.0,2.0,21.0,195.305,177.74,0.79335334,0.60876143,0.78163979,0.6237301,111.43166667
8.0,0.0,2023.0,2.0,21.0,200.55666667,206.825,0.8660254,0.5,0.78186342,0.62344975,111.11833333
9.0,0.0,2023.0,2.0,21.0,234.178,233.76,0.92387953,0.38268343,0.78208696,0.62316931,47.31857143
10.0,0.0,2023.0,2.0,21.0,203.00285714,176.27,0.96592583,0.25881905,0.7823104,0.62288879,71.62285714
11.0,0.0,2023.0,2.0,21.0,227.76333333,238.38,0.99144486,0.13052619,0.78253373,0.62260819,94.85666667
12.0,0.0,2023.0,2.0,21.0,203.95666667,203.95,1.0,0.0,0.78275697,0.62232751,162.92666667
13.0,0.0,2023.0,2.0,21.0,184.04571429,229.47,0.99144486,-0.13052619,0.7829801,0.62204675,154.02166667
14.0,0.0,2023.0,2.0,21.0,227.05428571,233.71,0.96592583,-0.25881905,0.78320314,0.62176591,190.99714286
15.0,0.0,2023.0,2.0,21.0,221.76,232.13,0.92387953,-0.38268343,0.78342607,0.62148499,150.01714286
16.0,0.0,2023.0,2.0,21.0,267.18285714,265.9,0.8660254,-0.5,0.7836489,0.62120399,195.37714286
17.0,0.0,2023.0,2.0,21.0,272.73142857,283.55,0.79335334,-0.60876143,0.78387163,0.62092291,156.64285714
18.0,0.0,2023.0,2.0,21.0,283.43333333,283.435,0.70710678,-0.70710678,0.78409427,0.62064175,102.37142857
19.0,0.0,2023.0,2.0,21.0,243.37714286,249.56,0.60876143,-0.79335334,0.7843168,0.62036051,109.10571429
20.0,0.0,2023.0,2.0,21.0,247.45166667,249.17,0.5,-0.8660254,0.78453922,0.62007919,160.5
21.0,0.0,2023.0,2.0,21.0,252.37,254.7,0.38268343,-0.92387953,0.78476155,0.61979779,218.57571429
22.0,0.0,2023.0,2.0,21.0,240.33142857,243.94,0.25881905,-0.96592583,0.78498378,0.61951632,180.89857143
23.0,0.0,2023.0,2.0,21.0,246.10714286,244.82,0.13052619,-0.99144486,0.78520591,0.61923476,229.314
24.0,0.0,2023.0,2.0,21.0,249.56857143,251.66,0.0,-1.0,0.78542793,0.61895312,249.24333333
25.0,0.0,2023.0,2.0,21.0,245.22428571,251.53,-0.13052619,-0.99144486,0.78564986,0.6186714,269.51571429
26.0,0.0,2023.0,2.0,21.0,260.34857143,261.59,-0.25881905,-0.96592583,0.78587168,0.61838961,268.22333333
27.0,0.0,2023.0,2.0,21.0,258.082,261.58,-0.38268343,-0.92387953,0.7860934,0.61810773,244.78571429
28.0,0.0,2023.0,2.0,21.0,251.16333333,255.62,-0.5,-0.8660254,0.78631502,0.61782577,249.36714286
29.0,0.0,2023.0,2.0,21.0,271.96285714,274.37,-0.60876143,-0.79335334,0.78653654,0.61754374,241.42714286
30.0,0.0,2023.0,2.0,21.0,275.72857143,283.51,-0.70710678,-0.70710678,0.78675796,0.61726162,211.42
31.0,0.0,2023.0,2.0,21.0,278.77571429,283.51,-0.79335334,-0.60876143,0.78697928,0.61697943,256.32714286
32.0,0.0,2023.0,2.0,21.0,276.66571429,283.56,-0.8660254,-0.5,0.78720049,0.61669716,275.28285714
33.0,0.0,2023.0,2.0,21.0,278.62857143,283.6,-0.92387953,-0.38268343,0.78742161,0.6164148,285.73857143
34.0,0.0,2023.0,2.0,21.0,282.22285714,283.87,-0.96592583,-0.25881905,0.78764262,0.61613237,254.62
35.0,0.0,2023.0,2.0,21.0,285.53,284.8,-0.99144486,-0.13052619,0.78786353,0.61584986,267.87833333
36.0,0.0,2023.0,2.0,21.0,331.00714286,336.85,-1.0,-0.0,0.78808435,0.61556727,285.11285714
37.0,0.0,2023.0,2.0,21.0,340.08333333,339.73,-0.99144486,0.13052619,0.78830506,0.6152846,273.91333333
38.0,0.0,2023.0,2.0,21.0,332.06,340.36,-0.96592583,0.25881905,0.78852566,0.61500185,270.22833333
39.0,0.0,2023.0,2.0,21.0,304.77714286,303.73,-0.92387953,0.38268343,0.78874617,0.61471902,254.36333333
40.0,0.0,2023.0,2.0,21.0,300.30666667,295.69,-0.8660254,0.5,0.78896658,0.61443612,230.7
41.0,0.0,2023.0,2.0,21.0,287.20428571,284.23,-0.79335334,0.60876143,0.78918688,0.61415313,235.56166667
42.0,0.0,2023.0,2.0,21.0,316.12333333,322.745,-0.70710678,0.70710678,0.78940708,0.61387007,282.35428571
43.0,0.0,2023.0,2.0,21.0,334.89333333,342.715,-0.60876143,0.79335334,0.78962718,0.61358692,282.02428571
44.0,0.0,2023.0,2.0,21.0,322.30833333,338.92,-0.5,0.8660254,0.78984718,0.6133037,269.00428571
45.0,0.0,2023.0,2.0,21.0,254.43333333,260.98,-0.38268343,0.92387953,0.79006708,0.6130204,207.00571429
46.0,0.0,2023.0,2.0,21.0,227.45666667,238.96,-0.25881905,0.96592583,0.79028688,0.61273702,162.17428571
47.0,0.0,2023.0,2.0,21.0,197.48166667,236.04,-0.13052619,0.99144486,0.79050657,0.61245356,256.52
48.0,0.0,2023.0,2.0,21.0,115.14833333,115.325,-0.0,1.0,0.79072617,0.61217002,188.05142857
1.0,0.0,2023.0,2.0,22.0,62.375,68.375,0.13052619,0.99144486,0.79094566,0.6118864,136.25285714
2.0,0.0,2023.0,2.0,22.0,186.64,152.29,0.25881905,0.96592583,0.79116505,0.61160271,226.13428571
3.0,0.0,2023.0,2.0,22.0,227.40333333,265.065,0.38268343,0.92387953,0.79138433,0.61131893,274.55714286
4.0,0.0,2023.0,2.0,22.0,163.51,151.305,0.5,0.8660254,0.79160352,0.61103508,236.815
5.0,0.0,2023.0,2.0,22.0,134.34333333,134.05,0.60876143,0.79335334,0.7918226,0.61075115,223.34166667
6.0,0.0,2023.0,2.0,22.0,99.74285714,111.29,0.70710678,0.70710678,0.79204159,0.61046714,206.37833333
7.0,0.0,2023.0,2.0,22.0,111.43166667,111.41,0.79335334,0.60876143,0.79226047,0.61018305,210.47833333
8.0,0.0,2023.0,2.0,22.0,111.11833333,111.22,0.8660254,0.5,0.79247925,0.60989888,198.44166667
9.0,0.0,2023.0,2.0,22.0,47.31857143,23.14,0.92387953,0.38268343,0.79269792,0.60961464,190.07
10.0,0.0,2023.0,2.0,22.0,71.62285714,106.92,0.96592583,0.25881905,0.7929165,0.60933031,197.51166667
11.0,0.0,2023.0,2.0,22.0,94.85666667,108.485,0.99144486,0.13052619,0.79313497,0.60904591,223.95142857
12.0,0.0,2023.0,2.0,22.0,162.92666667,179.285,1.0,0.0,0.79335334,0.60876143,249.36
13.0,0.0,2023.0,2.0,22.0,154.02166667,176.31,0.99144486,-0.13052619,0.79357161,0.60847687,187.83
14.0,0.0,2023.0,2.0,22.0,190.99714286,151.04,0.96592583,-0.25881905,0.79378978,0.60819223,270.32857143
15.0,0.0,2023.0,2.0,22.0,150.01714286,149.04,0.92387953,-0.38268343,0.79400784,0.60790752,320.89857143
16.0,0.0,2023.0,2.0,22.0,195.37714286,250.12,0.8660254,-0.5,0.7942258,0.60762272,290.16428571
17.0,0.0,2023.0,2.0,22.0,156.64285714,149.49,0.79335334,-0.60876143,0.79444366,0.60733785,305.55571429
18.0,0.0,2023.0,2.0,22.0,102.37142857,102.66,0.70710678,-0.70710678,0.79466142,0.6070529,318.77166667
19.0,0.0,2023.0,2.0,22.0,109.10571429,102.77,0.60876143,-0.79335334,0.79487908,0.60676787,333.26166667
20.0,0.0,2023.0,2.0,22.0,160.5,164.11,0.5,-0.8660254,0.79509663,0.60648277,282.938
21.0,0.0,2023.0,2.0,22.0,218.57571429,236.96,0.38268343,-0.92387953,0.79531408,0.60619758,306.49285714
22.0,0.0,2023.0,2.0,22.0,180.89857143,191.7,0.25881905,-0.96592583,0.79553143,0.60591232,238.77142857
23.0,0.0,2023.0,2.0,22.0,229.314,235.98,0.13052619,-0.99144486,0.79574868,0.60562698,242.42
25.0,0.0,2023.0,2.0,22.0,249.24333333,249.01,-0.13052619,-0.99144486,0.79618286,0.60505607,165.17142857
26.0,0.0,2023.0,2.0,22.0,269.51571429,266.31,-0.25881905,-0.96592583,0.7963998,0.6047705,63.3175
27.0,0.0,2023.0,2.0,22.0,268.22333333,268.66,-0.38268343,-0.92387953,0.79661664,0.60448485,24.00571429
28.0,0.0,2023.0,2.0,22.0,244.78571429,239.02,-0.5,-0.8660254,0.79683338,0.60419912,33.01285714
29.0,0.0,2023.0,2.0,22.0,249.36714286,253.31,-0.60876143,-0.79335334,0.79705001,0.60391331,35.7
30.0,0.0,2023.0,2.0,22.0,241.42714286,235.81,-0.70710678,-0.70710678,0.79726654,0.60362743,16.29571429
31.0,0.0,2023.0,2.0,22.0,211.42,219.54,-0.79335334,-0.60876143,0.79748296,0.60334146,172.61666667
32.0,0.0,2023.0,2.0,22.0,256.32714286,259.49,-0.8660254,-0.5,0.79769929,0.60305542,214.55142857
33.0,0.0,2023.0,2.0,22.0,275.28285714,276.07,-0.92387953,-0.38268343,0.79791551,0.60276931,234.30857143
34.0,0.0,2023.0,2.0,22.0,285.73857143,285.7,-0.96592583,-0.25881905,0.79813163,0.60248311,261.93333333
35.0,0.0,2023.0,2.0,22.0,254.62,258.28,-0.99144486,-0.13052619,0.79834765,0.60219684,279.84857143
36.0,0.0,2023.0,2.0,22.0,267.87833333,270.14,-1.0,-0.0,0.79856356,0.60191049,308.18166667
37.0,0.0,2023.0,2.0,22.0,285.11285714,285.8,-0.99144486,0.13052619,0.79877937,0.60162406,292.135
38.0,0.0,2023.0,2.0,22.0,273.91333333,276.865,-0.96592583,0.25881905,0.79899508,0.60133756,286.48333333
39.0,0.0,2023.0,2.0,22.0,270.22833333,270.85,-0.92387953,0.38268343,0.79921069,0.60105098,280.75333333
40.0,0.0,2023.0,2.0,22.0,254.36333333,257.01,-0.8660254,0.5,0.79942619,0.60076432,276.93
41.0,0.0,2023.0,2.0,22.0,230.7,229.315,-0.79335334,0.60876143,0.79964159,0.60047758,279.48833333
42.0,0.0,2023.0,2.0,22.0,235.56166667,234.405,-0.70710678,0.70710678,0.79985689,0.60019077,281.20666667
43.0,0.0,2023.0,2.0,22.0,282.35428571,283.81,-0.60876143,0.79335334,0.80007208,0.59990388,318.86833333
44.0,0.0,2023.0,2.0,22.0,282.02428571,283.51,-0.5,0.8660254,0.80028717,0.59961691,277.70285714
45.0,0.0,2023.0,2.0,22.0,269.00428571,279.07,-0.38268343,0.92387953,0.80050216,0.59932986,259.24428571
46.0,0.0,2023.0,2.0,22.0,207.00571429,217.7,-0.25881905,0.96592583,0.80071705,0.59904274,246.33285714
47.0,0.0,2023.0,2.0,22.0,162.17428571,166.85,-0.13052619,0.99144486,0.80093183,0.59875554,237.93857143
48.0,0.0,2023.0,2.0,22.0,256.52,275.505,-0.0,1.0,0.80114651,0.59846827,213.48285714
1.0,0.0,2023.0,2.0,23.0,188.05142857,214.71,0.13052619,0.99144486,0.80136109,0.59818091,124.72571429
2.0,0.0,2023.0,2.0,23.0,136.25285714,112.07,0.25881905,0.96592583,0.80157556,0.59789348,53.49
3.0,0.0,2023.0,2.0,23.0,226.13428571,217.75,0.38268343,0.92387953,0.80178993,0.59760598,103.52333333
4.0,0.0,2023.0,2.0,23.0,274.55714286,275.78,0.5,0.8660254,0.8020042,0.59731839,104.74833333
5.0,0.0,2023.0,2.0,23.0,236.815,218.75,0.60876143,0.79335334,0.80221836,0.59703073,103.33333333
6.0,0.0,2023.0,2.0,23.0,223.34166667,215.54,0.70710678,0.70710678,0.80243243,0.596743,102.36166667
7.0,0.0,2023.0,2.0,23.0,206.37833333,214.625,0.79335334,0.60876143,0.80264638,0.59645518,90.05333333
8.0,0.0,2023.0,2.0,23.0,210.47833333,213.545,0.8660254,0.5,0.80286024,0.59616729,101.36
9.0,0.0,2023.0,2.0,23.0,198.44166667,202.725,0.92387953,0.38268343,0.80307399,0.59587932,101.13
10.0,0.0,2023.0,2.0,23.0,190.07,200.62,0.96592583,0.25881905,0.80328764,0.59559128,86.4
11.0,0.0,2023.0,2.0,23.0,197.51166667,212.84,0.99144486,0.13052619,0.80350118,0.59530316,134.58571429
12.0,0.0,2023.0,2.0,23.0,223.95142857,215.11,1.0,0.0,0.80371462,0.59501496,148.60571429
13.0,0.0,2023.0,2.0,23.0,249.36,274.91,0.99144486,-0.13052619,0.80392796,0.59472669,141.00125
14.0,0.0,2023.0,2.0,23.0,187.83,205.25,0.96592583,-0.25881905,0.8041412,0.59443834,105.81857143
15.0,0.0,2023.0,2.0,23.0,270.32857143,277.36,0.92387953,-0.38268343,0.80435433,0.59414991,144.14428571
16.0,0.0,2023.0,2.0,23.0,320.89857143,318.49,0.8660254,-0.5,0.80456736,0.59386141,189.38571429
17.0,0.0,2023.0,2.0,23.0,290.16428571,283.85,0.79335334,-0.60876143,0.80478028,0.59357283,263.44857143
18.0,0.0,2023.0,2.0,23.0,305.55571429,306.6,0.70710678,-0.70710678,0.8049931,0.59328417,282.66
19.0,0.0,2023.0,2.0,23.0,318.77166667,315.735,0.60876143,-0.79335334,0.80520582,0.59299544,189.9475
20.0,0.0,2023.0,2.0,23.0,333.26166667,333.87,0.5,-0.8660254,0.80541843,0.59270663,234.51
21.0,0.0,2023.0,2.0,23.0,282.938,282.63,0.38268343,-0.92387953,0.80563094,0.59241775,197.924
22.0,0.0,2023.0,2.0,23.0,306.49285714,314.38,0.25881905,-0.96592583,0.80584335,0.59212878,217.406
23.0,0.0,2023.0,2.0,23.0,238.77142857,244.51,0.13052619,-0.99144486,0.80605565,0.59183975,214.65333333
24.0,0.0,2023.0,2.0,23.0,242.42,240.84,0.0,-1.0,0.80626785,0.59155063,235.78833333
25.0,0.0,2023.0,2.0,23.0,165.17142857,182.01,-0.13052619,-0.99144486,0.80647995,0.59126144,200.84833333
26.0,0.0,2023.0,2.0,23.0,63.3175,20.485,-0.25881905,-0.96592583,0.80669194,0.59097218,174.73
27.0,0.0,2023.0,2.0,23.0,24.00571429,1.09,-0.38268343,-0.92387953,0.80690383,0.59068284,150.695
28.0,0.0,2023.0,2.0,23.0,33.01285714,5.33,-0.5,-0.8660254,0.80711561,0.59039342,118.47
29.0,0.0,2023.0,2.0,23.0,35.7,4.895,-0.60876143,-0.79335334,0.80732729,0.59010393,69.29428571
30.0,0.0,2023.0,2.0,23.0,16.29571429,2.62,-0.70710678,-0.70710678,0.80753887,0.58981436,18.88857143
31.0,0.0,2023.0,2.0,23.0,172.61666667,171.565,-0.79335334,-0.60876143,0.80775034,0.58952471,74.835
32.0,0.0,2023.0,2.0,23.0,214.55142857,212.64,-0.8660254,-0.5,0.80796171,0.58923499,89.02714286
33.0,0.0,2023.0,2.0,23.0,234.30857143,237.05,-0.92387953,-0.38268343,0.80817297,0.5889452,130.76
34.0,0.0,2023.0,2.0,23.0,261.93333333,268.585,-0.96592583,-0.25881905,0.80838414,0.58865532,134.12166667
35.0,0.0,2023.0,2.0,23.0,279.84857143,282.16,-0.99144486,-0.13052619,0.80859519,0.58836538,117.34333333
36.0,0.0,2023.0,2.0,23.0,308.18166667,317.12,-1.0,-0.0,0.80880615,0.58807535,156.33333333
37.0,0.0,2023.0,2.0,23.0,292.135,282.465,-0.99144486,0.13052619,0.80901699,0.58778525,204.978
38.0,0.0,2023.0,2.0,23.0,286.48333333,283.375,-0.96592583,0.25881905,0.80922774,0.58749508,213.74571429
39.0,0.0,2023.0,2.0,23.0,280.75333333,280.455,-0.92387953,0.38268343,0.80943838,0.58720483,277.41285714
40.0,0.0,2023.0,2.0,23.0,276.93,274.79,-0.8660254,0.5,0.80964892,0.5869145,199.75857143
41.0,0.0,2023.0,2.0,23.0,279.48833333,279.21,-0.79335334,0.60876143,0.80985935,0.5866241,214.86142857
42.0,0.0,2023.0,2.0,23.0,281.20666667,278.665,-0.70710678,0.70710678,0.81006968,0.58633362,219.9
43.0,0.0,2023.0,2.0,23.0,318.86833333,331.93,-0.60876143,0.79335334,0.8102799,0.58604307,246.478
44.0,0.0,2023.0,2.0,23.0,277.70285714,278.61,-0.5,0.8660254,0.81049002,0.58575244,279.18571429
45.0,0.0,2023.0,2.0,23.0,259.24428571,263.07,-0.38268343,0.92387953,0.81070004,0.58546174,234.53714286
46.0,0.0,2023.0,2.0,23.0,246.33285714,234.03,-0.25881905,0.96592583,0.81090995,0.58517096,244.45
47.0,0.0,2023.0,2.0,23.0,237.93857143,235.44,-0.13052619,0.99144486,0.81111976,0.58488011,244.68
48.0,0.0,2023.0,2.0,23.0,213.48285714,226.23,-0.0,1.0,0.81132946,0.58458918,175.36571429
1.0,0.0,2023.0,2.0,24.0,124.72571429,111.47,0.13052619,0.99144486,0.81153906,0.58429817,138.65833333
2.0,0.0,2023.0,2.0,24.0,53.49,22.03,0.25881905,0.96592583,0.81174855,0.58400709,166.53714286
3.0,0.0,2023.0,2.0,24.0,103.52333333,102.91,0.38268343,0.92387953,0.81195794,0.58371594,135.02
4.0,0.0,2023.0,2.0,24.0,104.74833333,102.63,0.5,0.8660254,0.81216723,0.58342471,119.54666667
5.0,0.0,2023.0,2.0,24.0,103.33333333,103.65,0.60876143,0.79335334,0.81237641,0.58313341,91.14428571
6.0,0.0,2023.0,2.0,24.0,102.36166667,102.51,0.70710678,0.70710678,0.81258549,0.58284203,80.188
7.0,0.0,2023.0,2.0,24.0,90.05333333,102.53,0.79335334,0.60876143,0.81279446,0.58255057,80.86714286
8.0,0.0,2023.0,2.0,24.0,101.36,101.36,0.8660254,0.5,0.81300333,0.58225904,83.22666667
9.0,0.0,2023.0,2.0,24.0,101.13,101.24,0.92387953,0.38268343,0.81321209,0.58196744,83.325
10.0,0.0,2023.0,2.0,24.0,86.4,101.26,0.96592583,0.25881905,0.81342075,0.58167576,80.47571429
11.0,0.0,2023.0,2.0,24.0,134.58571429,102.8,0.99144486,0.13052619,0.8136293,0.58138401,40.93428571
12.0,0.0,2023.0,2.0,24.0,148.60571429,143.67,1.0,0.0,0.81383775,0.58109218,98.76833333
13.0,0.0,2023.0,2.0,24.0,141.00125,142.51,0.99144486,-0.13052619,0.81404609,0.58080027,112.83
14.0,0.0,2023.0,2.0,24.0,105.81857143,100.89,0.96592583,-0.25881905,0.81425433,0.5805083,96.45285714
15.0,0.0,2023.0,2.0,24.0,144.14428571,150.95,0.92387953,-0.38268343,0.81446247,0.58021624,137.04166667
16.0,0.0,2023.0,2.0,24.0,189.38571429,176.92,0.8660254,-0.5,0.8146705,0.57992412,207.95
17.0,0.0,2023.0,2.0,24.0,263.44857143,283.01,0.79335334,-0.60876143,0.81487842,0.57963191,253.44714286
18.0,0.0,2023.0,2.0,24.0,282.66,282.61,0.70710678,-0.70710678,0.81508624,0.57933964,206.52857143
19.0,0.0,2023.0,2.0,24.0,189.9475,183.98,0.60876143,-0.79335334,0.81529396,0.57904729,176.878
20.0,0.0,2023.0,2.0,24.0,234.51,219.525,0.5,-0.8660254,0.81550157,0.57875486,180.08
21.0,0.0,2023.0,2.0,24.0,197.924,206.94,0.38268343,-0.92387953,0.81570908,0.57846236,147.23666667
22.0,0.0,2023.0,2.0,24.0,217.406,210.04,0.25881905,-0.96592583,0.81591648,0.57816979,171.67166667
23.0,0.0,2023.0,2.0,24.0,214.65333333,213.94,0.13052619,-0.99144486,0.81612377,0.57787714,158.875
24.0,0.0,2023.0,2.0,24.0,235.78833333,235.91,0.0,-1.0,0.81633097,0.57758441,163.66142857
25.0,0.0,2023.0,2.0,24.0,200.84833333,208.725,-0.13052619,-0.99144486,0.81653805,0.57729162,150.19428571
26.0,0.0,2023.0,2.0,24.0,174.73,174.2,-0.25881905,-0.96592583,0.81674503,0.57699874,155.04
27.0,0.0,2023.0,2.0,24.0,150.695,156.435,-0.38268343,-0.92387953,0.81695191,0.5767058,148.36
28.0,0.0,2023.0,2.0,24.0,118.47,106.165,-0.5,-0.8660254,0.81715868,0.57641278,152.6475
29.0,0.0,2023.0,2.0,24.0,69.29428571,89.53,-0.60876143,-0.79335334,0.81736535,0.57611969,147.6425
30.0,0.0,2023.0,2.0,24.0,18.88857143,0.33,-0.70710678,-0.70710678,0.81757191,0.57582652,130.0775
31.0,0.0,2023.0,2.0,24.0,74.835,75.975,-0.79335334,-0.60876143,0.81777836,0.57553327,143.1825
32.0,0.0,2023.0,2.0,24.0,89.02714286,88.59,-0.8660254,-0.5,0.81798471,0.57523996,140.60714286
33.0,0.0,2023.0,2.0,24.0,130.76,135.52,-0.92387953,-0.38268343,0.81819096,0.57494657,148.28166667
34.0,0.0,2023.0,2.0,24.0,134.12166667,139.795,-0.96592583,-0.25881905,0.8183971,0.5746531,136.98333333
35.0,0.0,2023.0,2.0,24.0,117.34333333,102.305,-0.99144486,-0.13052619,0.81860313,0.57435957,155.91333333
36.0,0.0,2023.0,2.0,24.0,156.33333333,158.825,-1.0,-0.0,0.81880906,0.57406595,206.71666667
37.0,0.0,2023.0,2.0,24.0,204.978,194.35,-0.99144486,0.13052619,0.81901489,0.57377227,156.95166667
38.0,0.0,2023.0,2.0,24.0,213.74571429,165.58,-0.96592583,0.25881905,0.81922061,0.57347851,158.76571429
39.0,0.0,2023.0,2.0,24.0,277.41285714,277.41,-0.92387953,0.38268343,0.81942622,0.57318467,158.97571429
40.0,0.0,2023.0,2.0,24.0,199.75857143,196.36,-0.8660254,0.5,0.81963173,0.57289077,155.19285714
41.0,0.0,2023.0,2.0,24.0,214.86142857,205.29,-0.79335334,0.60876143,0.81983713,0.57259679,173.91714286
42.0,0.0,2023.0,2.0,24.0,219.9,217.91,-0.70710678,0.70710678,0.82004243,0.57230273,179.73
43.0,0.0,2023.0,2.0,24.0,246.478,251.71,-0.60876143,0.79335334,0.82024762,0.5720086,222.18857143
44.0,0.0,2023.0,2.0,24.0,279.18571429,278.85,-0.5,0.8660254,0.82045271,0.5717144,193.70666667
45.0,0.0,2023.0,2.0,24.0,234.53714286,243.68,-0.38268343,0.92387953,0.82065769,0.57142013,131.53571429
