TradingPeriod,IsProxyPriceFlag,Med$PerMWHr,Year,Month,Day,Avg$PerMWHr,PrevAvg$PerMWHr,PrevMed$PerMWHr,SinPeriod,CosPeriod,SinDate,CosDate
5,0.0,52.265,2023.0,4.0,19.0,52.23166667,62.83333333,54.55,0.60876143,0.79335334,0.95324848,-0.30218757
6,0.0,50.83,2023.0,4.0,19.0,51.685,52.23166667,52.265,0.70710678,0.70710678,0.95314005,-0.30252941
7,0.0,51.825,2023.0,4.0,19.0,52.295,51.685,50.83,0.79335334,0.60876143,0.95303149,-0.30287122
8,0.0,52.75,2023.0,4.0,19.0,52.70666667,52.295,51.825,0.8660254,0.5,0.95292281,-0.30321298
9,0.0,52.935,2023.0,4.0,19.0,53.02666667,52.70666667,52.75,0.92387953,0.38268343,0.95281401,-0.30355471
10,0.0,54.98,2023.0,4.0,19.0,62.93285714,53.02666667,52.935,0.96592583,0.25881905,0.95270509,-0.3038964
11,0.0,91.455,2023.0,4.0,19.0,88.275,62.93285714,54.98,0.99144486,0.13052619,0.95259604,-0.30423805
12,0.0,87.75,2023.0,4.0,19.0,83.53285714,88.275,91.455,1.0,0.0,0.95248687,-0.30457965
13,0.0,54.64,2023.0,4.0,19.0,55.28285714,83.53285714,87.75,0.99144486,-0.13052619,0.95237758,-0.30492122
14,0.0,72.445,2023.0,4.0,19.0,73.055,55.28285714,54.64,0.96592583,-0.25881905,0.95226816,-0.30526276
15,0.0,61.53,2023.0,4.0,19.0,79.05857143,73.055,72.445,0.92387953,-0.38268343,0.95215862,-0.30560425
16,0.0,190.65,2023.0,4.0,19.0,184.67142857,79.05857143,61.53,0.8660254,-0.5,0.95204896,-0.3059457
17,0.0,147.11,2023.0,4.0,19.0,141.445,184.67142857,190.65,0.79335334,-0.60876143,0.95193918,-0.30628711
18,0.0,142.405,2023.0,4.0,19.0,148.855,141.445,147.11,0.70710678,-0.70710678,0.95182928,-0.30662849
19,0.0,131.59,2023.0,4.0,19.0,131.36,148.855,142.405,0.60876143,-0.79335334,0.95171925,-0.30696982
20,0.0,131.35,2023.0,4.0,19.0,133.46666667,131.36,131.59,0.5,-0.8660254,0.9516091,-0.30731111
21,0.0,126.625,2023.0,4.0,19.0,128.24,133.46666667,131.35,0.38268343,-0.92387953,0.95149883,-0.30765237
22,0.0,158.805,2023.0,4.0,19.0,158.79,128.24,126.625,0.25881905,-0.96592583,0.95138843,-0.30799359
23,0.0,130.53,2023.0,4.0,19.0,132.766,158.79,158.805,0.13052619,-0.99144486,0.95127792,-0.30833476
24,0.0,130.605,2023.0,4.0,19.0,141.04666667,132.766,130.53,0.0,-1.0,0.95116728,-0.3086759
25,0.0,129.335,2023.0,4.0,19.0,129.33333333,141.04666667,130.605,-0.13052619,-0.99144486,0.95105652,-0.30901699
26,0.0,129.675,2023.0,4.0,19.0,129.675,129.33333333,129.335,-0.25881905,-0.96592583,0.95094563,-0.30935805
27,0.0,131.63,2023.0,4.0,19.0,131.29,129.675,129.675,-0.38268343,-0.92387953,0.95083463,-0.30969907
28,0.0,131.4,2023.0,4.0,19.0,132.104,131.29,131.63,-0.5,-0.8660254,0.9507235,-0.31004005
29,0.0,135.67,2023.0,4.0,19.0,137.83666667,132.104,131.4,-0.60876143,-0.79335334,0.95061225,-0.31038098
30,0.0,137.94,2023.0,4.0,19.0,162.98166667,137.83666667,135.67,-0.70710678,-0.70710678,0.95050087,-0.31072188
31,0.0,217.45,2023.0,4.0,19.0,217.56166667,162.98166667,137.94,-0.79335334,-0.60876143,0.95038938,-0.31106274
32,0.0,225.79,2023.0,4.0,19.0,227.76285714,217.56166667,217.45,-0.8660254,-0.5,0.95027776,-0.31140356
33,0.0,226.885,2023.0,4.0,19.0,226.60166667,227.76285714,225.79,-0.92387953,-0.38268343,0.95016602,-0.31174433
34,0.0,184.35,2023.0,4.0,19.0,184.44,226.60166667,226.885,-0.96592583,-0.25881905,0.95005416,-0.31208507
35,0.0,219.835,2023.0,4.0,19.0,198.51,184.44,184.35,-0.99144486,-0.13052619,0.94994218,-0.31242577
36,0.0,150.64,2023.0,4.0,19.0,177.21857143,198.51,219.835,-1.0,-0.0,0.94983007,-0.31276642
37,0.0,207.36,2023.0,4.0,19.0,201.10666667,177.21857143,150.64,-0.99144486,0.13052619,0.94971784,-0.31310704
38,0.0,226.55,2023.0,4.0,19.0,226.55,201.10666667,207.36,-0.96592583,0.25881905,0.94960549,-0.31344762
39,0.0,132.33,2023.0,4.0,19.0,130.3575,226.55,226.55,-0.92387953,0.38268343,0.94949302,-0.31378815
40,0.0,115.72,2023.0,4.0,19.0,115.72,130.3575,132.33,-0.8660254,0.5,0.94938043,-0.31412865
41,0.0,105.44,2023.0,4.0,19.0,112.67666667,115.72,115.72,-0.79335334,0.60876143,0.94926771,-0.3144691
42,0.0,95.49,2023.0,4.0,19.0,92.8,112.67666667,105.44,-0.70710678,0.70710678,0.94915487,-0.31480952
43,0.0,135.72,2023.0,4.0,19.0,135.18666667,92.8,95.49,-0.60876143,0.79335334,0.94904191,-0.31514989
44,0.0,138.77,2023.0,4.0,19.0,138.92166667,135.18666667,135.72,-0.5,0.8660254,0.94892883,-0.31549023
45,0.0,87.8,2023.0,4.0,19.0,84.08571429,138.92166667,138.77,-0.38268343,0.92387953,0.94881562,-0.31583052
46,0.0,56.04,2023.0,4.0,19.0,56.36571429,84.08571429,87.8,-0.25881905,0.96592583,0.94870229,-0.31617077
47,0.0,84.35,2023.0,4.0,19.0,87.07571429,56.36571429,56.04,-0.13052619,0.99144486,0.94858884,-0.31651099
48,0.0,82.3,2023.0,4.0,19.0,77.51857143,87.07571429,84.35,-0.0,1.0,0.94847527,-0.31685116
1,0.0,109.31,2023.0,4.0,20.0,111.67,77.51857143,82.3,0.13052619,0.99144486,0.94836158,-0.31719129
2,0.0,93.9,2023.0,4.0,20.0,93.9,111.67,109.31,0.25881905,0.96592583,0.94824776,-0.31753138
3,0.0,81.875,2023.0,4.0,20.0,81.875,93.9,93.9,0.38268343,0.92387953,0.94813383,-0.31787143
4,0.0,123.38,2023.0,4.0,20.0,123.38,81.875,81.875,0.5,0.8660254,0.94801977,-0.31821144
5,0.0,95.07,2023.0,4.0,20.0,95.07,123.38,123.38,0.60876143,0.79335334,0.94790559,-0.3185514
6,0.0,95.03,2023.0,4.0,20.0,95.03,95.07,95.07,0.70710678,0.70710678,0.94779129,-0.31889133
7,0.0,69.965,2023.0,4.0,20.0,69.965,95.03,95.03,0.79335334,0.60876143,0.94767686,-0.31923121
8,0.0,68.68,2023.0,4.0,20.0,68.72142857,69.965,69.965,0.8660254,0.5,0.94756231,-0.31957106
9,0.0,68.67,2023.0,4.0,20.0,68.60666667,68.72142857,68.68,0.92387953,0.38268343,0.94744765,-0.31991086
10,0.0,58.22,2023.0,4.0,20.0,59.93857143,68.60666667,68.67,0.96592583,0.25881905,0.94733286,-0.32025062
11,0.0,74.0,2023.0,4.0,20.0,76.41666667,59.93857143,58.22,0.99144486,0.13052619,0.94721794,-0.32059034
12,0.0,58.43,2023.0,4.0,20.0,70.10857143,76.41666667,74.0,1.0,0.0,0.94710291,-0.32093002
13,0.0,58.69,2023.0,4.0,20.0,68.98428571,70.10857143,58.43,0.99144486,-0.13052619,0.94698775,-0.32126966
14,0.0,124.325,2023.0,4.0,20.0,153.66833333,68.98428571,58.69,0.96592583,-0.25881905,0.94687248,-0.32160926
15,0.0,230.6,2023.0,4.0,20.0,218.78333333,153.66833333,124.325,0.92387953,-0.38268343,0.94675708,-0.32194881
16,0.0,121.13,2023.0,4.0,20.0,141.76571429,218.78333333,230.6,0.8660254,-0.5,0.94664155,-0.32228833
17,0.0,118.23,2023.0,4.0,20.0,113.225,141.76571429,121.13,0.79335334,-0.60876143,0.94652591,-0.3226278
18,0.0,68.705,2023.0,4.0,20.0,65.90166667,113.225,118.23,0.70710678,-0.70710678,0.94641015,-0.32296723
19,0.0,118.8,2023.0,4.0,20.0,135.00833333,65.90166667,68.705,0.60876143,-0.79335334,0.94629426,-0.32330662
20,0.0,170.79,2023.0,4.0,20.0,149.21428571,135.00833333,118.8,0.5,-0.8660254,0.94617825,-0.32364597
21,0.0,163.97,2023.0,4.0,20.0,163.74571429,149.21428571,170.79,0.38268343,-0.92387953,0.94606212,-0.32398528
22,0.0,164.065,2023.0,4.0,20.0,153.0075,163.74571429,163.97,0.25881905,-0.96592583,0.94594587,-0.32432454
23,0.0,164.585,2023.0,4.0,20.0,157.12833333,153.0075,164.065,0.13052619,-0.99144486,0.9458295,-0.32466376
24,0.0,174.37,2023.0,4.0,20.0,174.90857143,157.12833333,164.585,0.0,-1.0,0.945713,-0.32500295
25,0.0,177.56,2023.0,4.0,20.0,176.386,174.90857143,174.37,-0.13052619,-0.99144486,0.94559639,-0.32534208
26,0.0,179.38,2023.0,4.0,20.0,179.03833333,176.386,177.56,-0.25881905,-0.96592583,0.94547965,-0.32568118
27,0.0,180.12,2023.0,4.0,20.0,178.98666667,179.03833333,179.38,-0.38268343,-0.92387953,0.94536279,-0.32602024
28,0.0,238.29,2023.0,4.0,20.0,233.05333333,178.98666667,180.12,-0.5,-0.8660254,0.94524581,-0.32635925
29,0.0,235.655,2023.0,4.0,20.0,222.66166667,233.05333333,238.29,-0.60876143,-0.79335334,0.94512871,-0.32669822
30,0.0,249.65,2023.0,4.0,20.0,249.89833333,222.66166667,235.655,-0.70710678,-0.70710678,0.94501148,-0.32703715
31,0.0,181.01,2023.0,4.0,20.0,180.865,249.89833333,249.65,-0.79335334,-0.60876143,0.94489414,-0.32737604
32,0.0,185.33,2023.0,4.0,20.0,186.378,180.865,181.01,-0.8660254,-0.5,0.94477667,-0.32771489
33,0.0,166.72,2023.0,4.0,20.0,168.02857143,186.378,185.33,-0.92387953,-0.38268343,0.94465908,-0.32805369
34,0.0,168.12,2023.0,4.0,20.0,171.97571429,168.02857143,166.72,-0.96592583,-0.25881905,0.94454137,-0.32839245
35,0.0,168.56,2023.0,4.0,20.0,171.76142857,171.97571429,168.12,-0.99144486,-0.13052619,0.94442354,-0.32873117
36,0.0,181.3,2023.0,4.0,20.0,207.832,171.76142857,168.56,-1.0,-0.0,0.94430558,-0.32906985
37,0.0,189.11,2023.0,4.0,20.0,242.00166667,207.832,181.3,-0.99144486,0.13052619,0.94418751,-0.32940848
38,0.0,168.85,2023.0,4.0,20.0,165.884,242.00166667,189.11,-0.96592583,0.25881905,0.94406931,-0.32974707
39,0.0,137.72,2023.0,4.0,20.0,142.23,165.884,168.85,-0.92387953,0.38268343,0.94395099,-0.33008562
40,0.0,152.3,2023.0,4.0,20.0,151.925,142.23,137.72,-0.8660254,0.5,0.94383256,-0.33042413
41,0.0,145.635,2023.0,4.0,20.0,144.485,151.925,152.3,-0.79335334,0.60876143,0.943714,-0.3307626
42,0.0,120.27,2023.0,4.0,20.0,116.39714286,144.485,145.635,-0.70710678,0.70710678,0.94359531,-0.33110102
43,0.0,126.27,2023.0,4.0,20.0,138.32285714,116.39714286,120.27,-0.60876143,0.79335334,0.94347651,-0.3314394
44,0.0,171.06,2023.0,4.0,20.0,176.06666667,138.32285714,126.27,-0.5,0.8660254,0.94335759,-0.33177773
45,0.0,77.57,2023.0,4.0,20.0,82.39857143,176.06666667,171.06,-0.38268343,0.92387953,0.94323854,-0.33211603
46,0.0,86.215,2023.0,4.0,20.0,86.355,82.39857143,77.57,-0.25881905,0.96592583,0.94311937,-0.33245428
47,0.0,93.845,2023.0,4.0,20.0,96.32666667,86.355,86.215,-0.13052619,0.99144486,0.94300008,-0.33279249
48,0.0,88.035,2023.0,4.0,20.0,84.63833333,96.32666667,93.845,-0.0,1.0,0.94288067,-0.33313066
1,0.0,79.755,2023.0,4.0,21.0,81.75833333,84.63833333,88.035,0.13052619,0.99144486,0.94276114,-0.33346878
2,0.0,71.14,2023.0,4.0,21.0,71.012,81.75833333,79.755,0.25881905,0.96592583,0.94264149,-0.33380686
3,0.0,69.42,2023.0,4.0,21.0,69.114,71.012,71.14,0.38268343,0.92387953,0.94252172,-0.3341449
4,0.0,82.265,2023.0,4.0,21.0,79.14333333,69.114,69.42,0.5,0.8660254,0.94240182,-0.33448289
5,0.0,67.2,2023.0,4.0,21.0,67.28666667,79.14333333,82.265,0.60876143,0.79335334,0.94228181,-0.33482084
6,0.0,67.025,2023.0,4.0,21.0,67.02,67.28666667,67.2,0.70710678,0.70710678,0.94216167,-0.33515875
7,0.0,67.41,2023.0,4.0,21.0,67.34,67.02,67.025,0.79335334,0.60876143,0.94204141,-0.33549662
8,0.0,67.61,2023.0,4.0,21.0,67.585,67.34,67.41,0.8660254,0.5,0.94192103,-0.33583444
9,0.0,69.39,2023.0,4.0,21.0,72.13,67.585,67.61,0.92387953,0.38268343,0.94180053,-0.33617222
10,0.0,67.595,2023.0,4.0,21.0,67.90333333,72.13,69.39,0.96592583,0.25881905,0.94167991,-0.33650995
11,0.0,67.77,2023.0,4.0,21.0,76.67833333,67.90333333,67.595,0.99144486,0.13052619,0.94155917,-0.33684764
12,0.0,71.02,2023.0,4.0,21.0,70.64714286,76.67833333,67.77,1.0,0.0,0.9414383,-0.33718529
13,0.0,71.65,2023.0,4.0,21.0,81.3025,70.64714286,71.02,0.99144486,-0.13052619,0.94131732,-0.3375229
14,0.0,126.985,2023.0,4.0,21.0,133.80166667,81.3025,71.65,0.96592583,-0.25881905,0.94119621,-0.33786046
15,0.0,224.75,2023.0,4.0,21.0,211.44,133.80166667,126.985,0.92387953,-0.38268343,0.94107498,-0.33819798
16,0.0,124.89,2023.0,4.0,21.0,151.86142857,211.44,224.75,0.8660254,-0.5,0.94095364,-0.33853546
17,0.0,94.595,2023.0,4.0,21.0,101.465,151.86142857,124.89,0.79335334,-0.60876143,0.94083217,-0.33887289
18,0.0,117.66,2023.0,4.0,21.0,114.6575,101.465,94.595,0.70710678,-0.70710678,0.94071058,-0.33921028
19,0.0,122.26,2023.0,4.0,21.0,122.166,114.6575,117.66,0.60876143,-0.79335334,0.94058887,-0.33954762
20,0.0,122.83,2023.0,4.0,21.0,130.81142857,122.166,122.26,0.5,-0.8660254,0.94046703,-0.33988492
21,0.0,181.7,2023.0,4.0,21.0,160.758,130.81142857,122.83,0.38268343,-0.92387953,0.94034508,-0.34022218
22,0.0,168.22,2023.0,4.0,21.0,160.64428571,160.758,181.7,0.25881905,-0.96592583,0.94022301,-0.34055939
23,0.0,167.97,2023.0,4.0,21.0,168.11428571,160.64428571,168.22,0.13052619,-0.99144486,0.94010081,-0.34089656
24,0.0,184.15,2023.0,4.0,21.0,184.24714286,168.11428571,167.97,0.0,-1.0,0.93997849,-0.34123369
25,0.0,194.17,2023.0,4.0,21.0,193.652,184.24714286,184.15,-0.13052619,-0.99144486,0.93985606,-0.34157077
26,0.0,195.3,2023.0,4.0,21.0,193.07,193.652,194.17,-0.25881905,-0.96592583,0.9397335,-0.34190781
27,0.0,187.31,2023.0,4.0,21.0,191.662,193.07,195.3,-0.38268343,-0.92387953,0.93961082,-0.3422448
28,0.0,187.53,2023.0,4.0,21.0,189.685,191.662,187.31,-0.5,-0.8660254,0.93948802,-0.34258175
29,0.0,185.11,2023.0,4.0,21.0,179.66333333,189.685,187.53,-0.60876143,-0.79335334,0.9393651,-0.34291866
30,0.0,147.44,2023.0,4.0,21.0,147.11333333,179.66333333,185.11,-0.70710678,-0.70710678,0.93924206,-0.34325552
31,0.0,147.61,2023.0,4.0,21.0,151.825,147.11333333,147.44,-0.79335334,-0.60876143,0.9391189,-0.34359234
32,0.0,146.84,2023.0,4.0,21.0,147.0175,151.825,147.61,-0.8660254,-0.5,0.93899562,-0.34392911
33,0.0,146.95,2023.0,4.0,21.0,146.7,147.0175,146.84,-0.92387953,-0.38268343,0.93887221,-0.34426584
34,0.0,88.44,2023.0,4.0,21.0,89.23428571,146.7,146.95,-0.96592583,-0.25881905,0.93874869,-0.34460252
35,0.0,91.41,2023.0,4.0,21.0,97.23142857,89.23428571,88.44,-0.99144486,-0.13052619,0.93862504,-0.34493916
36,0.0,164.24,2023.0,4.0,21.0,157.20714286,97.23142857,91.41,-1.0,-0.0,0.93850128,-0.34527576
37,0.0,240.55,2023.0,4.0,21.0,235.86,157.20714286,164.24,-0.99144486,0.13052619,0.93837739,-0.34561231
38,0.0,206.045,2023.0,4.0,21.0,206.98833333,235.86,240.55,-0.96592583,0.25881905,0.93825338,-0.34594882
39,0.0,172.87,2023.0,4.0,21.0,196.86166667,206.98833333,206.045,-0.92387953,0.38268343,0.93812926,-0.34628528
40,0.0,173.825,2023.0,4.0,21.0,171.46666667,196.86166667,172.87,-0.8660254,0.5,0.93800501,-0.3466217
41,0.0,171.43,2023.0,4.0,21.0,150.48666667,171.46666667,173.825,-0.79335334,0.60876143,0.93788064,-0.34695808
42,0.0,116.84,2023.0,4.0,21.0,125.15833333,150.48666667,171.43,-0.70710678,0.70710678,0.93775615,-0.3472944
43,0.0,170.51,2023.0,4.0,21.0,157.77333333,125.15833333,116.84,-0.60876143,0.79335334,0.93763154,-0.34763069
44,0.0,161.24,2023.0,4.0,21.0,136.33428571,157.77333333,170.51,-0.5,0.8660254,0.93750681,-0.34796693
45,0.0,73.945,2023.0,4.0,21.0,75.36833333,136.33428571,161.24,-0.38268343,0.92387953,0.93738196,-0.34830312
46,0.0,88.025,2023.0,4.0,21.0,108.11166667,75.36833333,73.945,-0.25881905,0.96592583,0.93725699,-0.34863927
47,0.0,155.96,2023.0,4.0,21.0,132.025,108.11166667,88.025,-0.13052619,0.99144486,0.93713189,-0.34897538
48,0.0,68.465,2023.0,4.0,21.0,74.72166667,132.025,155.96,-0.0,1.0,0.93700668,-0.34931144
1,0.0,80.43,2023.0,4.0,22.0,96.99,74.72166667,68.465,0.13052619,0.99144486,0.93688135,-0.34964746
2,0.0,128.54,2023.0,4.0,22.0,118.82333333,96.99,80.43,0.25881905,0.96592583,0.93675589,-0.34998343
3,0.0,155.53,2023.0,4.0,22.0,155.60833333,118.82333333,128.54,0.38268343,0.92387953,0.93663032,-0.35031935
4,0.0,150.735,2023.0,4.0,22.0,150.38833333,155.60833333,155.53,0.5,0.8660254,0.93650462,-0.35065523
5,0.0,149.52,2023.0,4.0,22.0,149.50833333,150.38833333,150.735,0.60876143,0.79335334,0.93637881,-0.35099107
6,0.0,94.325,2023.0,4.0,22.0,113.13833333,149.50833333,149.52,0.70710678,0.70710678,0.93625287,-0.35132686
7,0.0,82.78,2023.0,4.0,22.0,82.825,113.13833333,94.325,0.79335334,0.60876143,0.93612682,-0.3516626
8,0.0,64.91,2023.0,4.0,22.0,55.28,82.825,82.78,0.8660254,0.5,0.93600064,-0.3519983
9,0.0,51.845,2023.0,4.0,22.0,51.8,55.28,64.91,0.92387953,0.38268343,0.93587434,-0.35233396
10,0.0,46.995,2023.0,4.0,22.0,47.00166667,51.8,51.845,0.96592583,0.25881905,0.93574792,-0.35266957
11,0.0,17.785,2023.0,4.0,22.0,22.4,47.00166667,46.995,0.99144486,0.13052619,0.93562139,-0.35300513
12,0.0,55.11,2023.0,4.0,22.0,49.22166667,22.4,17.785,1.0,0.0,0.93549473,-0.35334065
13,0.0,67.61,2023.0,4.0,22.0,67.16,49.22166667,55.11,0.99144486,-0.13052619,0.93536795,-0.35367612
14,0.0,51.98,2023.0,4.0,22.0,47.71428571,67.16,67.61,0.96592583,-0.25881905,0.93524105,-0.35401155
15,0.0,59.075,2023.0,4.0,22.0,50.41333333,47.71428571,51.98,0.92387953,-0.38268343,0.93511403,-0.35434693
16,0.0,68.83,2023.0,4.0,22.0,68.50857143,50.41333333,59.075,0.8660254,-0.5,0.93498689,-0.35468227
17,0.0,70.4,2023.0,4.0,22.0,77.63285714,68.50857143,68.83,0.79335334,-0.60876143,0.93485963,-0.35501756
18,0.0,93.67,2023.0,4.0,22.0,93.71,77.63285714,70.4,0.70710678,-0.70710678,0.93473225,-0.3553528
19,0.0,98.355,2023.0,4.0,22.0,99.73833333,93.71,93.67,0.60876143,-0.79335334,0.93460475,-0.355688
20,0.0,112.045,2023.0,4.0,22.0,112.3125,99.73833333,98.355,0.5,-0.8660254,0.93447713,-0.35602316
21,0.0,103.13,2023.0,4.0,22.0,103.982,112.3125,112.045,0.38268343,-0.92387953,0.93434939,-0.35635827
22,0.0,94.94,2023.0,4.0,22.0,94.80833333,103.982,103.13,0.25881905,-0.96592583,0.93422153,-0.35669333
23,0.0,95.38,2023.0,4.0,22.0,95.17,94.80833333,94.94,0.13052619,-0.99144486,0.93409355,-0.35702834
24,0.0,95.865,2023.0,4.0,22.0,92.14333333,95.17,95.38,0.0,-1.0,0.93396545,-0.35736331
25,0.0,95.59,2023.0,4.0,22.0,94.98333333,92.14333333,95.865,-0.13052619,-0.99144486,0.93383723,-0.35769824
26,0.0,72.94,2023.0,4.0,22.0,72.60571429,94.98333333,95.59,-0.25881905,-0.96592583,0.93370889,-0.35803312
27,0.0,72.715,2023.0,4.0,22.0,72.62333333,72.60571429,72.94,-0.38268343,-0.92387953,0.93358043,-0.35836795
28,0.0,93.98,2023.0,4.0,22.0,91.16714286,72.62333333,72.715,-0.5,-0.8660254,0.93345185,-0.35870274
29,0.0,92.185,2023.0,4.0,22.0,85.31833333,91.16714286,93.98,-0.60876143,-0.79335334,0.93332314,-0.35903748
30,0.0,69.84,2023.0,4.0,22.0,69.525,85.31833333,92.185,-0.70710678,-0.70710678,0.93319432,-0.35937217
31,0.0,89.96,2023.0,4.0,22.0,85.22428571,69.525,69.84,-0.79335334,-0.60876143,0.93306538,-0.35970682
32,0.0,89.73,2023.0,4.0,22.0,86.705,85.22428571,89.96,-0.8660254,-0.5,0.93293632,-0.36004142
33,0.0,84.535,2023.0,4.0,22.0,81.63166667,86.705,89.73,-0.92387953,-0.38268343,0.93280714,-0.36037597
34,0.0,72.725,2023.0,4.0,22.0,74.68333333,81.63166667,84.535,-0.96592583,-0.25881905,0.93267784,-0.36071048
35,0.0,96.14,2023.0,4.0,22.0,89.52666667,74.68333333,72.725,-0.99144486,-0.13052619,0.93254842,-0.36104495
36,0.0,94.25,2023.0,4.0,22.0,91.25666667,89.52666667,96.14,-1.0,-0.0,0.93241887,-0.36137936
37,0.0,93.22,2023.0,4.0,22.0,93.81857143,91.25666667,94.25,-0.99144486,0.13052619,0.93228921,-0.36171373
38,0.0,93.16,2023.0,4.0,22.0,98.08,93.81857143,93.22,-0.96592583,0.25881905,0.93215943,-0.36204805
39,0.0,92.95,2023.0,4.0,22.0,86.51285714,98.08,93.16,-0.92387953,0.38268343,0.93202953,-0.36238233
40,0.0,83.3,2023.0,4.0,22.0,83.52571429,86.51285714,92.95,-0.8660254,0.5,0.93189951,-0.36271656
41,0.0,96.765,2023.0,4.0,22.0,104.56666667,83.52571429,83.3,-0.79335334,0.60876143,0.93176937,-0.36305074
42,0.0,97.4,2023.0,4.0,22.0,96.404,104.56666667,96.765,-0.70710678,0.70710678,0.93163911,-0.36338488
43,0.0,83.12,2023.0,4.0,22.0,81.85142857,96.404,97.4,-0.60876143,0.79335334,0.93150873,-0.36371897
44,0.0,70.6,2023.0,4.0,22.0,64.735,81.85142857,83.12,-0.5,0.8660254,0.93137823,-0.36405301
45,0.0,68.16,2023.0,4.0,22.0,63.28428571,64.735,70.6,-0.38268343,0.92387953,0.93124761,-0.36438701
46,0.0,67.98,2023.0,4.0,22.0,68.23142857,63.28428571,68.16,-0.25881905,0.96592583,0.93111687,-0.36472096
47,0.0,78.38,2023.0,4.0,22.0,79.07428571,68.23142857,67.98,-0.13052619,0.99144486,0.93098601,-0.36505486
48,0.0,67.19,2023.0,4.0,22.0,65.09714286,79.07428571,78.38,-0.0,1.0,0.93085503,-0.36538872
1,0.0,66.96,2023.0,4.0,23.0,62.89285714,65.09714286,67.19,0.13052619,0.99144486,0.93072393,-0.36572252
2,0.0,35.79,2023.0,4.0,23.0,43.3,62.89285714,66.96,0.25881905,0.96592583,0.93059271,-0.36605628
3,0.0,68.445,2023.0,4.0,23.0,76.53333333,43.3,35.79,0.38268343,0.92387953,0.93046137,-0.36639
4,0.0,66.635,2023.0,4.0,23.0,65.36,76.53333333,68.445,0.5,0.8660254,0.93032992,-0.36672367
5,0.0,66.77,2023.0,4.0,23.0,66.77,65.36,66.635,0.60876143,0.79335334,0.93019834,-0.36705729
6,0.0,66.58,2023.0,4.0,23.0,66.07,66.77,66.77,0.70710678,0.70710678,0.93006664,-0.36739086
7,0.0,66.76,2023.0,4.0,23.0,66.76,66.07,66.58,0.79335334,0.60876143,0.92993482,-0.36772438
8,0.0,66.75,2023.0,4.0,23.0,66.75142857,66.76,66.76,0.8660254,0.5,0.92980289,-0.36805786
9,0.0,66.67,2023.0,4.0,23.0,53.29142857,66.75142857,66.75,0.92387953,0.38268343,0.92967083,-0.36839129
10,0.0,66.75,2023.0,4.0,23.0,60.23285714,53.29142857,66.67,0.96592583,0.25881905,0.92953866,-0.36872468
11,0.0,67.13,2023.0,4.0,23.0,64.06,60.23285714,66.75,0.99144486,0.13052619,0.92940636,-0.36905801
12,0.0,67.48,2023.0,4.0,23.0,68.23285714,64.06,67.13,1.0,0.0,0.92927395,-0.3693913
13,0.0,67.33,2023.0,4.0,23.0,59.27142857,68.23285714,67.48,0.99144486,-0.13052619,0.92914141,-0.36972454
14,0.0,67.65,2023.0,4.0,23.0,63.16857143,59.27142857,67.33,0.96592583,-0.25881905,0.92900876,-0.37005774
15,0.0,35.37,2023.0,4.0,23.0,37.12571429,63.16857143,67.65,0.92387953,-0.38268343,0.92887598,-0.37039088
16,0.0,32.24,2023.0,4.0,23.0,34.16333333,37.12571429,35.37,0.8660254,-0.5,0.92874309,-0.37072398
17,0.0,69.81,2023.0,4.0,23.0,69.48857143,34.16333333,32.24,0.79335334,-0.60876143,0.92861008,-0.37105703
18,0.0,75.94,2023.0,4.0,23.0,80.08285714,69.48857143,69.81,0.70710678,-0.70710678,0.92847695,-0.37139003
19,0.0,71.3,2023.0,4.0,23.0,71.26142857,80.08285714,75.94,0.60876143,-0.79335334,0.9283437,-0.37172299
20,0.0,79.45,2023.0,4.0,23.0,78.94833333,71.26142857,71.3,0.5,-0.8660254,0.92821033,-0.3720559
21,0.0,80.8,2023.0,4.0,23.0,79.11166667,78.94833333,79.45,0.38268343,-0.92387953,0.92807684,-0.37238876
22,0.0,87.675,2023.0,4.0,23.0,87.50166667,79.11166667,80.8,0.25881905,-0.96592583,0.92794323,-0.37272157
23,0.0,73.275,2023.0,4.0,23.0,76.565,87.50166667,87.675,0.13052619,-0.99144486,0.9278095,-0.37305433
24,0.0,72.635,2023.0,4.0,23.0,72.64333333,76.565,73.275,0.0,-1.0,0.92767565,-0.37338705
25,0.0,72.71,2023.0,4.0,23.0,72.9,72.64333333,72.635,-0.13052619,-0.99144486,0.92754168,-0.37371971
26,0.0,74.605,2023.0,4.0,23.0,76.91,72.9,72.71,-0.25881905,-0.96592583,0.9274076,-0.37405233
27,0.0,75.115,2023.0,4.0,23.0,78.54333333,76.91,74.605,-0.38268343,-0.92387953,0.92727339,-0.37438491
28,0.0,72.33,2023.0,4.0,23.0,72.22,78.54333333,75.115,-0.5,-0.8660254,0.92713907,-0.37471743
29,0.0,72.13,2023.0,4.0,23.0,72.04833333,72.22,72.33,-0.60876143,-0.79335334,0.92700462,-0.3750499
30,0.0,51.84,2023.0,4.0,23.0,56.86,72.04833333,72.13,-0.70710678,-0.70710678,0.92687006,-0.37538233
31,0.0,10.91,2023.0,4.0,23.0,24.18333333,56.86,51.84,-0.79335334,-0.60876143,0.92673538,-0.37571471
32,0.0,71.405,2023.0,4.0,23.0,73.68166667,24.18333333,10.91,-0.8660254,-0.5,0.92660057,-0.37604704
33,0.0,69.045,2023.0,4.0,23.0,69.31666667,73.68166667,71.405,-0.92387953,-0.38268343,0.92646565,-0.37637932
