TradingPeriod,IsProxyPriceFlag,Med$PerMWHr,Year,Month,Day,Avg$PerMWHr,PrevAvg$PerMWHr,PrevMed$PerMWHr,SinPeriod,CosPeriod,SinDate,CosDate
30,0.0,0.03,2022.0,12.0,23.0,0.03,0.03,0.03,-0.70710678,-0.70710678,-0.12696975,0.99190659
31,0.0,0.03,2022.0,12.0,23.0,0.03,0.03,0.03,-0.79335334,-0.60876143,-0.12661401,0.99195206
32,0.0,0.03,2022.0,12.0,23.0,0.03,0.03,0.03,-0.8660254,-0.5,-0.12625826,0.9919974
33,0.0,0.03,2022.0,12.0,23.0,0.03,0.03,0.03,-0.92387953,-0.38268343,-0.1259025,0.99204262
34,0.0,0.03,2022.0,12.0,23.0,0.03,0.03,0.03,-0.96592583,-0.25881905,-0.12554671,0.99208771
35,0.0,0.03,2022.0,12.0,23.0,0.03,0.03,0.03,-0.99144486,-0.13052619,-0.12519091,0.99213267
36,0.0,0.03,2022.0,12.0,23.0,0.03,0.03,0.03,-1.0,-0.0,-0.1248351,0.9921775
37,0.0,0.03,2022.0,12.0,23.0,0.03,0.03,0.03,-0.99144486,0.13052619,-0.12447926,0.99222221
38,0.0,0.03,2022.0,12.0,23.0,0.03,0.03,0.03,-0.96592583,0.25881905,-0.12412342,0.99226679
39,0.0,0.03,2022.0,12.0,23.0,0.03,0.03,0.03,-0.92387953,0.38268343,-0.12376755,0.99231124
40,0.0,0.03,2022.0,12.0,23.0,0.03,0.03,0.03,-0.8660254,0.5,-0.12341167,0.99235556
41,0.0,0.03,2022.0,12.0,23.0,0.03,0.03,0.03,-0.79335334,0.60876143,-0.12305578,0.99239976
42,0.0,0.03,2022.0,12.0,23.0,0.03,0.03,0.03,-0.70710678,0.70710678,-0.12269986,0.99244382
43,0.0,0.03,2022.0,12.0,23.0,0.03,0.03,0.03,-0.60876143,0.79335334,-0.12234394,0.99248776
44,0.0,0.03,2022.0,12.0,23.0,0.03,0.03,0.03,-0.5,0.8660254,-0.12198799,0.99253158
45,0.0,0.03,2022.0,12.0,23.0,0.03,0.03,0.03,-0.38268343,0.92387953,-0.12163204,0.99257526
46,0.0,0.03,2022.0,12.0,23.0,0.03,0.03,0.03,-0.25881905,0.96592583,-0.12127606,0.99261882
47,0.0,0.03,2022.0,12.0,23.0,0.03,0.03,0.03,-0.13052619,0.99144486,-0.12092007,0.99266225
48,0.0,0.03,2022.0,12.0,23.0,0.02833333,0.03,0.03,-0.0,1.0,-0.12056407,0.99270555
1,0.0,0.02,2022.0,12.0,24.0,0.02,0.02833333,0.03,0.13052619,0.99144486,-0.12020804,0.99274872
2,0.0,0.01,2022.0,12.0,24.0,0.01285714,0.02,0.02,0.25881905,0.96592583,-0.11985201,0.99279177
3,0.0,0.01,2022.0,12.0,24.0,0.01333333,0.01285714,0.01,0.38268343,0.92387953,-0.11949596,0.99283469
4,0.0,0.01,2022.0,12.0,24.0,0.01,0.01333333,0.01,0.5,0.8660254,-0.11913989,0.99287748
5,0.0,0.01,2022.0,12.0,24.0,0.01,0.01,0.01,0.60876143,0.79335334,-0.11878381,0.99292014
6,0.0,0.01,2022.0,12.0,24.0,0.01,0.01,0.01,0.70710678,0.70710678,-0.11842771,0.99296268
7,0.0,0.01,2022.0,12.0,24.0,0.01,0.01,0.01,0.79335334,0.60876143,-0.1180716,0.99300508
8,0.0,0.01,2022.0,12.0,24.0,0.01,0.01,0.01,0.8660254,0.5,-0.11771547,0.99304736
9,0.0,0.01,2022.0,12.0,24.0,0.01,0.01,0.01,0.92387953,0.38268343,-0.11735932,0.99308952
10,0.0,0.01,2022.0,12.0,24.0,0.01142857,0.01,0.01,0.96592583,0.25881905,-0.11700317,0.99313154
11,0.0,0.01,2022.0,12.0,24.0,0.01,0.01142857,0.01,0.99144486,0.13052619,-0.11664699,0.99317344
12,0.0,0.01,2022.0,12.0,24.0,0.01,0.01,0.01,1.0,0.0,-0.1162908,0.99321521
13,0.0,0.01,2022.0,12.0,24.0,0.01,0.01,0.01,0.99144486,-0.13052619,-0.1159346,0.99325685
14,0.0,0.02,2022.0,12.0,24.0,0.01857143,0.01,0.01,0.96592583,-0.25881905,-0.11557838,0.99329836
15,0.0,0.02,2022.0,12.0,24.0,0.02,0.01857143,0.02,0.92387953,-0.38268343,-0.11522215,0.99333975
16,0.0,0.02,2022.0,12.0,24.0,0.02,0.02,0.02,0.8660254,-0.5,-0.1148659,0.99338101
17,0.0,0.02,2022.0,12.0,24.0,0.02,0.02,0.02,0.79335334,-0.60876143,-0.11450964,0.99342214
18,0.0,0.02,2022.0,12.0,24.0,0.02,0.02,0.02,0.70710678,-0.70710678,-0.11415336,0.99346314
19,0.0,0.02,2022.0,12.0,24.0,0.02,0.02,0.02,0.60876143,-0.79335334,-0.11379707,0.99350401
20,0.0,0.02,2022.0,12.0,24.0,0.02,0.02,0.02,0.5,-0.8660254,-0.11344076,0.99354476
21,0.0,0.02,2022.0,12.0,24.0,0.02,0.02,0.02,0.38268343,-0.92387953,-0.11308444,0.99358538
22,0.0,0.02,2022.0,12.0,24.0,0.02,0.02,0.02,0.25881905,-0.96592583,-0.1127281,0.99362587
23,0.0,0.02,2022.0,12.0,24.0,0.02,0.02,0.02,0.13052619,-0.99144486,-0.11237175,0.99366624
24,0.0,0.02,2022.0,12.0,24.0,0.02,0.02,0.02,0.0,-1.0,-0.11201539,0.99370647
25,0.0,0.02,2022.0,12.0,24.0,0.02,0.02,0.02,-0.13052619,-0.99144486,-0.11165901,0.99374658
26,0.0,0.02,2022.0,12.0,24.0,0.02,0.02,0.02,-0.25881905,-0.96592583,-0.11130261,0.99378656
27,0.0,0.02,2022.0,12.0,24.0,0.02,0.02,0.02,-0.38268343,-0.92387953,-0.11094621,0.99382641
28,0.0,0.02,2022.0,12.0,24.0,0.02,0.02,0.02,-0.5,-0.8660254,-0.11058978,0.99386614
29,0.0,0.02,2022.0,12.0,24.0,0.02,0.02,0.02,-0.60876143,-0.79335334,-0.11023335,0.99390573
30,0.0,0.02,2022.0,12.0,24.0,0.02,0.02,0.02,-0.70710678,-0.70710678,-0.1098769,0.9939452
31,0.0,0.02,2022.0,12.0,24.0,0.02,0.02,0.02,-0.79335334,-0.60876143,-0.10952043,0.99398454
32,0.0,0.02,2022.0,12.0,24.0,0.02,0.02,0.02,-0.8660254,-0.5,-0.10916395,0.99402376
33,0.0,0.02,2022.0,12.0,24.0,0.02,0.02,0.02,-0.92387953,-0.38268343,-0.10880746,0.99406284
34,0.0,0.02,2022.0,12.0,24.0,0.02,0.02,0.02,-0.96592583,-0.25881905,-0.10845095,0.9941018
35,0.0,0.02,2022.0,12.0,24.0,0.02,0.02,0.02,-0.99144486,-0.13052619,-0.10809443,0.99414063
36,0.0,0.03,2022.0,12.0,24.0,0.0275,0.02,0.02,-1.0,-0.0,-0.1077379,0.99417933
37,0.0,0.02,2022.0,12.0,24.0,0.024,0.0275,0.03,-0.99144486,0.13052619,-0.10738135,0.99421791
38,0.0,0.02,2022.0,12.0,24.0,0.02,0.024,0.02,-0.96592583,0.25881905,-0.10702478,0.99425635
39,0.0,0.02,2022.0,12.0,24.0,0.02,0.02,0.02,-0.92387953,0.38268343,-0.10666821,0.99429467
40,0.0,0.02,2022.0,12.0,24.0,0.02,0.02,0.02,-0.8660254,0.5,-0.10631162,0.99433286
41,0.0,0.02,2022.0,12.0,24.0,0.02,0.02,0.02,-0.79335334,0.60876143,-0.10595501,0.99437092
42,0.0,0.025,2022.0,12.0,24.0,0.665,0.02,0.02,-0.70710678,0.70710678,-0.1055984,0.99440886
43,0.0,4.04,2022.0,12.0,24.0,2.86857143,0.665,0.025,-0.60876143,0.79335334,-0.10524177,0.99444667
44,0.0,0.03,2022.0,12.0,24.0,0.03,2.86857143,4.04,-0.5,0.8660254,-0.10488512,0.99448434
45,0.0,0.02,2022.0,12.0,24.0,0.02428571,0.03,0.03,-0.38268343,0.92387953,-0.10452846,0.9945219
46,0.0,0.02,2022.0,12.0,24.0,0.02,0.02428571,0.02,-0.25881905,0.96592583,-0.10417179,0.99455932
47,0.0,0.03,2022.0,12.0,24.0,0.02571429,0.02,0.02,-0.13052619,0.99144486,-0.10381511,0.99459661
48,0.0,0.02,2022.0,12.0,24.0,0.02,0.02571429,0.03,-0.0,1.0,-0.10345841,0.99463378
1,0.0,0.03,2022.0,12.0,25.0,4.41833333,0.02,0.02,0.13052619,0.99144486,-0.1031017,0.99467082
2,0.0,0.03,2022.0,12.0,25.0,0.03,4.41833333,0.03,0.25881905,0.96592583,-0.10274497,0.99470773
3,0.0,0.025,2022.0,12.0,25.0,0.02166667,0.03,0.03,0.38268343,0.92387953,-0.10238823,0.99474451
4,0.0,0.01,2022.0,12.0,25.0,0.01,0.02166667,0.025,0.5,0.8660254,-0.10203148,0.99478117
5,0.0,0.01,2022.0,12.0,25.0,0.01,0.01,0.01,0.60876143,0.79335334,-0.10167472,0.9948177
6,0.0,0.01,2022.0,12.0,25.0,0.01,0.01,0.01,0.70710678,0.70710678,-0.10131794,0.9948541
7,0.0,0.01,2022.0,12.0,25.0,0.01,0.01,0.01,0.79335334,0.60876143,-0.10096115,0.99489037
8,0.0,0.01,2022.0,12.0,25.0,0.01,0.01,0.01,0.8660254,0.5,-0.10060435,0.99492651
9,0.0,0.01,2022.0,12.0,25.0,0.01,0.01,0.01,0.92387953,0.38268343,-0.10024753,0.99496253
10,0.0,0.01,2022.0,12.0,25.0,0.01,0.01,0.01,0.96592583,0.25881905,-0.0998907,0.99499842
11,0.0,0.02,2022.0,12.0,25.0,0.02142857,0.01,0.01,0.99144486,0.13052619,-0.09953386,0.99503418
12,0.0,0.015,2022.0,12.0,25.0,0.015,0.02142857,0.02,1.0,0.0,-0.09917701,0.99506981
13,0.0,0.01,2022.0,12.0,25.0,0.01166667,0.015,0.015,0.99144486,-0.13052619,-0.09882014,0.99510531
14,0.0,0.02,2022.0,12.0,25.0,0.02,0.01166667,0.01,0.96592583,-0.25881905,-0.09846326,0.99514069
15,0.0,0.02,2022.0,12.0,25.0,0.02,0.02,0.02,0.92387953,-0.38268343,-0.09810637,0.99517593
16,0.0,0.02,2022.0,12.0,25.0,0.02,0.02,0.02,0.8660254,-0.5,-0.09774946,0.99521105
17,0.0,0.02,2022.0,12.0,25.0,0.02,0.02,0.02,0.79335334,-0.60876143,-0.09739254,0.99524605
18,0.0,0.02,2022.0,12.0,25.0,0.02,0.02,0.02,0.70710678,-0.70710678,-0.09703561,0.99528091
19,0.0,0.02,2022.0,12.0,25.0,0.02428571,0.02,0.02,0.60876143,-0.79335334,-0.09667867,0.99531565
20,0.0,0.03,2022.0,12.0,25.0,0.028,0.02428571,0.02,0.5,-0.8660254,-0.09632171,0.99535025
21,0.0,0.03,2022.0,12.0,25.0,0.0275,0.028,0.03,0.38268343,-0.92387953,-0.09596474,0.99538473
22,0.0,0.02,2022.0,12.0,25.0,0.02,0.0275,0.03,0.25881905,-0.96592583,-0.09560776,0.99541909
23,0.0,0.025,2022.0,12.0,25.0,0.025,0.02,0.02,0.13052619,-0.99144486,-0.09525077,0.99545331
24,0.0,0.02,2022.0,12.0,25.0,0.0225,0.025,0.025,0.0,-1.0,-0.09489377,0.9954874
25,0.0,0.02,2022.0,12.0,25.0,0.02,0.0225,0.02,-0.13052619,-0.99144486,-0.09453675,0.99552137
26,0.0,0.02,2022.0,12.0,25.0,0.02,0.02,0.02,-0.25881905,-0.96592583,-0.09417972,0.99555521
27,0.0,0.02,2022.0,12.0,25.0,0.02,0.02,0.02,-0.38268343,-0.92387953,-0.09382268,0.99558892
28,0.0,0.02,2022.0,12.0,25.0,0.02,0.02,0.02,-0.5,-0.8660254,-0.09346563,0.99562251
29,0.0,0.02,2022.0,12.0,25.0,0.01857143,0.02,0.02,-0.60876143,-0.79335334,-0.09310856,0.99565596
30,0.0,0.02,2022.0,12.0,25.0,0.02,0.01857143,0.02,-0.70710678,-0.70710678,-0.09275148,0.99568929
31,0.0,0.02,2022.0,12.0,25.0,0.02,0.02,0.02,-0.79335334,-0.60876143,-0.09239439,0.99572249
32,0.0,0.02,2022.0,12.0,25.0,0.02,0.02,0.02,-0.8660254,-0.5,-0.09203729,0.99575556
33,0.0,0.02,2022.0,12.0,25.0,0.02,0.02,0.02,-0.92387953,-0.38268343,-0.09168018,0.9957885
34,0.0,0.02,2022.0,12.0,25.0,0.02,0.02,0.02,-0.96592583,-0.25881905,-0.09132305,0.99582132
35,0.0,0.02,2022.0,12.0,25.0,0.02,0.02,0.02,-0.99144486,-0.13052619,-0.09096592,0.99585401
36,0.0,0.02,2022.0,12.0,25.0,0.02,0.02,0.02,-1.0,-0.0,-0.09060877,0.99588657
37,0.0,0.02,2022.0,12.0,25.0,0.02,0.02,0.02,-0.99144486,0.13052619,-0.09025161,0.995919
38,0.0,0.02,2022.0,12.0,25.0,0.02,0.02,0.02,-0.96592583,0.25881905,-0.08989444,0.9959513
39,0.0,0.02,2022.0,12.0,25.0,0.02,0.02,0.02,-0.92387953,0.38268343,-0.08953726,0.99598347
40,0.0,0.02,2022.0,12.0,25.0,0.02,0.02,0.02,-0.8660254,0.5,-0.08918006,0.99601552
41,0.0,0.02,2022.0,12.0,25.0,0.02166667,0.02,0.02,-0.79335334,0.60876143,-0.08882285,0.99604744
42,0.0,0.03,2022.0,12.0,25.0,0.03,0.02166667,0.02,-0.70710678,0.70710678,-0.08846564,0.99607923
43,0.0,0.03,2022.0,12.0,25.0,0.03,0.03,0.03,-0.60876143,0.79335334,-0.08810841,0.99611089
44,0.0,0.03,2022.0,12.0,25.0,0.03166667,0.03,0.03,-0.5,0.8660254,-0.08775117,0.99614243
45,0.0,0.03,2022.0,12.0,25.0,1.77142857,0.03166667,0.03,-0.38268343,0.92387953,-0.08739392,0.99617383
46,0.0,0.03,2022.0,12.0,25.0,0.03,1.77142857,0.03,-0.25881905,0.96592583,-0.08703665,0.99620511
47,0.0,0.05,2022.0,12.0,25.0,1.82857143,0.03,0.03,-0.13052619,0.99144486,-0.08667938,0.99623626
48,0.0,0.03,2022.0,12.0,25.0,0.03,1.82857143,0.05,-0.0,1.0,-0.08632209,0.99626728
1,0.0,0.03,2022.0,12.0,26.0,0.03,0.03,0.03,0.13052619,0.99144486,-0.0859648,0.99629817
2,0.0,0.03,2022.0,12.0,26.0,0.03,0.03,0.03,0.25881905,0.96592583,-0.08560749,0.99632894
3,0.0,0.03,2022.0,12.0,26.0,0.03,0.03,0.03,0.38268343,0.92387953,-0.08525017,0.99635958
4,0.0,0.03,2022.0,12.0,26.0,0.03,0.03,0.03,0.5,0.8660254,-0.08489284,0.99639009
5,0.0,0.02,2022.0,12.0,26.0,0.02333333,0.03,0.03,0.60876143,0.79335334,-0.0845355,0.99642047
6,0.0,0.02,2022.0,12.0,26.0,0.02,0.02333333,0.02,0.70710678,0.70710678,-0.08417815,0.99645072
7,0.0,0.03,2022.0,12.0,26.0,0.02833333,0.02,0.02,0.79335334,0.60876143,-0.08382079,0.99648085
8,0.0,0.02,2022.0,12.0,26.0,0.02,0.02833333,0.03,0.8660254,0.5,-0.08346342,0.99651084
9,0.0,0.03,2022.0,12.0,26.0,0.03,0.02,0.02,0.92387953,0.38268343,-0.08310604,0.99654071
10,0.0,0.03,2022.0,12.0,26.0,0.03,0.03,0.03,0.96592583,0.25881905,-0.08274864,0.99657045
11,0.0,0.03,2022.0,12.0,26.0,0.03,0.03,0.03,0.99144486,0.13052619,-0.08239124,0.99660006
12,0.0,0.03,2022.0,12.0,26.0,0.03,0.03,0.03,1.0,0.0,-0.08203382,0.99662955
13,0.0,0.03,2022.0,12.0,26.0,0.03,0.03,0.03,0.99144486,-0.13052619,-0.0816764,0.9966589
14,0.0,0.02,2022.0,12.0,26.0,0.02,0.03,0.03,0.96592583,-0.25881905,-0.08131896,0.99668813
15,0.0,0.02,2022.0,12.0,26.0,0.02,0.02,0.02,0.92387953,-0.38268343,-0.08096151,0.99671723
16,0.0,0.02,2022.0,12.0,26.0,0.022,0.02,0.02,0.8660254,-0.5,-0.08060406,0.9967462
17,0.0,0.02,2022.0,12.0,26.0,0.02,0.022,0.02,0.79335334,-0.60876143,-0.08024659,0.99677504
18,0.0,0.03,2022.0,12.0,26.0,0.02833333,0.02,0.02,0.70710678,-0.70710678,-0.07988911,0.99680376
19,0.0,0.03,2022.0,12.0,26.0,0.03,0.02833333,0.03,0.60876143,-0.79335334,-0.07953162,0.99683234
20,0.0,0.03,2022.0,12.0,26.0,0.03,0.03,0.03,0.5,-0.8660254,-0.07917412,0.9968608
21,0.0,0.03,2022.0,12.0,26.0,0.03,0.03,0.03,0.38268343,-0.92387953,-0.07881661,0.99688913
22,0.0,0.03,2022.0,12.0,26.0,0.03,0.03,0.03,0.25881905,-0.96592583,-0.0784591,0.99691733
23,0.0,0.03,2022.0,12.0,26.0,0.03,0.03,0.03,0.13052619,-0.99144486,-0.07810157,0.99694541
24,0.0,0.03,2022.0,12.0,26.0,0.03,0.03,0.03,0.0,-1.0,-0.07774403,0.99697335
25,0.0,0.03,2022.0,12.0,26.0,0.03,0.03,0.03,-0.13052619,-0.99144486,-0.07738648,0.99700117
26,0.0,0.03,2022.0,12.0,26.0,0.03,0.03,0.03,-0.25881905,-0.96592583,-0.07702892,0.99702886
27,0.0,0.03,2022.0,12.0,26.0,0.03,0.03,0.03,-0.38268343,-0.92387953,-0.07667135,0.99705642
28,0.0,0.02,2022.0,12.0,26.0,0.02,0.03,0.03,-0.5,-0.8660254,-0.07631377,0.99708385
29,0.0,0.03,2022.0,12.0,26.0,0.03,0.02,0.02,-0.60876143,-0.79335334,-0.07595618,0.99711116
30,0.0,0.03,2022.0,12.0,26.0,0.03,0.03,0.03,-0.70710678,-0.70710678,-0.07559859,0.99713833
31,0.0,0.03,2022.0,12.0,26.0,0.03,0.03,0.03,-0.79335334,-0.60876143,-0.07524098,0.99716538
32,0.0,0.03,2022.0,12.0,26.0,0.03,0.03,0.03,-0.8660254,-0.5,-0.07488336,0.9971923
33,0.0,0.03,2022.0,12.0,26.0,0.03,0.03,0.03,-0.92387953,-0.38268343,-0.07452573,0.99721909
34,0.0,0.03,2022.0,12.0,26.0,0.03,0.03,0.03,-0.96592583,-0.25881905,-0.0741681,0.99724575
35,0.0,0.03,2022.0,12.0,26.0,0.03,0.03,0.03,-0.99144486,-0.13052619,-0.07381045,0.99727229
36,0.0,0.03,2022.0,12.0,26.0,0.03,0.03,0.03,-1.0,-0.0,-0.0734528,0.99729869
37,0.0,0.03,2022.0,12.0,26.0,0.03,0.03,0.03,-0.99144486,0.13052619,-0.07309513,0.99732497
38,0.0,0.03,2022.0,12.0,26.0,0.03,0.03,0.03,-0.96592583,0.25881905,-0.07273746,0.99735112
39,0.0,0.03,2022.0,12.0,26.0,0.03,0.03,0.03,-0.92387953,0.38268343,-0.07237977,0.99737714
40,0.0,0.03,2022.0,12.0,26.0,0.03,0.03,0.03,-0.8660254,0.5,-0.07202208,0.99740304
41,0.0,0.03,2022.0,12.0,26.0,0.03,0.03,0.03,-0.79335334,0.60876143,-0.07166438,0.9974288
42,0.0,0.03,2022.0,12.0,26.0,0.03,0.03,0.03,-0.70710678,0.70710678,-0.07130666,0.99745444
43,0.0,0.03,2022.0,12.0,26.0,0.776,0.03,0.03,-0.60876143,0.79335334,-0.07094894,0.99747995
44,0.0,0.03,2022.0,12.0,26.0,0.03,0.776,0.03,-0.5,0.8660254,-0.07059121,0.99750533
45,0.0,0.03,2022.0,12.0,26.0,0.03,0.03,0.03,-0.38268343,0.92387953,-0.07023347,0.99753058
46,0.0,0.03,2022.0,12.0,26.0,0.03,0.03,0.03,-0.25881905,0.96592583,-0.06987573,0.9975557
47,0.0,0.03,2022.0,12.0,26.0,0.66142857,0.03,0.03,-0.13052619,0.99144486,-0.06951797,0.9975807
48,0.0,0.03,2022.0,12.0,26.0,0.03,0.66142857,0.03,-0.0,1.0,-0.0691602,0.99760557
1,0.0,0.03,2022.0,12.0,27.0,0.03,0.03,0.03,0.13052619,0.99144486,-0.06880243,0.99763031
2,0.0,0.03,2022.0,12.0,27.0,0.03,0.03,0.03,0.25881905,0.96592583,-0.06844464,0.99765492
3,0.0,0.03,2022.0,12.0,27.0,0.03,0.03,0.03,0.38268343,0.92387953,-0.06808685,0.9976794
4,0.0,0.03,2022.0,12.0,27.0,0.03,0.03,0.03,0.5,0.8660254,-0.06772905,0.99770375
5,0.0,0.03,2022.0,12.0,27.0,0.03,0.03,0.03,0.60876143,0.79335334,-0.06737124,0.99772798
6,0.0,0.03,2022.0,12.0,27.0,0.03,0.03,0.03,0.70710678,0.70710678,-0.06701342,0.99775207
7,0.0,0.03,2022.0,12.0,27.0,0.03,0.03,0.03,0.79335334,0.60876143,-0.06665559,0.99777604
8,0.0,0.03,2022.0,12.0,27.0,0.03,0.03,0.03,0.8660254,0.5,-0.06629776,0.99779988
9,0.0,0.03,2022.0,12.0,27.0,0.0275,0.03,0.03,0.92387953,0.38268343,-0.06593991,0.9978236
10,0.0,0.025,2022.0,12.0,27.0,0.025,0.0275,0.03,0.96592583,0.25881905,-0.06558206,0.99784718
11,0.0,0.03,2022.0,12.0,27.0,0.03,0.025,0.025,0.99144486,0.13052619,-0.0652242,0.99787063
12,0.0,0.03,2022.0,12.0,27.0,0.03,0.03,0.03,1.0,0.0,-0.06486633,0.99789396
13,0.0,0.03,2022.0,12.0,27.0,0.03,0.03,0.03,0.99144486,-0.13052619,-0.06450845,0.99791716
14,0.0,0.02,2022.0,12.0,27.0,0.02285714,0.03,0.03,0.96592583,-0.25881905,-0.06415056,0.99794023
15,0.0,0.02,2022.0,12.0,27.0,0.02285714,0.02285714,0.02,0.92387953,-0.38268343,-0.06379267,0.99796317
16,0.0,0.02,2022.0,12.0,27.0,0.02333333,0.02285714,0.02,0.8660254,-0.5,-0.06343477,0.99798599
17,0.0,0.025,2022.0,12.0,27.0,0.025,0.02333333,0.02,0.79335334,-0.60876143,-0.06307685,0.99800867
18,0.0,0.03,2022.0,12.0,27.0,0.03,0.025,0.025,0.70710678,-0.70710678,-0.06271894,0.99803123
19,0.0,0.03,2022.0,12.0,27.0,0.03,0.03,0.03,0.60876143,-0.79335334,-0.06236101,0.99805366
20,0.0,0.03,2022.0,12.0,27.0,0.02714286,0.03,0.03,0.5,-0.8660254,-0.06200307,0.99807596
21,0.0,0.02,2022.0,12.0,27.0,0.02,0.02714286,0.03,0.38268343,-0.92387953,-0.06164513,0.99809813
22,0.0,0.03,2022.0,12.0,27.0,0.02666667,0.02,0.02,0.25881905,-0.96592583,-0.06128718,0.99812017
23,0.0,0.03,2022.0,12.0,27.0,0.02666667,0.02666667,0.03,0.13052619,-0.99144486,-0.06092922,0.99814209
24,0.0,0.02,2022.0,12.0,27.0,0.02428571,0.02666667,0.03,0.0,-1.0,-0.06057125,0.99816388
25,0.0,0.02,2022.0,12.0,27.0,0.02333333,0.02428571,0.02,-0.13052619,-0.99144486,-0.06021328,0.99818553
26,0.0,0.02,2022.0,12.0,27.0,0.02,0.02333333,0.02,-0.25881905,-0.96592583,-0.05985529,0.99820706
27,0.0,0.02,2022.0,12.0,27.0,0.02,0.02,0.02,-0.38268343,-0.92387953,-0.0594973,0.99822847
28,0.0,0.02,2022.0,12.0,27.0,0.02,0.02,0.02,-0.5,-0.8660254,-0.05913931,0.99824974
29,0.0,0.02,2022.0,12.0,27.0,0.02,0.02,0.02,-0.60876143,-0.79335334,-0.0587813,0.99827088
30,0.0,0.02,2022.0,12.0,27.0,0.02,0.02,0.02,-0.70710678,-0.70710678,-0.05842329,0.9982919
31,0.0,0.02,2022.0,12.0,27.0,0.02,0.02,0.02,-0.79335334,-0.60876143,-0.05806527,0.99831279
32,0.0,0.025,2022.0,12.0,27.0,0.025,0.02,0.02,-0.8660254,-0.5,-0.05770724,0.99833355
33,0.0,0.03,2022.0,12.0,27.0,0.03,0.025,0.025,-0.92387953,-0.38268343,-0.0573492,0.99835418
34,0.0,0.03,2022.0,12.0,27.0,0.03,0.03,0.03,-0.96592583,-0.25881905,-0.05699116,0.99837468
35,0.0,0.03,2022.0,12.0,27.0,0.03,0.03,0.03,-0.99144486,-0.13052619,-0.05663311,0.99839506
36,0.0,0.03,2022.0,12.0,27.0,0.03,0.03,0.03,-1.0,-0.0,-0.05627505,0.9984153
37,0.0,0.03,2022.0,12.0,27.0,0.03,0.03,0.03,-0.99144486,0.13052619,-0.05591699,0.99843542
38,0.0,0.03,2022.0,12.0,27.0,0.03,0.03,0.03,-0.96592583,0.25881905,-0.05555892,0.99845541
39,0.0,0.03,2022.0,12.0,27.0,0.03,0.03,0.03,-0.92387953,0.38268343,-0.05520084,0.99847527
40,0.0,0.03,2022.0,12.0,27.0,0.03,0.03,0.03,-0.8660254,0.5,-0.05484275,0.998495
41,0.0,0.02,2022.0,12.0,27.0,0.02,0.03,0.03,-0.79335334,0.60876143,-0.05448466,0.99851461
42,0.0,0.02,2022.0,12.0,27.0,0.02,0.02,0.02,-0.70710678,0.70710678,-0.05412656,0.99853408
43,0.0,0.025,2022.0,12.0,27.0,0.025,0.02,0.02,-0.60876143,0.79335334,-0.05376845,0.99855343
44,0.0,0.03,2022.0,12.0,27.0,0.03,0.025,0.025,-0.5,0.8660254,-0.05341034,0.99857265
45,0.0,0.03,2022.0,12.0,27.0,1.34,0.03,0.03,-0.38268343,0.92387953,-0.05305222,0.99859174
46,0.0,0.02,2022.0,12.0,27.0,0.02333333,1.34,0.03,-0.25881905,0.96592583,-0.05269409,0.9986107
47,0.0,0.03,2022.0,12.0,27.0,0.71166667,0.02333333,0.02,-0.13052619,0.99144486,-0.05233596,0.99862953
48,0.0,0.02,2022.0,12.0,27.0,0.02,0.71166667,0.03,-0.0,1.0,-0.05197782,0.99864824
1,0.0,0.03,2022.0,12.0,28.0,0.03,0.02,0.02,0.13052619,0.99144486,-0.05161967,0.99866682
2,0.0,0.03,2022.0,12.0,28.0,0.03,0.03,0.03,0.25881905,0.96592583,-0.05126151,0.99868526
3,0.0,0.03,2022.0,12.0,28.0,0.028,0.03,0.03,0.38268343,0.92387953,-0.05090335,0.99870358
4,0.0,0.01,2022.0,12.0,28.0,0.016,0.028,0.03,0.5,0.8660254,-0.05054518,0.99872178
5,0.0,0.01,2022.0,12.0,28.0,0.01,0.016,0.01,0.60876143,0.79335334,-0.05018701,0.99873984
6,0.0,0.01,2022.0,12.0,28.0,0.012,0.01,0.01,0.70710678,0.70710678,-0.04982883,0.99875777
7,0.0,0.01,2022.0,12.0,28.0,0.01,0.012,0.01,0.79335334,0.60876143,-0.04947064,0.99877558
8,0.0,0.01,2022.0,12.0,28.0,0.01,0.01,0.01,0.8660254,0.5,-0.04911245,0.99879326
9,0.0,0.01,2022.0,12.0,28.0,0.01,0.01,0.01,0.92387953,0.38268343,-0.04875425,0.9988108
10,0.0,0.015,2022.0,12.0,28.0,0.015,0.01,0.01,0.96592583,0.25881905,-0.04839604,0.99882822
11,0.0,0.03,2022.0,12.0,28.0,0.03,0.015,0.015,0.99144486,0.13052619,-0.04803783,0.99884552
12,0.0,0.02,2022.0,12.0,28.0,0.02333333,0.03,0.03,1.0,0.0,-0.04767961,0.99886268
13,0.0,0.03,2022.0,12.0,28.0,0.02833333,0.02333333,0.02,0.99144486,-0.13052619,-0.04732139,0.99887972
14,0.0,0.025,2022.0,12.0,28.0,0.025,0.02833333,0.03,0.96592583,-0.25881905,-0.04696316,0.99889662
15,0.0,0.025,2022.0,12.0,28.0,0.025,0.025,0.025,0.92387953,-0.38268343,-0.04660492,0.9989134
16,0.0,0.03,2022.0,12.0,28.0,0.03,0.025,0.025,0.8660254,-0.5,-0.04624668,0.99893005
17,0.0,0.03,2022.0,12.0,28.0,0.03,0.03,0.03,0.79335334,-0.60876143,-0.04588843,0.99894657
