TradingPeriod,IsProxyPriceFlag,Med$PerMWHr,Year,Month,Day,Avg$PerMWHr,PrevAvg$PerMWHr,PrevMed$PerMWHr,SinPeriod,CosPeriod,SinDate,CosDate
16,0.0,252.75,2023.0,3.0,6.0,245.27571429,180.08428571,216.44,0.8660254,-0.5,0.90196678,0.43180543
17,0.0,250.605,2023.0,3.0,6.0,249.72666667,245.27571429,252.75,0.79335334,-0.60876143,0.90212158,0.43148193
18,0.0,250.98,2023.0,3.0,6.0,250.63666667,249.72666667,250.605,0.70710678,-0.70710678,0.90227626,0.43115837
19,0.0,231.56,2023.0,3.0,6.0,229.54285714,250.63666667,250.98,0.60876143,-0.79335334,0.90243083,0.43083476
20,0.0,231.75,2023.0,3.0,6.0,226.73571429,229.54285714,231.56,0.5,-0.8660254,0.90258528,0.4305111
21,0.0,229.105,2023.0,3.0,6.0,224.50166667,226.73571429,231.75,0.38268343,-0.92387953,0.90273962,0.43018738
22,0.0,227.685,2023.0,3.0,6.0,222.81166667,224.50166667,229.105,0.25881905,-0.96592583,0.90289384,0.4298636
23,0.0,233.07,2023.0,3.0,6.0,231.00333333,222.81166667,227.685,0.13052619,-0.99144486,0.90304794,0.42953977
24,0.0,231.23,2023.0,3.0,6.0,232.01,231.00333333,233.07,0.0,-1.0,0.90320193,0.42921588
25,0.0,239.49,2023.0,3.0,6.0,243.03142857,232.01,231.23,-0.13052619,-0.99144486,0.9033558,0.42889194
26,0.0,253.83,2023.0,3.0,6.0,252.63,243.03142857,239.49,-0.25881905,-0.96592583,0.90350956,0.42856794
27,0.0,251.86,2023.0,3.0,6.0,249.3,252.63,253.83,-0.38268343,-0.92387953,0.9036632,0.42824389
28,0.0,231.31,2023.0,3.0,6.0,234.145,249.3,251.86,-0.5,-0.8660254,0.90381672,0.42791978
29,0.0,224.645,2023.0,3.0,6.0,221.47166667,234.145,231.31,-0.60876143,-0.79335334,0.90397013,0.42759562
30,0.0,224.15,2023.0,3.0,6.0,219.07,221.47166667,224.645,-0.70710678,-0.70710678,0.90412342,0.4272714
31,0.0,187.395,2023.0,3.0,6.0,186.69666667,219.07,224.15,-0.79335334,-0.60876143,0.90427659,0.42694713
32,0.0,187.775,2023.0,3.0,6.0,186.41666667,186.69666667,187.395,-0.8660254,-0.5,0.90442965,0.4266228
33,0.0,168.35,2023.0,3.0,6.0,163.34666667,186.41666667,187.775,-0.92387953,-0.38268343,0.90458259,0.42629842
34,0.0,168.2,2023.0,3.0,6.0,166.96857143,163.34666667,168.35,-0.96592583,-0.25881905,0.90473541,0.42597398
35,0.0,195.605,2023.0,3.0,6.0,194.96,166.96857143,168.2,-0.99144486,-0.13052619,0.90488812,0.42564949
36,0.0,215.07,2023.0,3.0,6.0,212.86833333,194.96,195.605,-1.0,-0.0,0.90504071,0.42532494
37,0.0,215.77,2023.0,3.0,6.0,217.61,212.86833333,215.07,-0.99144486,0.13052619,0.90519319,0.42500034
38,0.0,219.1,2023.0,3.0,6.0,220.04571429,217.61,215.77,-0.96592583,0.25881905,0.90534555,0.42467568
39,0.0,204.41,2023.0,3.0,6.0,205.62,220.04571429,219.1,-0.92387953,0.38268343,0.90549779,0.42435097
40,0.0,212.18,2023.0,3.0,6.0,211.14714286,205.62,204.41,-0.8660254,0.5,0.90564992,0.42402621
41,0.0,212.37,2023.0,3.0,6.0,211.57428571,211.14714286,212.18,-0.79335334,0.60876143,0.90580193,0.42370139
42,0.0,202.72,2023.0,3.0,6.0,207.53714286,211.57428571,212.37,-0.70710678,0.70710678,0.90595382,0.42337651
43,0.0,203.65,2023.0,3.0,6.0,201.41571429,207.53714286,202.72,-0.60876143,0.79335334,0.9061056,0.42305158
44,0.0,219.64,2023.0,3.0,6.0,221.96,201.41571429,203.65,-0.5,0.8660254,0.90625726,0.4227266
45,0.0,209.325,2023.0,3.0,6.0,214.21333333,221.96,219.64,-0.38268343,0.92387953,0.9064088,0.42240156
46,0.0,219.81,2023.0,3.0,6.0,222.525,214.21333333,209.325,-0.25881905,0.96592583,0.90656023,0.42207647
47,0.0,218.055,2023.0,3.0,6.0,212.41333333,222.525,219.81,-0.13052619,0.99144486,0.90671154,0.42175133
48,0.0,198.76,2023.0,3.0,6.0,198.76,212.41333333,218.055,-0.0,1.0,0.90686274,0.42142613
1,0.0,217.78,2023.0,3.0,7.0,218.86333333,198.76,198.76,0.13052619,0.99144486,0.90701381,0.42110087
2,0.0,216.23,2023.0,3.0,7.0,211.792,218.86333333,217.78,0.25881905,0.96592583,0.90716477,0.42077556
3,0.0,224.37,2023.0,3.0,7.0,220.932,211.792,216.23,0.38268343,0.92387953,0.90731562,0.4204502
4,0.0,234.96,2023.0,3.0,7.0,233.044,220.932,224.37,0.5,0.8660254,0.90746635,0.42012478
5,0.0,233.66,2023.0,3.0,7.0,228.92,233.044,234.96,0.60876143,0.79335334,0.90761696,0.41979931
6,0.0,233.54,2023.0,3.0,7.0,227.21,228.92,233.66,0.70710678,0.70710678,0.90776745,0.41947379
7,0.0,232.82,2023.0,3.0,7.0,226.49,227.21,233.54,0.79335334,0.60876143,0.90791783,0.41914821
8,0.0,220.15,2023.0,3.0,7.0,222.602,226.49,232.82,0.8660254,0.5,0.90806809,0.41882257
9,0.0,219.24,2023.0,3.0,7.0,223.86833333,222.602,220.15,0.92387953,0.38268343,0.90821823,0.41849689
10,0.0,212.87,2023.0,3.0,7.0,214.05666667,223.86833333,219.24,0.96592583,0.25881905,0.90836826,0.41817115
11,0.0,206.39,2023.0,3.0,7.0,198.36666667,214.05666667,212.87,0.99144486,0.13052619,0.90851817,0.41784535
12,0.0,218.4,2023.0,3.0,7.0,225.89166667,198.36666667,206.39,1.0,0.0,0.90866796,0.4175195
13,0.0,253.38,2023.0,3.0,7.0,240.858,225.89166667,218.4,0.99144486,-0.13052619,0.90881764,0.4171936
14,0.0,249.58,2023.0,3.0,7.0,245.39666667,240.858,253.38,0.96592583,-0.25881905,0.9089672,0.41686765
15,0.0,239.88,2023.0,3.0,7.0,235.34571429,245.39666667,249.58,0.92387953,-0.38268343,0.90911664,0.41654164
16,0.0,240.9,2023.0,3.0,7.0,240.48285714,235.34571429,239.88,0.8660254,-0.5,0.90926596,0.41621558
17,0.0,230.29,2023.0,3.0,7.0,228.57,240.48285714,240.9,0.79335334,-0.60876143,0.90941517,0.41588946
18,0.0,238.925,2023.0,3.0,7.0,240.4275,228.57,230.29,0.70710678,-0.70710678,0.90956427,0.41556329
19,0.0,221.98,2023.0,3.0,7.0,224.26857143,240.4275,238.925,0.60876143,-0.79335334,0.90971324,0.41523707
20,0.0,221.09,2023.0,3.0,7.0,222.69571429,224.26857143,221.98,0.5,-0.8660254,0.9098621,0.41491079
21,0.0,229.945,2023.0,3.0,7.0,230.70375,222.69571429,221.09,0.38268343,-0.92387953,0.91001084,0.41458446
22,0.0,201.77,2023.0,3.0,7.0,202.33142857,230.70375,229.945,0.25881905,-0.96592583,0.91015946,0.41425808
23,0.0,187.43,2023.0,3.0,7.0,187.45,202.33142857,201.77,0.13052619,-0.99144486,0.91030797,0.41393164
24,0.0,187.31,2023.0,3.0,7.0,187.52,187.45,187.43,0.0,-1.0,0.91045636,0.41360515
25,0.0,187.54,2023.0,3.0,7.0,188.674,187.52,187.31,-0.13052619,-0.99144486,0.91060463,0.41327861
26,0.0,187.77,2023.0,3.0,7.0,183.19571429,188.674,187.54,-0.25881905,-0.96592583,0.91075279,0.41295201
27,0.0,239.39,2023.0,3.0,7.0,218.61,183.19571429,187.77,-0.38268343,-0.92387953,0.91090082,0.41262536
28,0.0,182.59,2023.0,3.0,7.0,182.6,218.61,239.39,-0.5,-0.8660254,0.91104874,0.41229866
29,0.0,182.57,2023.0,3.0,7.0,179.91428571,182.6,182.59,-0.60876143,-0.79335334,0.91119655,0.41197191
30,0.0,182.645,2023.0,3.0,7.0,184.02833333,179.91428571,182.57,-0.70710678,-0.70710678,0.91134423,0.4116451
31,0.0,184.395,2023.0,3.0,7.0,190.59666667,184.02833333,182.645,-0.79335334,-0.60876143,0.9114918,0.41131824
32,0.0,182.27,2023.0,3.0,7.0,194.93833333,190.59666667,184.395,-0.8660254,-0.5,0.91163926,0.41099132
33,0.0,182.82,2023.0,3.0,7.0,182.32714286,194.93833333,182.27,-0.92387953,-0.38268343,0.91178659,0.41066435
34,0.0,182.43,2023.0,3.0,7.0,170.27285714,182.32714286,182.82,-0.96592583,-0.25881905,0.91193381,0.41033733
35,0.0,123.54,2023.0,3.0,7.0,142.28428571,170.27285714,182.43,-0.99144486,-0.13052619,0.91208091,0.41001026
36,0.0,183.765,2023.0,3.0,7.0,183.81166667,142.28428571,123.54,-1.0,-0.0,0.91222789,0.40968314
37,0.0,154.46,2023.0,3.0,7.0,163.46,183.81166667,183.765,-0.99144486,0.13052619,0.91237476,0.40935596
38,0.0,215.3,2023.0,3.0,7.0,212.60285714,163.46,154.46,-0.96592583,0.25881905,0.91252151,0.40902873
39,0.0,216.48,2023.0,3.0,7.0,215.76333333,212.60285714,215.3,-0.92387953,0.38268343,0.91266814,0.40870144
40,0.0,216.425,2023.0,3.0,7.0,217.92,215.76333333,216.48,-0.8660254,0.5,0.91281465,0.40837411
41,0.0,215.175,2023.0,3.0,7.0,216.145,217.92,216.425,-0.79335334,0.60876143,0.91296105,0.40804672
42,0.0,212.585,2023.0,3.0,7.0,214.03166667,216.145,215.175,-0.70710678,0.70710678,0.91310733,0.40771928
43,0.0,230.745,2023.0,3.0,7.0,231.69,214.03166667,212.585,-0.60876143,0.79335334,0.91325349,0.40739179
44,0.0,221.99,2023.0,3.0,7.0,213.81666667,231.69,230.745,-0.5,0.8660254,0.91339953,0.40706424
45,0.0,179.96,2023.0,3.0,7.0,177.55333333,213.81666667,221.99,-0.38268343,0.92387953,0.91354546,0.40673664
46,0.0,161.23,2023.0,3.0,7.0,159.10666667,177.55333333,179.96,-0.25881905,0.96592583,0.91369127,0.40640899
47,0.0,183.48,2023.0,3.0,7.0,191.96166667,159.10666667,161.23,-0.13052619,0.99144486,0.91383696,0.40608129
48,0.0,141.05,2023.0,3.0,7.0,147.72,191.96166667,183.48,-0.0,1.0,0.91398253,0.40575354
1,0.0,176.605,2023.0,3.0,8.0,177.99833333,147.72,141.05,0.13052619,0.99144486,0.91412799,0.40542573
2,0.0,130.995,2023.0,3.0,8.0,136.77166667,177.99833333,176.605,0.25881905,0.96592583,0.91427333,0.40509787
3,0.0,152.42,2023.0,3.0,8.0,149.30333333,136.77166667,130.995,0.38268343,0.92387953,0.91441855,0.40476996
4,0.0,115.9,2023.0,3.0,8.0,114.48166667,149.30333333,152.42,0.5,0.8660254,0.91456365,0.40444199
5,0.0,100.27,2023.0,3.0,8.0,105.52333333,114.48166667,115.9,0.60876143,0.79335334,0.91470864,0.40411398
6,0.0,98.885,2023.0,3.0,8.0,100.51833333,105.52333333,100.27,0.70710678,0.70710678,0.91485351,0.40378591
7,0.0,124.81,2023.0,3.0,8.0,114.65,100.51833333,98.885,0.79335334,0.60876143,0.91499826,0.40345779
8,0.0,124.855,2023.0,3.0,8.0,127.79666667,114.65,124.81,0.8660254,0.5,0.91514289,0.40312962
9,0.0,142.42,2023.0,3.0,8.0,138.09,127.79666667,124.855,0.92387953,0.38268343,0.9152874,0.4028014
10,0.0,152.82,2023.0,3.0,8.0,163.22666667,138.09,142.42,0.96592583,0.25881905,0.9154318,0.40247312
11,0.0,145.155,2023.0,3.0,8.0,144.91166667,163.22666667,152.82,0.99144486,0.13052619,0.91557608,0.4021448
12,0.0,143.3,2023.0,3.0,8.0,145.68,144.91166667,145.155,1.0,0.0,0.91572024,0.40181642
13,0.0,113.43,2023.0,3.0,8.0,126.36428571,145.68,143.3,0.99144486,-0.13052619,0.91586429,0.40148799
14,0.0,155.98,2023.0,3.0,8.0,152.35571429,126.36428571,113.43,0.96592583,-0.25881905,0.91600821,0.40115951
15,0.0,189.125,2023.0,3.0,8.0,158.04666667,152.35571429,155.98,0.92387953,-0.38268343,0.91615202,0.40083097
16,0.0,195.71,2023.0,3.0,8.0,194.648,158.04666667,189.125,0.8660254,-0.5,0.91629571,0.40050239
17,0.0,193.35,2023.0,3.0,8.0,194.08,194.648,195.71,0.79335334,-0.60876143,0.91643929,0.40017375
18,0.0,193.415,2023.0,3.0,8.0,193.415,194.08,193.35,0.70710678,-0.70710678,0.91658274,0.39984507
19,0.0,181.6,2023.0,3.0,8.0,176.45666667,193.415,193.415,0.60876143,-0.79335334,0.91672608,0.39951633
20,0.0,179.35,2023.0,3.0,8.0,177.91428571,176.45666667,181.6,0.5,-0.8660254,0.9168693,0.39918754
21,0.0,102.93,2023.0,3.0,8.0,115.76857143,177.91428571,179.35,0.38268343,-0.92387953,0.9170124,0.39885869
22,0.0,101.59,2023.0,3.0,8.0,101.57285714,115.76857143,102.93,0.25881905,-0.96592583,0.91715538,0.3985298
23,0.0,170.37,2023.0,3.0,8.0,170.41571429,101.57285714,101.59,0.13052619,-0.99144486,0.91729825,0.39820086
24,0.0,171.88,2023.0,3.0,8.0,173.92428571,170.41571429,170.37,0.0,-1.0,0.917441,0.39787186
25,0.0,178.44,2023.0,3.0,8.0,169.91857143,173.92428571,171.88,-0.13052619,-0.99144486,0.91758363,0.39754281
26,0.0,149.56,2023.0,3.0,8.0,151.29428571,169.91857143,178.44,-0.25881905,-0.96592583,0.91772614,0.39721372
27,0.0,178.51,2023.0,3.0,8.0,167.94142857,151.29428571,149.56,-0.38268343,-0.92387953,0.91786853,0.39688457
28,0.0,173.17,2023.0,3.0,8.0,167.91,167.94142857,178.51,-0.5,-0.8660254,0.91801081,0.39655537
29,0.0,189.665,2023.0,3.0,8.0,183.6775,167.91,173.17,-0.60876143,-0.79335334,0.91815296,0.39622612
30,0.0,192.76,2023.0,3.0,8.0,178.03,183.6775,189.665,-0.70710678,-0.70710678,0.918295,0.39589681
31,0.0,203.36,2023.0,3.0,8.0,200.672,178.03,192.76,-0.79335334,-0.60876143,0.91843692,0.39556746
32,0.0,203.24,2023.0,3.0,8.0,201.67666667,200.672,203.36,-0.8660254,-0.5,0.91857873,0.39523806
33,0.0,200.975,2023.0,3.0,8.0,199.31833333,201.67666667,203.24,-0.92387953,-0.38268343,0.91872041,0.3949086
34,0.0,194.14,2023.0,3.0,8.0,193.635,199.31833333,200.975,-0.96592583,-0.25881905,0.91886198,0.3945791
35,0.0,192.73,2023.0,3.0,8.0,195.565,193.635,194.14,-0.99144486,-0.13052619,0.91900343,0.39424954
36,0.0,204.39,2023.0,3.0,8.0,203.716,195.565,192.73,-1.0,-0.0,0.91914476,0.39391993
37,0.0,204.37,2023.0,3.0,8.0,202.12571429,203.716,204.39,-0.99144486,0.13052619,0.91928597,0.39359028
38,0.0,207.665,2023.0,3.0,8.0,210.08666667,202.12571429,204.37,-0.96592583,0.25881905,0.91942706,0.39326057
39,0.0,207.82,2023.0,3.0,8.0,207.255,210.08666667,207.665,-0.92387953,0.38268343,0.91956804,0.39293081
40,0.0,225.07,2023.0,3.0,8.0,227.325,207.255,207.82,-0.8660254,0.5,0.9197089,0.392601
41,0.0,251.465,2023.0,3.0,8.0,249.855,227.325,225.07,-0.79335334,0.60876143,0.91984964,0.39227114
42,0.0,223.83,2023.0,3.0,8.0,229.99,249.855,251.465,-0.70710678,0.70710678,0.91999026,0.39194123
43,0.0,208.655,2023.0,3.0,8.0,209.61833333,229.99,223.83,-0.60876143,0.79335334,0.92013076,0.39161127
44,0.0,191.67,2023.0,3.0,8.0,191.35166667,209.61833333,208.655,-0.5,0.8660254,0.92027114,0.39128126
45,0.0,121.48,2023.0,3.0,8.0,143.48166667,191.35166667,191.67,-0.38268343,0.92387953,0.92041141,0.3909512
46,0.0,157.99,2023.0,3.0,8.0,153.50833333,143.48166667,121.48,-0.25881905,0.96592583,0.92055156,0.39062109
47,0.0,197.205,2023.0,3.0,8.0,197.24333333,153.50833333,157.99,-0.13052619,0.99144486,0.92069159,0.39029092
48,0.0,163.04,2023.0,3.0,8.0,152.12666667,197.24333333,197.205,-0.0,1.0,0.9208315,0.38996071
1,0.0,98.245,2023.0,3.0,9.0,97.94666667,152.12666667,163.04,0.13052619,0.99144486,0.92097129,0.38963045
2,0.0,177.09,2023.0,3.0,9.0,178.33,97.94666667,98.245,0.25881905,0.96592583,0.92111096,0.38930014
3,0.0,237.255,2023.0,3.0,9.0,229.05333333,178.33,177.09,0.38268343,0.92387953,0.92125052,0.38896977
4,0.0,145.58,2023.0,3.0,9.0,149.46833333,229.05333333,237.255,0.5,0.8660254,0.92138995,0.38863936
5,0.0,186.97,2023.0,3.0,9.0,187.36571429,149.46833333,145.58,0.60876143,0.79335334,0.92152927,0.3883089
6,0.0,124.44,2023.0,3.0,9.0,124.11166667,187.36571429,186.97,0.70710678,0.70710678,0.92166847,0.38797839
7,0.0,128.945,2023.0,3.0,9.0,149.55333333,124.11166667,124.44,0.79335334,0.60876143,0.92180755,0.38764783
8,0.0,195.825,2023.0,3.0,9.0,198.43666667,149.55333333,128.945,0.8660254,0.5,0.92194651,0.38731721
9,0.0,195.47,2023.0,3.0,9.0,174.9,198.43666667,195.825,0.92387953,0.38268343,0.92208536,0.38698655
10,0.0,195.3,2023.0,3.0,9.0,175.46,174.9,195.47,0.96592583,0.25881905,0.92222408,0.38665584
11,0.0,196.115,2023.0,3.0,9.0,183.045,175.46,195.3,0.99144486,0.13052619,0.92236269,0.38632508
12,0.0,200.93,2023.0,3.0,9.0,204.64166667,183.045,196.115,1.0,0.0,0.92250118,0.38599427
13,0.0,159.39,2023.0,3.0,9.0,153.94833333,204.64166667,200.93,0.99144486,-0.13052619,0.92263955,0.38566341
14,0.0,183.0,2023.0,3.0,9.0,167.34428571,153.94833333,159.39,0.96592583,-0.25881905,0.9227778,0.3853325
15,0.0,189.03,2023.0,3.0,9.0,166.7,167.34428571,183.0,0.92387953,-0.38268343,0.92291593,0.38500154
16,0.0,199.48,2023.0,3.0,9.0,188.89142857,166.7,189.03,0.8660254,-0.5,0.92305395,0.38467053
17,0.0,204.97,2023.0,3.0,9.0,194.61857143,188.89142857,199.48,0.79335334,-0.60876143,0.92319184,0.38433947
18,0.0,185.035,2023.0,3.0,9.0,188.41,194.61857143,204.97,0.70710678,-0.70710678,0.92332962,0.38400836
19,0.0,160.49,2023.0,3.0,9.0,162.37714286,188.41,185.035,0.60876143,-0.79335334,0.92346727,0.3836772
20,0.0,165.02,2023.0,3.0,9.0,166.69857143,162.37714286,160.49,0.5,-0.8660254,0.92360481,0.38334599
21,0.0,147.02,2023.0,3.0,9.0,145.82857143,166.69857143,165.02,0.38268343,-0.92387953,0.92374223,0.38301474
22,0.0,163.94,2023.0,3.0,9.0,161.78714286,145.82857143,147.02,0.25881905,-0.96592583,0.92387953,0.38268343
23,0.0,202.62,2023.0,3.0,9.0,191.84666667,161.78714286,163.94,0.13052619,-0.99144486,0.92401671,0.38235208
24,0.0,176.99,2023.0,3.0,9.0,187.96285714,191.84666667,202.62,0.0,-1.0,0.92415378,0.38202067
25,0.0,182.77,2023.0,3.0,9.0,177.91,187.96285714,176.99,-0.13052619,-0.99144486,0.92429072,0.38168922
26,0.0,104.53,2023.0,3.0,9.0,114.95714286,177.91,182.77,-0.25881905,-0.96592583,0.92442755,0.38135772
27,0.0,152.52,2023.0,3.0,9.0,144.10166667,114.95714286,104.53,-0.38268343,-0.92387953,0.92456425,0.38102617
28,0.0,144.07,2023.0,3.0,9.0,142.85571429,144.10166667,152.52,-0.5,-0.8660254,0.92470084,0.38069457
29,0.0,164.78,2023.0,3.0,9.0,167.66,142.85571429,144.07,-0.60876143,-0.79335334,0.92483731,0.38036292
30,0.0,165.785,2023.0,3.0,9.0,165.79666667,167.66,164.78,-0.70710678,-0.70710678,0.92497366,0.38003122
31,0.0,171.94,2023.0,3.0,9.0,171.98,165.79666667,165.785,-0.79335334,-0.60876143,0.92510989,0.37969947
32,0.0,207.3,2023.0,3.0,9.0,197.35857143,171.98,171.94,-0.8660254,-0.5,0.925246,0.37936768
33,0.0,210.38,2023.0,3.0,9.0,210.37571429,197.35857143,207.3,-0.92387953,-0.38268343,0.925382,0.37903583
34,0.0,173.28,2023.0,3.0,9.0,171.88285714,210.37571429,210.38,-0.96592583,-0.25881905,0.92551787,0.37870394
35,0.0,173.69,2023.0,3.0,9.0,171.24285714,171.88285714,173.28,-0.99144486,-0.13052619,0.92565362,0.378372
36,0.0,203.88,2023.0,3.0,9.0,198.632,171.24285714,173.69,-1.0,-0.0,0.92578926,0.37804
37,0.0,210.535,2023.0,3.0,9.0,210.73833333,198.632,203.88,-0.99144486,0.13052619,0.92592478,0.37770797
38,0.0,210.31,2023.0,3.0,9.0,206.71571429,210.73833333,210.535,-0.96592583,0.25881905,0.92606017,0.37737588
39,0.0,209.94,2023.0,3.0,9.0,208.46142857,206.71571429,210.31,-0.92387953,0.38268343,0.92619545,0.37704374
40,0.0,210.79,2023.0,3.0,9.0,211.03285714,208.46142857,209.94,-0.8660254,0.5,0.92633061,0.37671156
41,0.0,213.27,2023.0,3.0,9.0,219.77,211.03285714,210.79,-0.79335334,0.60876143,0.92646565,0.37637932
42,0.0,237.65,2023.0,3.0,9.0,233.96333333,219.77,213.27,-0.70710678,0.70710678,0.92660057,0.37604704
43,0.0,268.1,2023.0,3.0,9.0,244.92,233.96333333,237.65,-0.60876143,0.79335334,0.92673538,0.37571471
44,0.0,203.2,2023.0,3.0,9.0,198.4,244.92,268.1,-0.5,0.8660254,0.92687006,0.37538233
45,0.0,254.88,2023.0,3.0,9.0,242.2,198.4,203.2,-0.38268343,0.92387953,0.92700462,0.3750499
46,0.0,185.39,2023.0,3.0,9.0,175.98333333,242.2,254.88,-0.25881905,0.96592583,0.92713907,0.37471743
47,0.0,116.585,2023.0,3.0,9.0,119.25833333,175.98333333,185.39,-0.13052619,0.99144486,0.92727339,0.37438491
48,0.0,99.25,2023.0,3.0,9.0,84.14714286,119.25833333,116.585,-0.0,1.0,0.9274076,0.37405233
1,0.0,177.52,2023.0,3.0,10.0,169.29833333,84.14714286,99.25,0.13052619,0.99144486,0.92754168,0.37371971
2,0.0,194.91,2023.0,3.0,10.0,183.03857143,169.29833333,177.52,0.25881905,0.96592583,0.92767565,0.37338705
3,0.0,195.16,2023.0,3.0,10.0,198.69166667,183.03857143,194.91,0.38268343,0.92387953,0.9278095,0.37305433
4,0.0,256.77,2023.0,3.0,10.0,240.56571429,198.69166667,195.16,0.5,0.8660254,0.92794323,0.37272157
5,0.0,192.86,2023.0,3.0,10.0,193.755,240.56571429,256.77,0.60876143,0.79335334,0.92807684,0.37238876
6,0.0,192.19,2023.0,3.0,10.0,189.63,193.755,192.86,0.70710678,0.70710678,0.92821033,0.3720559
7,0.0,150.28,2023.0,3.0,10.0,152.86666667,189.63,192.19,0.79335334,0.60876143,0.9283437,0.37172299
8,0.0,140.335,2023.0,3.0,10.0,141.19333333,152.86666667,150.28,0.8660254,0.5,0.92847695,0.37139003
9,0.0,137.41,2023.0,3.0,10.0,137.385,141.19333333,140.335,0.92387953,0.38268343,0.92861008,0.37105703
10,0.0,182.915,2023.0,3.0,10.0,185.79333333,137.385,137.41,0.96592583,0.25881905,0.92874309,0.37072398
11,0.0,199.0,2023.0,3.0,10.0,203.41333333,185.79333333,182.915,0.99144486,0.13052619,0.92887598,0.37039088
12,0.0,202.78,2023.0,3.0,10.0,201.56833333,203.41333333,199.0,1.0,0.0,0.92900876,0.37005774
13,0.0,145.38,2023.0,3.0,10.0,136.46571429,201.56833333,202.78,0.99144486,-0.13052619,0.92914141,0.36972454
14,0.0,134.655,2023.0,3.0,10.0,139.265,136.46571429,145.38,0.96592583,-0.25881905,0.92927395,0.3693913
15,0.0,208.31,2023.0,3.0,10.0,233.74571429,139.265,134.655,0.92387953,-0.38268343,0.92940636,0.36905801
16,0.0,274.79,2023.0,3.0,10.0,261.21857143,233.74571429,208.31,0.8660254,-0.5,0.92953866,0.36872468
17,0.0,219.89,2023.0,3.0,10.0,222.55,261.21857143,274.79,0.79335334,-0.60876143,0.92967083,0.36839129
18,0.0,236.9,2023.0,3.0,10.0,232.34428571,222.55,219.89,0.70710678,-0.70710678,0.92980289,0.36805786
19,0.0,225.81,2023.0,3.0,10.0,225.344,232.34428571,236.9,0.60876143,-0.79335334,0.92993482,0.36772438
20,0.0,253.72,2023.0,3.0,10.0,246.59714286,225.344,225.81,0.5,-0.8660254,0.93006664,0.36739086
21,0.0,228.52,2023.0,3.0,10.0,237.24714286,246.59714286,253.72,0.38268343,-0.92387953,0.93019834,0.36705729
22,0.0,221.3,2023.0,3.0,10.0,222.57714286,237.24714286,228.52,0.25881905,-0.96592583,0.93032992,0.36672367
23,0.0,209.11,2023.0,3.0,10.0,210.56571429,222.57714286,221.3,0.13052619,-0.99144486,0.93046137,0.36639
24,0.0,217.08,2023.0,3.0,10.0,214.92285714,210.56571429,209.11,0.0,-1.0,0.93059271,0.36605628
25,0.0,225.61,2023.0,3.0,10.0,222.79,214.92285714,217.08,-0.13052619,-0.99144486,0.93072393,0.36572252
26,0.0,213.24,2023.0,3.0,10.0,215.26714286,222.79,225.61,-0.25881905,-0.96592583,0.93085503,0.36538872
27,0.0,218.96,2023.0,3.0,10.0,217.74833333,215.26714286,213.24,-0.38268343,-0.92387953,0.93098601,0.36505486
28,0.0,174.13,2023.0,3.0,10.0,176.45571429,217.74833333,218.96,-0.5,-0.8660254,0.93111687,0.36472096
29,0.0,206.01,2023.0,3.0,10.0,201.80428571,176.45571429,174.13,-0.60876143,-0.79335334,0.93124761,0.36438701
30,0.0,206.01,2023.0,3.0,10.0,205.815,201.80428571,206.01,-0.70710678,-0.70710678,0.93137823,0.36405301
31,0.0,207.98,2023.0,3.0,10.0,194.74857143,205.815,206.01,-0.79335334,-0.60876143,0.93150873,0.36371897
32,0.0,208.2,2023.0,3.0,10.0,206.91571429,194.74857143,207.98,-0.8660254,-0.5,0.93163911,0.36338488
33,0.0,208.62,2023.0,3.0,10.0,208.355,206.91571429,208.2,-0.92387953,-0.38268343,0.93176937,0.36305074
34,0.0,192.9,2023.0,3.0,10.0,192.9,208.355,208.62,-0.96592583,-0.25881905,0.93189951,0.36271656
35,0.0,176.555,2023.0,3.0,10.0,177.07166667,192.9,192.9,-0.99144486,-0.13052619,0.93202953,0.36238233
36,0.0,164.055,2023.0,3.0,10.0,165.58333333,177.07166667,176.555,-1.0,-0.0,0.93215943,0.36204805
37,0.0,197.25,2023.0,3.0,10.0,200.58714286,165.58333333,164.055,-0.99144486,0.13052619,0.93228921,0.36171373
38,0.0,198.17,2023.0,3.0,10.0,200.84285714,200.58714286,197.25,-0.96592583,0.25881905,0.93241887,0.36137936
39,0.0,203.42,2023.0,3.0,10.0,203.07,200.84285714,198.17,-0.92387953,0.38268343,0.93254842,0.36104495
40,0.0,169.69,2023.0,3.0,10.0,174.98857143,203.07,203.42,-0.8660254,0.5,0.93267784,0.36071048
41,0.0,181.49,2023.0,3.0,10.0,185.26571429,174.98857143,169.69,-0.79335334,0.60876143,0.93280714,0.36037597
42,0.0,189.99,2023.0,3.0,10.0,188.06571429,185.26571429,181.49,-0.70710678,0.70710678,0.93293632,0.36004142
43,0.0,197.28,2023.0,3.0,10.0,190.35142857,188.06571429,189.99,-0.60876143,0.79335334,0.93306538,0.35970682
44,0.0,169.63,2023.0,3.0,10.0,176.388,190.35142857,197.28,-0.5,0.8660254,0.93319432,0.35937217
45,0.0,194.3,2023.0,3.0,10.0,187.446,176.388,169.63,-0.38268343,0.92387953,0.93332314,0.35903748
46,0.0,197.41,2023.0,3.0,10.0,185.51,187.446,194.3,-0.25881905,0.96592583,0.93345185,0.35870274
47,0.0,189.66,2023.0,3.0,10.0,190.47285714,185.51,197.41,-0.13052619,0.99144486,0.93358043,0.35836795
