TradingPeriod,IsProxyPriceFlag,Med$PerMWHr,Year,Month,Day,Avg$PerMWHr,PrevAvg$PerMWHr,PrevMed$PerMWHr,SinPeriod,CosPeriod,SinDate,CosDate
3,0.0,13.02,2023.0,2.0,6.0,10.482,2.01333333,2.405,0.38268343,0.92387953,0.59530316,0.80350118
4,0.0,2.91,2023.0,2.0,6.0,4.416,10.482,13.02,0.5,0.8660254,0.59559128,0.80328764
5,0.0,2.9,2023.0,2.0,6.0,2.43,4.416,2.91,0.60876143,0.79335334,0.59587932,0.80307399
6,0.0,2.9,2023.0,2.0,6.0,2.43,2.43,2.9,0.70710678,0.70710678,0.59616729,0.80286024
7,0.0,2.89,2023.0,2.0,6.0,2.408,2.43,2.9,0.79335334,0.60876143,0.59645518,0.80264638
8,0.0,2.89,2023.0,2.0,6.0,2.54714286,2.408,2.89,0.8660254,0.5,0.596743,0.80243243
9,0.0,2.87,2023.0,2.0,6.0,2.20714286,2.54714286,2.89,0.92387953,0.38268343,0.59703073,0.80221836
10,0.0,0.58,2023.0,2.0,6.0,0.50428571,2.20714286,2.87,0.96592583,0.25881905,0.59731839,0.8020042
11,0.0,0.59,2023.0,2.0,6.0,0.50714286,0.50428571,0.58,0.99144486,0.13052619,0.59760598,0.80178993
12,0.0,0.03,2023.0,2.0,6.0,0.03,0.50714286,0.59,1.0,0.0,0.59789348,0.80157556
13,0.0,0.03,2023.0,2.0,6.0,0.21,0.03,0.03,0.99144486,-0.13052619,0.59818091,0.80136109
14,0.0,0.57,2023.0,2.0,6.0,1.12166667,0.21,0.03,0.96592583,-0.25881905,0.59846827,0.80114651
15,0.0,1.445,2023.0,2.0,6.0,1.365,1.12166667,0.57,0.92387953,-0.38268343,0.59875554,0.80093183
16,0.0,6.845,2023.0,2.0,6.0,6.91166667,1.365,1.445,0.8660254,-0.5,0.59904274,0.80071705
17,0.0,11.635,2023.0,2.0,6.0,8.71166667,6.91166667,6.845,0.79335334,-0.60876143,0.59932986,0.80050216
18,0.0,11.365,2023.0,2.0,6.0,8.57166667,8.71166667,11.635,0.70710678,-0.70710678,0.59961691,0.80028717
19,0.0,57.76,2023.0,2.0,6.0,62.80833333,8.57166667,11.365,0.60876143,-0.79335334,0.59990388,0.80007208
20,0.0,112.22,2023.0,2.0,6.0,108.47333333,62.80833333,57.76,0.5,-0.8660254,0.60019077,0.79985689
21,0.0,113.065,2023.0,2.0,6.0,113.27333333,108.47333333,112.22,0.38268343,-0.92387953,0.60047758,0.79964159
22,0.0,29.52,2023.0,2.0,6.0,28.30857143,113.27333333,113.065,0.25881905,-0.96592583,0.60076432,0.79942619
23,0.0,39.395,2023.0,2.0,6.0,47.21833333,28.30857143,29.52,0.13052619,-0.99144486,0.60105098,0.79921069
24,0.0,108.75,2023.0,2.0,6.0,77.91428571,47.21833333,39.395,0.0,-1.0,0.60133756,0.79899508
25,0.0,2.44,2023.0,2.0,6.0,5.65,77.91428571,108.75,-0.13052619,-0.99144486,0.60162406,0.79877937
26,0.0,30.82,2023.0,2.0,6.0,39.93333333,5.65,2.44,-0.25881905,-0.96592583,0.60191049,0.79856356
27,0.0,12.36,2023.0,2.0,6.0,12.285,39.93333333,30.82,-0.38268343,-0.92387953,0.60219684,0.79834765
28,0.0,12.285,2023.0,2.0,6.0,33.54833333,12.285,12.36,-0.5,-0.8660254,0.60248311,0.79813163
29,0.0,12.11,2023.0,2.0,6.0,26.8275,33.54833333,12.285,-0.60876143,-0.79335334,0.60276931,0.79791551
30,0.0,12.12,2023.0,2.0,6.0,12.14,26.8275,12.11,-0.70710678,-0.70710678,0.60305542,0.79769929
31,0.0,109.95,2023.0,2.0,6.0,111.47,12.14,12.12,-0.79335334,-0.60876143,0.60334146,0.79748296
32,0.0,109.93,2023.0,2.0,6.0,107.99833333,111.47,109.95,-0.8660254,-0.5,0.60362743,0.79726654
33,0.0,120.83,2023.0,2.0,6.0,129.99,107.99833333,109.93,-0.92387953,-0.38268343,0.60391331,0.79705001
34,0.0,12.42,2023.0,2.0,6.0,42.76333333,129.99,120.83,-0.96592583,-0.25881905,0.60419912,0.79683338
35,0.0,110.16,2023.0,2.0,6.0,116.39166667,42.76333333,12.42,-0.99144486,-0.13052619,0.60448485,0.79661664
36,0.0,182.75,2023.0,2.0,6.0,175.17666667,116.39166667,110.16,-1.0,-0.0,0.6047705,0.7963998
37,0.0,159.825,2023.0,2.0,6.0,160.26833333,175.17666667,182.75,-0.99144486,0.13052619,0.60505607,0.79618286
38,0.0,154.29,2023.0,2.0,6.0,152.516,160.26833333,159.825,-0.96592583,0.25881905,0.60534157,0.79596582
39,0.0,106.015,2023.0,2.0,6.0,90.975,152.516,154.29,-0.92387953,0.38268343,0.60562698,0.79574868
40,0.0,125.13,2023.0,2.0,6.0,133.55571429,90.975,106.015,-0.8660254,0.5,0.60591232,0.79553143
41,0.0,63.245,2023.0,2.0,6.0,53.14666667,133.55571429,125.13,-0.79335334,0.60876143,0.60619758,0.79531408
42,0.0,13.24,2023.0,2.0,6.0,22.954,53.14666667,63.245,-0.70710678,0.70710678,0.60648277,0.79509663
43,0.0,112.31,2023.0,2.0,6.0,85.47428571,22.954,13.24,-0.60876143,0.79335334,0.60676787,0.79487908
44,0.0,62.44,2023.0,2.0,6.0,53.63428571,85.47428571,112.31,-0.5,0.8660254,0.6070529,0.79466142
45,0.0,2.4,2023.0,2.0,6.0,3.69857143,53.63428571,62.44,-0.38268343,0.92387953,0.60733785,0.79444366
46,0.0,2.3,2023.0,2.0,6.0,4.69857143,3.69857143,2.4,-0.25881905,0.96592583,0.60762272,0.7942258
47,0.0,112.83,2023.0,2.0,6.0,104.18,4.69857143,2.3,-0.13052619,0.99144486,0.60790752,0.79400784
48,0.0,2.29,2023.0,2.0,6.0,33.09142857,104.18,112.83,-0.0,1.0,0.60819223,0.79378978
1,0.0,12.315,2023.0,2.0,7.0,41.94,33.09142857,2.29,0.13052619,0.99144486,0.60847687,0.79357161
2,0.0,2.31,2023.0,2.0,7.0,3.37833333,41.94,12.315,0.25881905,0.96592583,0.60876143,0.79335334
3,0.0,2.31,2023.0,2.0,7.0,2.29,3.37833333,2.31,0.38268343,0.92387953,0.60904591,0.79313497
4,0.0,0.55,2023.0,2.0,7.0,1.14666667,2.29,2.31,0.5,0.8660254,0.60933031,0.7929165
5,0.0,0.55,2023.0,2.0,7.0,0.37666667,1.14666667,0.55,0.60876143,0.79335334,0.60961464,0.79269792
6,0.0,0.04,2023.0,2.0,7.0,0.20666667,0.37666667,0.55,0.70710678,0.70710678,0.60989888,0.79247925
7,0.0,0.04,2023.0,2.0,7.0,0.04,0.20666667,0.04,0.79335334,0.60876143,0.61018305,0.79226047
8,0.0,0.505,2023.0,2.0,7.0,0.36333333,0.04,0.04,0.8660254,0.5,0.61046714,0.79204159
9,0.0,0.04,2023.0,2.0,7.0,0.09428571,0.36333333,0.505,0.92387953,0.38268343,0.61075115,0.7918226
10,0.0,0.03,2023.0,2.0,7.0,0.2,0.09428571,0.04,0.96592583,0.25881905,0.61103508,0.79160352
11,0.0,0.75,2023.0,2.0,7.0,2.34875,0.2,0.03,0.99144486,0.13052619,0.61131893,0.79138433
12,0.0,2.76,2023.0,2.0,7.0,40.48833333,2.34875,0.75,1.0,0.0,0.61160271,0.79116505
13,0.0,11.67,2023.0,2.0,7.0,63.77428571,40.48833333,2.76,0.99144486,-0.13052619,0.6118864,0.79094566
14,0.0,2.33,2023.0,2.0,7.0,4.43857143,63.77428571,11.67,0.96592583,-0.25881905,0.61217002,0.79072617
15,0.0,99.285,2023.0,2.0,7.0,87.72166667,4.43857143,2.33,0.92387953,-0.38268343,0.61245356,0.79050657
16,0.0,112.71,2023.0,2.0,7.0,108.764,87.72166667,99.285,0.8660254,-0.5,0.61273702,0.79028688
17,0.0,110.08,2023.0,2.0,7.0,108.764,108.764,112.71,0.79335334,-0.60876143,0.6130204,0.79006708
18,0.0,70.34,2023.0,2.0,7.0,63.49166667,108.764,110.08,0.70710678,-0.70710678,0.6133037,0.78984718
19,0.0,103.6,2023.0,2.0,7.0,102.51,63.49166667,70.34,0.60876143,-0.79335334,0.61358692,0.78962718
20,0.0,108.42,2023.0,2.0,7.0,106.305,102.51,103.6,0.5,-0.8660254,0.61387007,0.78940708
21,0.0,108.69,2023.0,2.0,7.0,117.25857143,106.305,108.42,0.38268343,-0.92387953,0.61415313,0.78918688
22,0.0,108.28,2023.0,2.0,7.0,107.672,117.25857143,108.69,0.25881905,-0.96592583,0.61443612,0.78896658
23,0.0,110.99,2023.0,2.0,7.0,129.684,107.672,108.28,0.13052619,-0.99144486,0.61471902,0.78874617
24,0.0,110.76,2023.0,2.0,7.0,127.38333333,129.684,110.99,0.0,-1.0,0.61500185,0.78852566
25,0.0,92.21,2023.0,2.0,7.0,92.0,127.38333333,110.76,-0.13052619,-0.99144486,0.6152846,0.78830506
26,0.0,93.23,2023.0,2.0,7.0,91.67666667,92.0,92.21,-0.25881905,-0.96592583,0.61556727,0.78808435
27,0.0,92.3,2023.0,2.0,7.0,90.92166667,91.67666667,93.23,-0.38268343,-0.92387953,0.61584986,0.78786353
28,0.0,69.79,2023.0,2.0,7.0,61.15285714,90.92166667,92.3,-0.5,-0.8660254,0.61613237,0.78764262
29,0.0,28.99,2023.0,2.0,7.0,28.85428571,61.15285714,69.79,-0.60876143,-0.79335334,0.6164148,0.78742161
30,0.0,26.75,2023.0,2.0,7.0,38.10333333,28.85428571,28.99,-0.70710678,-0.70710678,0.61669716,0.78720049
31,0.0,59.935,2023.0,2.0,7.0,60.60833333,38.10333333,26.75,-0.79335334,-0.60876143,0.61697943,0.78697928
32,0.0,105.905,2023.0,2.0,7.0,103.91166667,60.60833333,59.935,-0.8660254,-0.5,0.61726162,0.78675796
33,0.0,130.025,2023.0,2.0,7.0,132.705,103.91166667,105.905,-0.92387953,-0.38268343,0.61754374,0.78653654
34,0.0,115.47,2023.0,2.0,7.0,111.99666667,132.705,130.025,-0.96592583,-0.25881905,0.61782577,0.78631502
35,0.0,215.815,2023.0,2.0,7.0,207.16166667,111.99666667,115.47,-0.99144486,-0.13052619,0.61810773,0.7860934
36,0.0,225.23,2023.0,2.0,7.0,229.72833333,207.16166667,215.815,-1.0,-0.0,0.61838961,0.78587168
37,0.0,225.905,2023.0,2.0,7.0,222.01,229.72833333,225.23,-0.99144486,0.13052619,0.6186714,0.78564986
38,0.0,222.895,2023.0,2.0,7.0,187.365,222.01,225.905,-0.96592583,0.25881905,0.61895312,0.78542793
39,0.0,113.815,2023.0,2.0,7.0,107.525,187.365,222.895,-0.92387953,0.38268343,0.61923476,0.78520591
40,0.0,110.975,2023.0,2.0,7.0,108.87166667,107.525,113.815,-0.8660254,0.5,0.61951632,0.78498378
41,0.0,110.81,2023.0,2.0,7.0,116.22714286,108.87166667,110.975,-0.79335334,0.60876143,0.61979779,0.78476155
42,0.0,149.09,2023.0,2.0,7.0,163.51714286,116.22714286,110.81,-0.70710678,0.70710678,0.62007919,0.78453922
43,0.0,190.04,2023.0,2.0,7.0,184.91285714,163.51714286,149.09,-0.60876143,0.79335334,0.62036051,0.7843168
44,0.0,148.645,2023.0,2.0,7.0,138.40166667,184.91285714,190.04,-0.5,0.8660254,0.62064175,0.78409427
45,0.0,20.655,2023.0,2.0,7.0,47.965,138.40166667,148.645,-0.38268343,0.92387953,0.62092291,0.78387163
46,0.0,11.43,2023.0,2.0,7.0,7.72571429,47.965,20.655,-0.25881905,0.96592583,0.62120399,0.7836489
47,0.0,12.82,2023.0,2.0,7.0,26.67,7.72571429,11.43,-0.13052619,0.99144486,0.62148499,0.78342607
48,0.0,12.77,2023.0,2.0,7.0,9.79,26.67,12.82,-0.0,1.0,0.62176591,0.78320314
1,0.0,108.29,2023.0,2.0,8.0,69.65714286,9.79,12.77,0.13052619,0.99144486,0.62204675,0.7829801
2,0.0,2.5,2023.0,2.0,8.0,5.09714286,69.65714286,108.29,0.25881905,0.96592583,0.62232751,0.78275697
3,0.0,0.69,2023.0,2.0,8.0,1.42714286,5.09714286,2.5,0.38268343,0.92387953,0.62260819,0.78253373
4,0.0,0.59,2023.0,2.0,8.0,0.56714286,1.42714286,0.69,0.5,0.8660254,0.62288879,0.7823104
5,0.0,0.61,2023.0,2.0,8.0,1.41285714,0.56714286,0.59,0.60876143,0.79335334,0.62316931,0.78208696
6,0.0,0.57,2023.0,2.0,8.0,0.51285714,1.41285714,0.61,0.70710678,0.70710678,0.62344975,0.78186342
7,0.0,0.57,2023.0,2.0,8.0,0.47833333,0.51285714,0.57,0.79335334,0.60876143,0.6237301,0.78163979
8,0.0,0.57,2023.0,2.0,8.0,0.57,0.47833333,0.57,0.8660254,0.5,0.62401038,0.78141605
9,0.0,0.56,2023.0,2.0,8.0,1.11666667,0.57,0.57,0.92387953,0.38268343,0.62429058,0.78119221
10,0.0,2.48,2023.0,2.0,8.0,3.77166667,1.11666667,0.56,0.96592583,0.25881905,0.6245707,0.78096827
11,0.0,115.57,2023.0,2.0,8.0,84.08,3.77166667,2.48,0.99144486,0.13052619,0.62485074,0.78074423
12,0.0,112.17,2023.0,2.0,8.0,104.93428571,84.08,115.57,1.0,0.0,0.6251307,0.78052009
13,0.0,170.48,2023.0,2.0,8.0,129.58,104.93428571,112.17,0.99144486,-0.13052619,0.62541057,0.78029585
14,0.0,27.41,2023.0,2.0,8.0,78.99142857,129.58,170.48,0.96592583,-0.25881905,0.62569037,0.78007151
15,0.0,178.49,2023.0,2.0,8.0,158.65428571,78.99142857,27.41,0.92387953,-0.38268343,0.62597009,0.77984707
16,0.0,104.955,2023.0,2.0,8.0,122.735,158.65428571,178.49,0.8660254,-0.5,0.62624972,0.77962253
17,0.0,108.93,2023.0,2.0,8.0,108.3,122.735,104.955,0.79335334,-0.60876143,0.62652928,0.77939789
18,0.0,109.235,2023.0,2.0,8.0,109.865,108.3,108.93,0.70710678,-0.70710678,0.62680875,0.77917314
19,0.0,70.33,2023.0,2.0,8.0,72.68142857,109.865,109.235,0.60876143,-0.79335334,0.62708815,0.7789483
20,0.0,53.525,2023.0,2.0,8.0,61.52833333,72.68142857,70.33,0.5,-0.8660254,0.62736746,0.77872336
21,0.0,26.6,2023.0,2.0,8.0,29.71714286,61.52833333,53.525,0.38268343,-0.92387953,0.62764669,0.77849832
22,0.0,26.61,2023.0,2.0,8.0,23.618,29.71714286,26.6,0.25881905,-0.96592583,0.62792584,0.77827318
23,0.0,11.69,2023.0,2.0,8.0,17.272,23.618,26.61,0.13052619,-0.99144486,0.62820491,0.77804793
24,0.0,53.38,2023.0,2.0,8.0,46.07714286,17.272,11.69,0.0,-1.0,0.62848391,0.77782259
25,0.0,101.89,2023.0,2.0,8.0,80.56428571,46.07714286,53.38,-0.13052619,-0.99144486,0.62876281,0.77759715
26,0.0,53.49,2023.0,2.0,8.0,63.558,80.56428571,101.89,-0.25881905,-0.96592583,0.62904164,0.7773716
27,0.0,54.305,2023.0,2.0,8.0,58.01666667,63.558,53.49,-0.38268343,-0.92387953,0.62932039,0.77714596
28,0.0,26.445,2023.0,2.0,8.0,35.24833333,58.01666667,54.305,-0.5,-0.8660254,0.62959906,0.77692022
29,0.0,10.69,2023.0,2.0,8.0,10.844,35.24833333,26.445,-0.60876143,-0.79335334,0.62987764,0.77669438
30,0.0,10.67,2023.0,2.0,8.0,10.67714286,10.844,10.69,-0.70710678,-0.70710678,0.63015615,0.77646843
31,0.0,10.665,2023.0,2.0,8.0,10.515,10.67714286,10.67,-0.79335334,-0.60876143,0.63043457,0.77624239
32,0.0,26.06,2023.0,2.0,8.0,30.93,10.515,10.665,-0.8660254,-0.5,0.63071292,0.77601625
33,0.0,11.13,2023.0,2.0,8.0,13.47333333,30.93,26.06,-0.92387953,-0.38268343,0.63099118,0.77579001
34,0.0,67.025,2023.0,2.0,8.0,63.94166667,13.47333333,11.13,-0.96592583,-0.25881905,0.63126936,0.77556367
35,0.0,43.41,2023.0,2.0,8.0,47.46,63.94166667,67.025,-0.99144486,-0.13052619,0.63154746,0.77533722
36,0.0,106.69,2023.0,2.0,8.0,107.845,47.46,43.41,-1.0,-0.0,0.63182547,0.77511068
37,0.0,70.325,2023.0,2.0,8.0,76.41666667,107.845,106.69,-0.99144486,0.13052619,0.63210341,0.77488404
38,0.0,109.2,2023.0,2.0,8.0,103.025,76.41666667,70.325,-0.96592583,0.25881905,0.63238127,0.7746573
39,0.0,72.6,2023.0,2.0,8.0,76.31,103.025,109.2,-0.92387953,0.38268343,0.63265904,0.77443046
40,0.0,72.78,2023.0,2.0,8.0,68.59666667,76.31,72.6,-0.8660254,0.5,0.63293673,0.77420352
41,0.0,29.05,2023.0,2.0,8.0,23.50333333,68.59666667,72.78,-0.79335334,0.60876143,0.63321434,0.77397648
42,0.0,29.075,2023.0,2.0,8.0,40.42166667,23.50333333,29.05,-0.70710678,0.70710678,0.63349187,0.77374934
43,0.0,75.41,2023.0,2.0,8.0,70.44,40.42166667,29.075,-0.60876143,0.79335334,0.63376932,0.7735221
44,0.0,12.2,2023.0,2.0,8.0,32.34142857,70.44,75.41,-0.5,0.8660254,0.63404669,0.77329477
45,0.0,11.53,2023.0,2.0,8.0,9.09,32.34142857,12.2,-0.38268343,0.92387953,0.63432398,0.77306733
46,0.0,11.59,2023.0,2.0,8.0,34.41,9.09,11.53,-0.25881905,0.96592583,0.63460118,0.77283979
47,0.0,2.34,2023.0,2.0,8.0,4.96,34.41,11.59,-0.13052619,0.99144486,0.6348783,0.77261216
48,0.0,0.6,2023.0,2.0,8.0,4.04285714,4.96,2.34,-0.0,1.0,0.63515534,0.77238442
1,0.0,0.58,2023.0,2.0,9.0,1.28857143,4.04285714,0.6,0.13052619,0.99144486,0.6354323,0.77215658
2,0.0,0.55,2023.0,2.0,9.0,0.53428571,1.28857143,0.58,0.25881905,0.96592583,0.63570918,0.77192865
3,0.0,0.235,2023.0,2.0,9.0,0.32,0.53428571,0.55,0.38268343,0.92387953,0.63598597,0.77170062
4,0.0,0.605,2023.0,2.0,9.0,35.875,0.32,0.235,0.5,0.8660254,0.63626269,0.77147248
5,0.0,0.61,2023.0,2.0,9.0,0.60333333,35.875,0.605,0.60876143,0.79335334,0.63653932,0.77124425
6,0.0,0.58,2023.0,2.0,9.0,0.53571429,0.60333333,0.61,0.70710678,0.70710678,0.63681587,0.77101592
7,0.0,0.23,2023.0,2.0,9.0,0.24,0.53571429,0.58,0.79335334,0.60876143,0.63709234,0.77078749
8,0.0,0.26,2023.0,2.0,9.0,0.26,0.24,0.23,0.8660254,0.5,0.63736872,0.77055896
9,0.0,0.13,2023.0,2.0,9.0,0.13,0.26,0.26,0.92387953,0.38268343,0.63764503,0.77033033
10,0.0,0.23,2023.0,2.0,9.0,0.24857143,0.13,0.13,0.96592583,0.25881905,0.63792125,0.7701016
11,0.0,0.57,2023.0,2.0,9.0,3.34285714,0.24857143,0.23,0.99144486,0.13052619,0.63819739,0.76987278
12,0.0,0.62,2023.0,2.0,9.0,2.63142857,3.34285714,0.57,1.0,0.0,0.63847345,0.76964385
13,0.0,11.64,2023.0,2.0,9.0,67.55,2.63142857,0.62,0.99144486,-0.13052619,0.63874942,0.76941483
14,0.0,107.42,2023.0,2.0,9.0,101.10714286,67.55,11.64,0.96592583,-0.25881905,0.63902532,0.7691857
15,0.0,149.08,2023.0,2.0,9.0,130.19,101.10714286,107.42,0.92387953,-0.38268343,0.63930113,0.76895648
16,0.0,233.49,2023.0,2.0,9.0,217.26714286,130.19,149.08,0.8660254,-0.5,0.63957686,0.76872716
17,0.0,180.6,2023.0,2.0,9.0,185.79166667,217.26714286,233.49,0.79335334,-0.60876143,0.6398525,0.76849774
18,0.0,106.97,2023.0,2.0,9.0,106.31142857,185.79166667,180.6,0.70710678,-0.70710678,0.64012807,0.76826822
19,0.0,137.12,2023.0,2.0,9.0,136.84,106.31142857,106.97,0.60876143,-0.79335334,0.64040355,0.7680386
20,0.0,148.995,2023.0,2.0,9.0,152.125,136.84,137.12,0.5,-0.8660254,0.64067895,0.76780888
21,0.0,201.965,2023.0,2.0,9.0,189.75,152.125,148.995,0.38268343,-0.92387953,0.64095427,0.76757907
22,0.0,201.52,2023.0,2.0,9.0,179.63428571,189.75,201.965,0.25881905,-0.96592583,0.6412295,0.76734915
23,0.0,231.81,2023.0,2.0,9.0,221.456,179.63428571,201.52,0.13052619,-0.99144486,0.64150466,0.76711914
24,0.0,237.58,2023.0,2.0,9.0,232.69285714,221.456,231.81,0.0,-1.0,0.64177973,0.76688903
25,0.0,276.11,2023.0,2.0,9.0,254.08571429,232.69285714,237.58,-0.13052619,-0.99144486,0.64205471,0.76665882
26,0.0,238.0,2023.0,2.0,9.0,240.01714286,254.08571429,276.11,-0.25881905,-0.96592583,0.64232962,0.76642851
27,0.0,180.67,2023.0,2.0,9.0,158.09142857,240.01714286,238.0,-0.38268343,-0.92387953,0.64260444,0.7661981
28,0.0,141.16,2023.0,2.0,9.0,122.81428571,158.09142857,180.67,-0.5,-0.8660254,0.64287918,0.7659676
29,0.0,109.63,2023.0,2.0,9.0,98.64857143,122.81428571,141.16,-0.60876143,-0.79335334,0.64315384,0.76573699
30,0.0,102.98,2023.0,2.0,9.0,85.14,98.64857143,109.63,-0.70710678,-0.70710678,0.64342841,0.76550629
31,0.0,2.22,2023.0,2.0,9.0,3.32777778,85.14,102.98,-0.79335334,-0.60876143,0.6437029,0.76527549
32,0.0,2.275,2023.0,2.0,9.0,2.26833333,3.32777778,2.22,-0.8660254,-0.5,0.64397731,0.76504459
33,0.0,2.27,2023.0,2.0,9.0,2.26571429,2.26833333,2.275,-0.92387953,-0.38268343,0.64425164,0.76481359
34,0.0,107.22,2023.0,2.0,9.0,109.40285714,2.26571429,2.27,-0.96592583,-0.25881905,0.64452588,0.76458249
35,0.0,98.03,2023.0,2.0,9.0,68.076,109.40285714,107.22,-0.99144486,-0.13052619,0.64480004,0.7643513
36,0.0,131.1,2023.0,2.0,9.0,117.81857143,68.076,98.03,-1.0,-0.0,0.64507412,0.76412
37,0.0,118.045,2023.0,2.0,9.0,125.51166667,117.81857143,131.1,-0.99144486,0.13052619,0.64534811,0.76388861
38,0.0,171.88,2023.0,2.0,9.0,167.68,125.51166667,118.045,-0.96592583,0.25881905,0.64562202,0.76365712
39,0.0,159.33,2023.0,2.0,9.0,160.13,167.68,171.88,-0.92387953,0.38268343,0.64589585,0.76342553
40,0.0,116.73,2023.0,2.0,9.0,124.91857143,160.13,159.33,-0.8660254,0.5,0.6461696,0.76319385
41,0.0,145.73,2023.0,2.0,9.0,153.17333333,124.91857143,116.73,-0.79335334,0.60876143,0.64644326,0.76296206
42,0.0,123.13,2023.0,2.0,9.0,123.13,153.17333333,145.73,-0.70710678,0.70710678,0.64671684,0.76273018
43,0.0,200.86,2023.0,2.0,9.0,185.24333333,123.13,123.13,-0.60876143,0.79335334,0.64699033,0.7624982
44,0.0,107.19,2023.0,2.0,9.0,92.18833333,185.24333333,200.86,-0.5,0.8660254,0.64726375,0.76226612
45,0.0,106.89,2023.0,2.0,9.0,91.11666667,92.18833333,107.19,-0.38268343,0.92387953,0.64753708,0.76203395
46,0.0,63.105,2023.0,2.0,9.0,63.13833333,91.11666667,106.89,-0.25881905,0.96592583,0.64781032,0.76180167
47,0.0,131.61,2023.0,2.0,9.0,130.38166667,63.13833333,63.105,-0.13052619,0.99144486,0.64808349,0.7615693
48,0.0,136.3,2023.0,2.0,9.0,128.75333333,130.38166667,131.61,-0.0,1.0,0.64835657,0.76133683
1,0.0,160.9,2023.0,2.0,10.0,177.44,128.75333333,136.3,0.13052619,0.99144486,0.64862956,0.76110426
2,0.0,195.24,2023.0,2.0,10.0,185.96142857,177.44,160.9,0.25881905,0.96592583,0.64890247,0.76087159
3,0.0,147.41,2023.0,2.0,10.0,147.72166667,185.96142857,195.24,0.38268343,0.92387953,0.6491753,0.76063883
4,0.0,234.48,2023.0,2.0,10.0,234.36857143,147.72166667,147.41,0.5,0.8660254,0.64944805,0.76040597
5,0.0,189.19,2023.0,2.0,10.0,193.68,234.36857143,234.48,0.60876143,0.79335334,0.64972071,0.76017301
6,0.0,188.31,2023.0,2.0,10.0,176.02,193.68,189.19,0.70710678,0.70710678,0.64999329,0.75993995
7,0.0,120.475,2023.0,2.0,10.0,122.285,176.02,188.31,0.79335334,0.60876143,0.65026578,0.75970679
8,0.0,111.48,2023.0,2.0,10.0,110.21833333,122.285,120.475,0.8660254,0.5,0.6505382,0.75947354
9,0.0,115.09,2023.0,2.0,10.0,114.9575,110.21833333,111.48,0.92387953,0.38268343,0.65081052,0.75924019
10,0.0,12.13,2023.0,2.0,10.0,20.68571429,114.9575,115.09,0.96592583,0.25881905,0.65108277,0.75900674
11,0.0,148.61,2023.0,2.0,10.0,127.06666667,20.68571429,12.13,0.99144486,0.13052619,0.65135493,0.75877319
12,0.0,173.545,2023.0,2.0,10.0,168.43666667,127.06666667,148.61,1.0,0.0,0.651627,0.75853955
13,0.0,173.71,2023.0,2.0,10.0,160.30571429,168.43666667,173.545,0.99144486,-0.13052619,0.651899,0.75830581
14,0.0,110.57,2023.0,2.0,10.0,134.06571429,160.30571429,173.71,0.96592583,-0.25881905,0.6521709,0.75807197
15,0.0,147.86,2023.0,2.0,10.0,161.40142857,134.06571429,110.57,0.92387953,-0.38268343,0.65244273,0.75783803
16,0.0,124.91,2023.0,2.0,10.0,149.655,161.40142857,147.86,0.8660254,-0.5,0.65271447,0.757604
17,0.0,115.26,2023.0,2.0,10.0,141.02857143,149.655,124.91,0.79335334,-0.60876143,0.65298613,0.75736987
18,0.0,121.1,2023.0,2.0,10.0,123.93,141.02857143,115.26,0.70710678,-0.70710678,0.6532577,0.75713564
19,0.0,99.68,2023.0,2.0,10.0,86.64,123.93,121.1,0.60876143,-0.79335334,0.65352919,0.75690131
20,0.0,28.845,2023.0,2.0,10.0,40.16333333,86.64,99.68,0.5,-0.8660254,0.65380059,0.75666689
21,0.0,109.37,2023.0,2.0,10.0,97.46285714,40.16333333,28.845,0.38268343,-0.92387953,0.65407192,0.75643237
22,0.0,98.38,2023.0,2.0,10.0,100.80666667,97.46285714,109.37,0.25881905,-0.96592583,0.65434315,0.75619775
23,0.0,109.02,2023.0,2.0,10.0,108.62666667,100.80666667,98.38,0.13052619,-0.99144486,0.6546143,0.75596304
24,0.0,107.905,2023.0,2.0,10.0,108.90333333,108.62666667,109.02,0.0,-1.0,0.65488537,0.75572822
25,0.0,104.21,2023.0,2.0,10.0,108.89,108.90333333,107.905,-0.13052619,-0.99144486,0.65515636,0.75549331
26,0.0,105.73,2023.0,2.0,10.0,107.59833333,108.89,104.21,-0.25881905,-0.96592583,0.65542726,0.75525831
27,0.0,134.34,2023.0,2.0,10.0,147.01285714,107.59833333,105.73,-0.38268343,-0.92387953,0.65569807,0.7550232
28,0.0,116.22,2023.0,2.0,10.0,126.71857143,147.01285714,134.34,-0.5,-0.8660254,0.6559688,0.754788
29,0.0,106.93,2023.0,2.0,10.0,104.98428571,126.71857143,116.22,-0.60876143,-0.79335334,0.65623945,0.7545527
30,0.0,105.29,2023.0,2.0,10.0,98.74571429,104.98428571,106.93,-0.70710678,-0.70710678,0.65651001,0.75431731
31,0.0,102.93,2023.0,2.0,10.0,103.275,98.74571429,105.29,-0.79335334,-0.60876143,0.65678049,0.75408182
32,0.0,106.205,2023.0,2.0,10.0,90.95166667,103.275,102.93,-0.8660254,-0.5,0.65705089,0.75384623
33,0.0,107.62,2023.0,2.0,10.0,107.415,90.95166667,106.205,-0.92387953,-0.38268343,0.65732119,0.75361054
34,0.0,105.51,2023.0,2.0,10.0,106.03142857,107.415,107.62,-0.96592583,-0.25881905,0.65759142,0.75337476
