TradingPeriod,IsProxyPriceFlag,Year,Month,Day,PrevAvg$PerMWHr,PrevMed$PerMWHr,SinPeriod,CosPeriod,SinDate,CosDate,Anomaly
3,0.0,2023.0,4.0,10.0,82.524,91.9,0.38268343,0.92387953,0.98856971,-0.1507645,0
4,0.0,2023.0,4.0,10.0,65.18,65.475,0.5,0.8660254,0.98851558,-0.15111902,0
5,0.0,2023.0,4.0,10.0,43.335,43.335,0.60876143,0.79335334,0.98846132,-0.15147352,0
6,0.0,2023.0,4.0,10.0,54.715,63.1,0.70710678,0.70710678,0.98840693,-0.151828,0
7,0.0,2023.0,4.0,10.0,62.93333333,69.57,0.79335334,0.60876143,0.98835242,-0.15218246,0
8,0.0,2023.0,4.0,10.0,69.5925,69.92,0.8660254,0.5,0.98829778,-0.1525369,0
9,0.0,2023.0,4.0,10.0,46.28333333,46.825,0.92387953,0.38268343,0.98824301,-0.15289133,0
10,0.0,2023.0,4.0,10.0,38.42833333,23.71,0.96592583,0.25881905,0.98818811,-0.15324573,0
11,0.0,2023.0,4.0,10.0,24.16666667,23.545,0.99144486,0.13052619,0.98813309,-0.15360011,0
12,0.0,2023.0,4.0,10.0,32.77714286,23.24,1.0,0.0,0.98807794,-0.15395448,0
13,0.0,2023.0,4.0,10.0,57.16,67.21,0.99144486,-0.13052619,0.98802267,-0.15430882,0
14,0.0,2023.0,4.0,10.0,9.97714286,5.4,0.96592583,-0.25881905,0.98796726,-0.15466314,0
15,0.0,2023.0,4.0,10.0,0.48333333,0.03,0.92387953,-0.38268343,0.98791173,-0.15501745,0
16,0.0,2023.0,4.0,10.0,16.15857143,19.42,0.8660254,-0.5,0.98785607,-0.15537173,0
17,0.0,2023.0,4.0,10.0,37.555,39.945,0.79335334,-0.60876143,0.98780029,-0.155726,0
18,0.0,2023.0,4.0,10.0,27.50333333,38.515,0.70710678,-0.70710678,0.98774438,-0.15608024,0
19,0.0,2023.0,4.0,10.0,41.02166667,40.76,0.60876143,-0.79335334,0.98768834,-0.15643447,0
20,0.0,2023.0,4.0,10.0,44.93333333,42.525,0.5,-0.8660254,0.98763218,-0.15678867,0
21,0.0,2023.0,4.0,10.0,65.27,65.15,0.38268343,-0.92387953,0.98757588,-0.15714285,0
22,0.0,2023.0,4.0,10.0,60.67285714,63.81,0.25881905,-0.96592583,0.98751946,-0.15749702,0
23,0.0,2023.0,4.0,10.0,36.52571429,42.53,0.13052619,-0.99144486,0.98746292,-0.15785116,0
24,0.0,2023.0,4.0,10.0,53.48285714,46.45,0.0,-1.0,0.98740624,-0.15820528,0
25,0.0,2023.0,4.0,10.0,43.87333333,43.825,-0.13052619,-0.99144486,0.98734944,-0.15855939,0
26,0.0,2023.0,4.0,10.0,65.88833333,66.775,-0.25881905,-0.96592583,0.98729251,-0.15891347,0
27,0.0,2023.0,4.0,10.0,56.575,57.92,-0.38268343,-0.92387953,0.98723546,-0.15926753,0
28,0.0,2023.0,4.0,10.0,60.96,62.335,-0.5,-0.8660254,0.98717828,-0.15962157,0
29,0.0,2023.0,4.0,10.0,2.94,3.215,-0.60876143,-0.79335334,0.98712097,-0.15997559,0
30,0.0,2023.0,4.0,10.0,19.78333333,5.205,-0.70710678,-0.70710678,0.98706353,-0.16032959,0
31,0.0,2023.0,4.0,10.0,57.05714286,57.97,-0.79335334,-0.60876143,0.98700597,-0.16068357,0
32,0.0,2023.0,4.0,10.0,45.37666667,52.315,-0.8660254,-0.5,0.98694828,-0.16103753,0
33,0.0,2023.0,4.0,10.0,49.89166667,58.765,-0.92387953,-0.38268343,0.98689047,-0.16139147,0
34,0.0,2023.0,4.0,10.0,75.30166667,75.9,-0.96592583,-0.25881905,0.98683252,-0.16174539,0
35,0.0,2023.0,4.0,10.0,77.32,80.6,-0.99144486,-0.13052619,0.98677445,-0.16209928,0
36,0.0,2023.0,4.0,10.0,96.95833333,101.335,-1.0,-0.0,0.98671626,-0.16245316,0
37,0.0,2023.0,4.0,10.0,98.51,101.08,-0.99144486,0.13052619,0.98665793,-0.16280701,0
38,0.0,2023.0,4.0,10.0,101.192,101.22,-0.96592583,0.25881905,0.98659948,-0.16316085,0
39,0.0,2023.0,4.0,10.0,98.22,100.93,-0.92387953,0.38268343,0.9865409,-0.16351466,0
40,0.0,2023.0,4.0,10.0,80.09571429,81.42,-0.8660254,0.5,0.9864822,-0.16386845,0
41,0.0,2023.0,4.0,10.0,60.78333333,62.86,-0.79335334,0.60876143,0.98642337,-0.16422222,0
42,0.0,2023.0,4.0,10.0,59.52833333,63.84,-0.70710678,0.70710678,0.98636441,-0.16457597,0
43,0.0,2023.0,4.0,10.0,48.66666667,54.505,-0.60876143,0.79335334,0.98630532,-0.1649297,0
44,0.0,2023.0,4.0,10.0,62.48666667,66.27,-0.5,0.8660254,0.98624611,-0.16528341,0
45,0.0,2023.0,4.0,10.0,44.78666667,48.42,-0.38268343,0.92387953,0.98618677,-0.16563709,0
46,0.0,2023.0,4.0,10.0,26.65666667,9.575,-0.25881905,0.96592583,0.98612731,-0.16599076,0
47,0.0,2023.0,4.0,10.0,3.43857143,1.59,-0.13052619,0.99144486,0.98606772,-0.1663444,0
48,0.0,2023.0,4.0,10.0,53.47142857,60.66,-0.0,1.0,0.986008,-0.16669802,0
1,0.0,2023.0,4.0,11.0,51.99888889,62.39,0.13052619,0.99144486,0.98594815,-0.16705163,0
2,0.0,2023.0,4.0,11.0,38.41285714,60.39,0.25881905,0.96592583,0.98588818,-0.1674052,0
3,0.0,2023.0,4.0,11.0,32.696,10.63,0.38268343,0.92387953,0.98582808,-0.16775876,0
4,0.0,2023.0,4.0,11.0,10.26,10.325,0.5,0.8660254,0.98576785,-0.1681123,0
5,0.0,2023.0,4.0,11.0,52.25,64.9,0.60876143,0.79335334,0.9857075,-0.16846581,0
6,0.0,2023.0,4.0,11.0,68.49,68.49,0.70710678,0.70710678,0.98564702,-0.16881931,0
7,0.0,2023.0,4.0,11.0,10.51,10.48,0.79335334,0.60876143,0.98558641,-0.16917278,0
8,0.0,2023.0,4.0,11.0,64.13,64.13,0.8660254,0.5,0.98552568,-0.16952623,0
9,0.0,2023.0,4.0,11.0,41.35142857,64.11,0.92387953,0.38268343,0.98546482,-0.16987965,0
10,0.0,2023.0,4.0,11.0,56.65166667,65.25,0.96592583,0.25881905,0.98540383,-0.17023306,0
11,0.0,2023.0,4.0,11.0,48.80857143,63.46,0.99144486,0.13052619,0.98534271,-0.17058644,0
12,0.0,2023.0,4.0,11.0,47.12428571,61.49,1.0,0.0,0.98528147,-0.1709398,0
13,0.0,2023.0,4.0,11.0,73.08,66.86,0.99144486,-0.13052619,0.98522011,-0.17129314,0
14,0.0,2023.0,4.0,11.0,45.22,66.17,0.96592583,-0.25881905,0.98515861,-0.17164646,0
15,0.0,2023.0,4.0,11.0,48.34428571,60.45,0.92387953,-0.38268343,0.98509699,-0.17199976,0
16,0.0,2023.0,4.0,11.0,59.12285714,64.62,0.8660254,-0.5,0.98503524,-0.17235303,0
17,0.0,2023.0,4.0,11.0,63.86714286,64.62,0.79335334,-0.60876143,0.98497337,-0.17270628,0
18,0.0,2023.0,4.0,11.0,64.73,64.72,0.70710678,-0.70710678,0.98491137,-0.17305951,0
19,0.0,2023.0,4.0,11.0,64.71833333,64.725,0.60876143,-0.79335334,0.98484924,-0.17341272,0
20,0.0,2023.0,4.0,11.0,65.23428571,65.28,0.5,-0.8660254,0.98478699,-0.1737659,0
21,0.0,2023.0,4.0,11.0,63.73285714,64.88,0.38268343,-0.92387953,0.98472461,-0.17411907,0
22,0.0,2023.0,4.0,11.0,64.15857143,65.18,0.25881905,-0.96592583,0.9846621,-0.17447221,0
23,0.0,2023.0,4.0,11.0,66.85666667,66.85,0.13052619,-0.99144486,0.98459946,-0.17482532,0
24,0.0,2023.0,4.0,11.0,63.765,66.87,0.0,-1.0,0.9845367,-0.17517842,0
25,0.0,2023.0,4.0,11.0,66.93142857,66.93,-0.13052619,-0.99144486,0.98447382,-0.17553149,0
26,0.0,2023.0,4.0,11.0,65.95166667,66.9,-0.25881905,-0.96592583,0.9844108,-0.17588454,0
27,0.0,2023.0,4.0,11.0,61.24714286,65.42,-0.38268343,-0.92387953,0.98434766,-0.17623757,0
28,0.0,2023.0,4.0,11.0,66.83833333,66.85,-0.5,-0.8660254,0.98428439,-0.17659057,0
29,0.0,2023.0,4.0,11.0,44.56714286,41.72,-0.60876143,-0.79335334,0.984221,-0.17694355,0
30,0.0,2023.0,4.0,11.0,48.97571429,42.67,-0.70710678,-0.70710678,0.98415748,-0.17729651,0
31,0.0,2023.0,4.0,11.0,36.04285714,36.81,-0.79335334,-0.60876143,0.98409383,-0.17764945,0
32,0.0,2023.0,4.0,11.0,46.02833333,38.28,-0.8660254,-0.5,0.98403006,-0.17800236,0
33,0.0,2023.0,4.0,11.0,52.15428571,56.25,-0.92387953,-0.38268343,0.98396616,-0.17835525,0
34,0.0,2023.0,4.0,11.0,65.52,65.695,-0.96592583,-0.25881905,0.98390213,-0.17870812,0
35,0.0,2023.0,4.0,11.0,69.7,71.64,-0.99144486,-0.13052619,0.98383798,-0.17906097,0
36,0.0,2023.0,4.0,11.0,75.95,73.76,-1.0,-0.0,0.9837737,-0.17941379,0
37,0.0,2023.0,4.0,11.0,107.30571429,125.58,-0.99144486,0.13052619,0.98370929,-0.17976659,0
38,0.0,2023.0,4.0,11.0,139.22166667,138.185,-0.96592583,0.25881905,0.98364476,-0.18011936,0
39,0.0,2023.0,4.0,11.0,149.304,153.46,-0.92387953,0.38268343,0.9835801,-0.18047211,0
40,0.0,2023.0,4.0,11.0,130.86285714,134.01,-0.8660254,0.5,0.98351532,-0.18082484,0
41,0.0,2023.0,4.0,11.0,118.45428571,130.37,-0.79335334,0.60876143,0.9834504,-0.18117755,0
42,0.0,2023.0,4.0,11.0,105.97,100.045,-0.70710678,0.70710678,0.98338536,-0.18153023,0
43,0.0,2023.0,4.0,11.0,80.00666667,81.265,-0.60876143,0.79335334,0.9833202,-0.18188289,0
44,0.0,2023.0,4.0,11.0,82.28571429,83.26,-0.5,0.8660254,0.98325491,-0.18223553,0
45,0.0,2023.0,4.0,11.0,78.85,80.82,-0.38268343,0.92387953,0.98318949,-0.18258814,0
46,0.0,2023.0,4.0,11.0,82.4,66.77,-0.25881905,0.96592583,0.98312394,-0.18294073,0
47,0.0,2023.0,4.0,11.0,20.74714286,1.55,-0.13052619,0.99144486,0.98305827,-0.18329329,0
48,0.0,2023.0,4.0,11.0,20.0,1.15,-0.0,1.0,0.98299248,-0.18364583,0
1,0.0,2023.0,4.0,12.0,19.61,0.47,0.13052619,0.99144486,0.98292655,-0.18399835,0
2,0.0,2023.0,4.0,12.0,23.22714286,14.37,0.25881905,0.96592583,0.9828605,-0.18435085,0
3,0.0,2023.0,4.0,12.0,7.40666667,5.29,0.38268343,0.92387953,0.98279432,-0.18470332,0
4,0.0,2023.0,4.0,12.0,38.41285714,16.32,0.5,0.8660254,0.98272802,-0.18505576,0
5,0.0,2023.0,4.0,12.0,33.46,16.455,0.60876143,0.79335334,0.98266159,-0.18540819,0
6,0.0,2023.0,4.0,12.0,59.275,67.825,0.70710678,0.70710678,0.98259504,-0.18576059,0
7,0.0,2023.0,4.0,12.0,68.52166667,67.97,0.79335334,0.60876143,0.98252835,-0.18611296,0
8,0.0,2023.0,4.0,12.0,72.09,71.44,0.8660254,0.5,0.98246154,-0.18646531,0
9,0.0,2023.0,4.0,12.0,66.67666667,67.8,0.92387953,0.38268343,0.98239461,-0.18681764,0
10,0.0,2023.0,4.0,12.0,62.436,61.08,0.96592583,0.25881905,0.98232755,-0.18716994,0
11,0.0,2023.0,4.0,12.0,57.08,64.5,0.99144486,0.13052619,0.98226036,-0.18752222,0
12,0.0,2023.0,4.0,12.0,64.61,67.15,1.0,0.0,0.98219305,-0.18787448,0
13,0.0,2023.0,4.0,12.0,62.74333333,66.38,0.99144486,-0.13052619,0.98212561,-0.18822671,0
14,0.0,2023.0,4.0,12.0,45.44833333,65.055,0.96592583,-0.25881905,0.98205804,-0.18857892,0
15,0.0,2023.0,4.0,12.0,65.60285714,65.27,0.92387953,-0.38268343,0.98199035,-0.1889311,0
16,0.0,2023.0,4.0,12.0,56.15428571,64.64,0.8660254,-0.5,0.98192253,-0.18928326,0
17,0.0,2023.0,4.0,12.0,69.47571429,73.44,0.79335334,-0.60876143,0.98185458,-0.18963539,0
18,0.0,2023.0,4.0,12.0,73.61833333,74.78,0.70710678,-0.70710678,0.98178651,-0.1899875,0
19,0.0,2023.0,4.0,12.0,82.06714286,85.44,0.60876143,-0.79335334,0.98171831,-0.19033959,0
20,0.0,2023.0,4.0,12.0,79.50714286,77.63,0.5,-0.8660254,0.98164999,-0.19069165,0
21,0.0,2023.0,4.0,12.0,75.16,75.79,0.38268343,-0.92387953,0.98158154,-0.19104368,0
22,0.0,2023.0,4.0,12.0,72.11428571,73.18,0.25881905,-0.96592583,0.98151296,-0.1913957,0
23,0.0,2023.0,4.0,12.0,74.7375,74.15,0.13052619,-0.99144486,0.98144426,-0.19174768,0
24,0.0,2023.0,4.0,12.0,71.79428571,72.22,0.0,-1.0,0.98137543,-0.19209964,0
25,0.0,2023.0,4.0,12.0,66.97666667,65.29,-0.13052619,-0.99144486,0.98130647,-0.19245158,0
26,0.0,2023.0,4.0,12.0,62.56857143,64.34,-0.25881905,-0.96592583,0.98123739,-0.19280349,0
27,0.0,2023.0,4.0,12.0,54.23833333,56.27,-0.38268343,-0.92387953,0.98116818,-0.19315538,0
28,0.0,2023.0,4.0,12.0,57.865,61.325,-0.5,-0.8660254,0.98109885,-0.19350725,0
29,0.0,2023.0,4.0,12.0,61.62857143,61.65,-0.60876143,-0.79335334,0.98102939,-0.19385908,0
30,0.0,2023.0,4.0,12.0,60.79833333,61.66,-0.70710678,-0.70710678,0.9809598,-0.1942109,0
31,0.0,2023.0,4.0,12.0,62.64285714,63.17,-0.79335334,-0.60876143,0.98089009,-0.19456269,0
32,0.0,2023.0,4.0,12.0,8.09571429,5.0,-0.8660254,-0.5,0.98082025,-0.19491445,0
33,0.0,2023.0,4.0,12.0,11.85714286,5.52,-0.92387953,-0.38268343,0.98075028,-0.19526619,0
34,0.0,2023.0,4.0,12.0,61.44714286,61.25,-0.96592583,-0.25881905,0.98068019,-0.1956179,0
35,0.0,2023.0,4.0,12.0,62.82142857,62.86,-0.99144486,-0.13052619,0.98060997,-0.19596959,0
36,0.0,2023.0,4.0,12.0,58.08714286,55.97,-1.0,-0.0,0.98053963,-0.19632125,0
37,0.0,2023.0,4.0,12.0,64.08857143,63.92,-0.99144486,0.13052619,0.98046916,-0.19667289,0
38,0.0,2023.0,4.0,12.0,65.33,64.46,-0.96592583,0.25881905,0.98039856,-0.1970245,0
39,0.0,2023.0,4.0,12.0,75.05285714,67.95,-0.92387953,0.38268343,0.98032784,-0.19737609,0
40,0.0,2023.0,4.0,12.0,73.06142857,73.04,-0.8660254,0.5,0.98025699,-0.19772765,0
41,0.0,2023.0,4.0,12.0,74.33428571,76.78,-0.79335334,0.60876143,0.98018602,-0.19807919,0
42,0.0,2023.0,4.0,12.0,89.74166667,78.05,-0.70710678,0.70710678,0.98011492,-0.1984307,0
43,0.0,2023.0,4.0,12.0,87.64285714,79.6,-0.60876143,0.79335334,0.98004369,-0.19878218,0
44,0.0,2023.0,4.0,12.0,93.51857143,81.13,-0.5,0.8660254,0.97997234,-0.19913364,0
45,0.0,2023.0,4.0,12.0,76.09333333,76.595,-0.38268343,0.92387953,0.97990086,-0.19948508,0
46,0.0,2023.0,4.0,12.0,105.78571429,90.51,-0.25881905,0.96592583,0.97982926,-0.19983648,0
47,0.0,2023.0,4.0,12.0,84.51857143,87.04,-0.13052619,0.99144486,0.97975753,-0.20018787,0
48,0.0,2023.0,4.0,12.0,88.02571429,88.3,-0.0,1.0,0.97968567,-0.20053922,0
1,0.0,2023.0,4.0,13.0,69.13285714,67.99,0.13052619,0.99144486,0.97961369,-0.20089056,0
2,0.0,2023.0,4.0,13.0,85.68,87.85,0.25881905,0.96592583,0.97954158,-0.20124186,0
3,0.0,2023.0,4.0,13.0,79.87571429,78.43,0.38268343,0.92387953,0.97946935,-0.20159314,0
4,0.0,2023.0,4.0,13.0,77.14166667,77.405,0.5,0.8660254,0.97939699,-0.20194439,0
5,0.0,2023.0,4.0,13.0,68.09333333,67.575,0.60876143,0.79335334,0.9793245,-0.20229562,0
6,0.0,2023.0,4.0,13.0,69.01333333,67.2,0.70710678,0.70710678,0.97925189,-0.20264682,0
7,0.0,2023.0,4.0,13.0,66.30142857,66.16,0.79335334,0.60876143,0.97917915,-0.202998,0
8,0.0,2023.0,4.0,13.0,56.42,51.55,0.8660254,0.5,0.97910629,-0.20334915,0
9,0.0,2023.0,4.0,13.0,51.5175,51.55,0.92387953,0.38268343,0.9790333,-0.20370027,0
10,0.0,2023.0,4.0,13.0,61.11666667,65.815,0.96592583,0.25881905,0.97896018,-0.20405137,0
11,0.0,2023.0,4.0,13.0,61.77571429,66.16,0.99144486,0.13052619,0.97888694,-0.20440244,0
12,0.0,2023.0,4.0,13.0,70.30428571,65.63,1.0,0.0,0.97881357,-0.20475348,0
13,0.0,2023.0,4.0,13.0,58.85142857,59.18,0.99144486,-0.13052619,0.97874008,-0.2051045,0
14,0.0,2023.0,4.0,13.0,52.96428571,49.55,0.96592583,-0.25881905,0.97866646,-0.20545549,0
15,0.0,2023.0,4.0,13.0,60.61,63.8,0.92387953,-0.38268343,0.97859272,-0.20580646,0
16,0.0,2023.0,4.0,13.0,41.11571429,48.89,0.8660254,-0.5,0.97851884,-0.2061574,0
17,0.0,2023.0,4.0,13.0,55.68,56.04,0.79335334,-0.60876143,0.97844485,-0.20650831,0
18,0.0,2023.0,4.0,13.0,53.48285714,48.94,0.70710678,-0.70710678,0.97837072,-0.20685919,0
19,0.0,2023.0,4.0,13.0,50.57428571,48.94,0.60876143,-0.79335334,0.97829648,-0.20721005,0
20,0.0,2023.0,4.0,13.0,49.56857143,48.94,0.5,-0.8660254,0.9782221,-0.20756089,0
21,0.0,2023.0,4.0,13.0,48.93142857,48.94,0.38268343,-0.92387953,0.9781476,-0.20791169,0
22,0.0,2023.0,4.0,13.0,48.92,48.94,0.25881905,-0.96592583,0.97807297,-0.20826247,0
23,0.0,2023.0,4.0,13.0,48.9175,48.93,0.13052619,-0.99144486,0.97799822,-0.20861322,0
24,0.0,2023.0,4.0,13.0,48.9,48.9,0.0,-1.0,0.97792334,-0.20896395,0
25,0.0,2023.0,4.0,13.0,48.9075,48.9,-0.13052619,-0.99144486,0.97784834,-0.20931465,0
26,0.0,2023.0,4.0,13.0,48.895,48.895,-0.25881905,-0.96592583,0.97777321,-0.20966532,0
27,0.0,2023.0,4.0,13.0,48.90285714,48.9,-0.38268343,-0.92387953,0.97769796,-0.21001596,0
28,0.0,2023.0,4.0,13.0,48.92571429,48.94,-0.5,-0.8660254,0.97762258,-0.21036658,0
29,0.0,2023.0,4.0,13.0,48.89,48.89,-0.60876143,-0.79335334,0.97754707,-0.21071717,0
30,0.0,2023.0,4.0,13.0,48.57428571,48.58,-0.70710678,-0.70710678,0.97747144,-0.21106773,0
31,0.0,2023.0,4.0,13.0,48.48142857,48.52,-0.79335334,-0.60876143,0.97739568,-0.21141827,0
32,0.0,2023.0,4.0,13.0,48.69666667,48.7,-0.8660254,-0.5,0.9773198,-0.21176878,0
33,0.0,2023.0,4.0,13.0,48.68571429,48.69,-0.92387953,-0.38268343,0.97724379,-0.21211926,0
34,0.0,2023.0,4.0,13.0,48.89666667,49.0,-0.96592583,-0.25881905,0.97716765,-0.21246972,0
35,0.0,2023.0,4.0,13.0,49.02142857,49.0,-0.99144486,-0.13052619,0.97709139,-0.21282014,0
36,0.0,2023.0,4.0,13.0,50.34666667,49.06,-1.0,-0.0,0.977015,-0.21317054,0
37,0.0,2023.0,4.0,13.0,61.33,61.98,-0.99144486,0.13052619,0.97693849,-0.21352092,0
38,0.0,2023.0,4.0,13.0,71.574,70.8,-0.96592583,0.25881905,0.97686186,-0.21387126,0
39,0.0,2023.0,4.0,13.0,96.0775,98.89,-0.92387953,0.38268343,0.97678509,-0.21422158,0
40,0.0,2023.0,4.0,13.0,91.75666667,81.83,-0.8660254,0.5,0.9767082,-0.21457187,0
41,0.0,2023.0,4.0,13.0,67.075,64.33,-0.79335334,0.60876143,0.97663119,-0.21492213,0
42,0.0,2023.0,4.0,13.0,56.156,58.04,-0.70710678,0.70710678,0.97655405,-0.21527237,0
43,0.0,2023.0,4.0,13.0,49.125,49.13,-0.60876143,0.79335334,0.97647678,-0.21562257,0
44,0.0,2023.0,4.0,13.0,60.55,65.38,-0.5,0.8660254,0.97639939,-0.21597275,0
45,0.0,2023.0,4.0,13.0,39.375,46.17,-0.38268343,0.92387953,0.97632187,-0.2163229,0
46,0.0,2023.0,4.0,13.0,21.45571429,2.72,-0.25881905,0.96592583,0.97624423,-0.21667303,0
47,0.0,2023.0,4.0,13.0,47.36285714,50.24,-0.13052619,0.99144486,0.97616646,-0.21702312,0
48,0.0,2023.0,4.0,13.0,51.58714286,51.47,-0.0,1.0,0.97608857,-0.21737319,0
1,0.0,2023.0,4.0,14.0,57.37571429,54.01,0.13052619,0.99144486,0.97601055,-0.21772323,0
2,0.0,2023.0,4.0,14.0,61.91571429,54.72,0.25881905,0.96592583,0.97593241,-0.21807324,0
3,0.0,2023.0,4.0,14.0,55.98142857,53.89,0.38268343,0.92387953,0.97585414,-0.21842323,0
4,0.0,2023.0,4.0,14.0,52.77833333,52.865,0.5,0.8660254,0.97577574,-0.21877318,0
5,0.0,2023.0,4.0,14.0,51.68166667,51.49,0.60876143,0.79335334,0.97569722,-0.21912311,0
6,0.0,2023.0,4.0,14.0,51.55166667,51.495,0.70710678,0.70710678,0.97561857,-0.21947301,0
7,0.0,2023.0,4.0,14.0,51.47,51.47,0.79335334,0.60876143,0.9755398,-0.21982288,0
8,0.0,2023.0,4.0,14.0,51.52666667,51.5,0.8660254,0.5,0.9754609,-0.22017272,0
9,0.0,2023.0,4.0,14.0,47.28333333,45.47,0.92387953,0.38268343,0.97538188,-0.22052254,0
10,0.0,2023.0,4.0,14.0,39.53857143,45.38,0.96592583,0.25881905,0.97530273,-0.22087232,0
11,0.0,2023.0,4.0,14.0,33.73285714,39.23,0.99144486,0.13052619,0.97522346,-0.22122208,0
12,0.0,2023.0,4.0,14.0,42.63285714,50.45,1.0,0.0,0.97514406,-0.22157181,0
13,0.0,2023.0,4.0,14.0,48.71428571,50.03,0.99144486,-0.13052619,0.97506453,-0.22192151,0
14,0.0,2023.0,4.0,14.0,59.02857143,49.85,0.96592583,-0.25881905,0.97498488,-0.22227119,0
15,0.0,2023.0,4.0,14.0,46.21857143,48.83,0.92387953,-0.38268343,0.97490511,-0.22262083,0
16,0.0,2023.0,4.0,14.0,39.20285714,47.01,0.8660254,-0.5,0.97482521,-0.22297044,0
17,0.0,2023.0,4.0,14.0,48.89,48.86,0.79335334,-0.60876143,0.97474518,-0.22332003,0
18,0.0,2023.0,4.0,14.0,48.32666667,48.96,0.70710678,-0.70710678,0.97466503,-0.22366959,0
19,0.0,2023.0,4.0,14.0,48.985,48.98,0.60876143,-0.79335334,0.97458475,-0.22401912,0
20,0.0,2023.0,4.0,14.0,48.98333333,48.96,0.5,-0.8660254,0.97450435,-0.22436862,0
21,0.0,2023.0,4.0,14.0,46.31333333,48.955,0.38268343,-0.92387953,0.97442382,-0.22471809,0
22,0.0,2023.0,4.0,14.0,34.96333333,47.34,0.25881905,-0.96592583,0.97434317,-0.22506753,0
23,0.0,2023.0,4.0,14.0,24.002,22.71,0.13052619,-0.99144486,0.97426239,-0.22541695,0
24,0.0,2023.0,4.0,14.0,13.70333333,10.03,0.0,-1.0,0.97418148,-0.22576633,0
25,0.0,2023.0,4.0,14.0,15.24714286,10.02,-0.13052619,-0.99144486,0.97410046,-0.22611569,0
26,0.0,2023.0,4.0,14.0,28.795,29.84,-0.25881905,-0.96592583,0.9740193,-0.22646501,0
27,0.0,2023.0,4.0,14.0,44.39833333,43.795,-0.38268343,-0.92387953,0.97393802,-0.22681431,0
28,0.0,2023.0,4.0,14.0,46.71428571,46.14,-0.5,-0.8660254,0.97385662,-0.22716358,0
29,0.0,2023.0,4.0,14.0,25.66166667,26.73,-0.60876143,-0.79335334,0.97377509,-0.22751282,0
30,0.0,2023.0,4.0,14.0,8.17428571,3.93,-0.70710678,-0.70710678,0.97369343,-0.22786203,0
31,0.0,2023.0,4.0,14.0,2.67571429,1.76,-0.79335334,-0.60876143,0.97361165,-0.22821121,0
32,0.0,2023.0,4.0,14.0,1.41714286,0.94,-0.8660254,-0.5,0.97352974,-0.22856036,0
33,0.0,2023.0,4.0,14.0,4.035,4.035,-0.92387953,-0.38268343,0.97344771,-0.22890948,0
34,0.0,2023.0,4.0,14.0,4.27,4.24,-0.96592583,-0.25881905,0.97336556,-0.22925857,0
35,0.0,2023.0,4.0,14.0,7.13,7.22,-0.99144486,-0.13052619,0.97328328,-0.22960763,0
36,0.0,2023.0,4.0,14.0,34.94,48.73,-1.0,-0.0,0.97320087,-0.22995667,0
37,0.0,2023.0,4.0,14.0,58.83166667,53.465,-0.99144486,0.13052619,0.97311834,-0.23030567,0
38,0.0,2023.0,4.0,14.0,86.93714286,82.83,-0.96592583,0.25881905,0.97303568,-0.23065464,0
39,0.0,2023.0,4.0,14.0,89.09,80.01,-0.92387953,0.38268343,0.9729529,-0.23100359,0
40,0.0,2023.0,4.0,14.0,64.71875,62.37,-0.8660254,0.5,0.97286999,-0.2313525,0
41,0.0,2023.0,4.0,14.0,55.37714286,49.9,-0.79335334,0.60876143,0.97278696,-0.23170139,0
42,0.0,2023.0,4.0,14.0,47.80142857,49.9,-0.70710678,0.70710678,0.9727038,-0.23205024,0
43,0.0,2023.0,4.0,14.0,49.03333333,49.515,-0.60876143,0.79335334,0.97262052,-0.23239907,0
44,0.0,2023.0,4.0,14.0,47.36333333,47.32,-0.5,0.8660254,0.97253711,-0.23274786,0
45,0.0,2023.0,4.0,14.0,47.60428571,47.18,-0.38268343,0.92387953,0.97245358,-0.23309663,0
46,0.0,2023.0,4.0,14.0,19.70166667,5.04,-0.25881905,0.96592583,0.97236992,-0.23344536,0
47,0.0,2023.0,4.0,14.0,47.72666667,46.64,-0.13052619,0.99144486,0.97228614,-0.23379407,0
48,0.0,2023.0,4.0,14.0,44.89571429,51.41,-0.0,1.0,0.97220223,-0.23414274,0
1,0.0,2023.0,4.0,15.0,53.495,53.645,0.13052619,0.99144486,0.9721182,-0.23449139,0
2,0.0,2023.0,4.0,15.0,54.46166667,51.055,0.25881905,0.96592583,0.97203404,-0.23484,0
3,0.0,2023.0,4.0,15.0,41.45166667,40.79,0.38268343,0.92387953,0.97194976,-0.23518859,0
4,0.0,2023.0,4.0,15.0,41.85142857,40.79,0.5,0.8660254,0.97186535,-0.23553714,0
5,0.0,2023.0,4.0,15.0,32.13428571,40.42,0.60876143,0.79335334,0.97178081,-0.23588567,0
6,0.0,2023.0,4.0,15.0,28.99428571,40.37,0.70710678,0.70710678,0.97169616,-0.23623416,0
7,0.0,2023.0,4.0,15.0,3.17714286,5.1,0.79335334,0.60876143,0.97161137,-0.23658263,0
8,0.0,2023.0,4.0,15.0,25.56428571,40.41,0.8660254,0.5,0.97152647,-0.23693106,0
9,0.0,2023.0,4.0,15.0,38.87714286,45.23,0.92387953,0.38268343,0.97144143,-0.23727946,0
10,0.0,2023.0,4.0,15.0,34.71714286,40.42,0.96592583,0.25881905,0.97135627,-0.23762783,0
11,0.0,2023.0,4.0,15.0,45.13714286,44.31,0.99144486,0.13052619,0.97127099,-0.23797617,0
